#x_m,y_m
-5.142861365086347,-24.394570982898927
-5.092811365086348,-24.394570982898927
-5.042761365086349,-24.394570982898927
-4.99271136508635,-24.444620982898925
-4.942661365086352,-24.444620982898925
-4.892611365086346,-24.444620982898925
-4.842561365086347,-24.444620982898925
-4.792511365086348,-24.49467098289893
-4.742461365086349,-24.49467098289893
-4.69241136508635,-24.49467098289893
-4.6423613650863516,-24.54472098289893
-4.592311365086346,-24.54472098289893
-4.542261365086347,-24.54472098289893
-4.492211365086348,-24.54472098289893
-4.442161365086349,-24.59477098289893
-4.39211136508635,-24.59477098289893
-4.3420613650863515,-24.59477098289893
-4.292011365086346,-24.644820982898928
-4.241961365086347,-24.644820982898928
-4.191911365086348,-24.644820982898928
-4.141861365086349,-24.644820982898928
-4.09181136508635,-24.694870982898927
-4.0417613650863515,-24.694870982898927
-3.9917113650863456,-24.694870982898927
-3.941661365086347,-24.744920982898925
-3.891611365086348,-24.744920982898925
-3.841561365086349,-24.744920982898925
-3.7915113650863503,-24.79497098289893
-3.7414613650863515,-24.79497098289893
-3.6914113650863456,-24.79497098289893
-3.641361365086347,-24.79497098289893
-3.591311365086348,-24.84502098289893
-3.541261365086349,-24.84502098289893
-3.4912113650863503,-24.84502098289893
-3.4411613650863515,-24.89507098289893
-3.3911113650863456,-24.89507098289893
-3.3410613650863468,-24.89507098289893
-3.291011365086348,-24.89507098289893
-3.240961365086349,-24.945120982898928
-3.1909113650863503,-24.945120982898928
-3.1408613650863515,-24.945120982898928
-3.0908113650863456,-24.995170982898927
-3.0407613650863468,-24.995170982898927
-2.990711365086348,-24.995170982898927
-2.940661365086349,-24.995170982898927
-2.8906113650863503,-25.045220982898925
-2.8405613650863515,-25.045220982898925
-2.7905113650863456,-25.045220982898925
-2.7404613650863467,-25.045220982898925
-2.690411365086348,-25.09527098289893
-2.640361365086349,-25.09527098289893
-2.5903113650863503,-25.09527098289893
-2.5402613650863515,-25.14532098289893
-2.4902113650863456,-25.14532098289893
-2.4401613650863467,-25.14532098289893
-2.390111365086348,-25.14532098289893
-2.340061365086349,-25.19537098289893
-2.2900113650863503,-25.19537098289893
-2.2399613650863515,-25.19537098289893
-2.1899113650863455,-25.245420982898928
-2.1398613650863467,-25.245420982898928
-2.089811365086348,-25.245420982898928
-2.039761365086349,-25.245420982898928
-1.9897113650863503,-25.295470982898927
-1.9396613650863515,-25.295470982898927
-1.8896113650863455,-25.295470982898927
-1.8395613650863467,-25.345520982898925
-1.789511365086348,-25.345520982898925
-1.739461365086349,-25.345520982898925
-1.6894113650863503,-25.345520982898925
-1.6393613650863514,-25.39557098289893
-1.5893113650863455,-25.39557098289893
-1.5392613650863467,-25.39557098289893
-1.4892113650863479,-25.39557098289893
-1.439161365086349,-25.39557098289893
-1.3891113650863502,-25.44562098289893
-1.3390613650863514,-25.44562098289893
-1.2890113650863455,-25.49567098289893
-1.2389613650863467,-25.49567098289893
-1.1889113650863479,-25.49567098289893
-1.138861365086349,-25.49567098289893
-1.0888113650863502,-25.545720982898928
-1.0387613650863514,-25.545720982898928
-0.9887113650863455,-25.545720982898928
-0.9386613650863467,-25.545720982898928
