# x_m;y_m
-33.9750;5.5750
-33.4750;5.5750
-32.9750;5.5750
-42.4750;5.0750
-41.9750;5.0750
-41.4750;5.0750
-40.9750;5.0750
-35.9750;5.0750
-35.4750;5.0750
-34.9750;5.0750
-34.4750;5.0750
-33.9750;5.0750
-42.9750;4.5750
-42.4750;4.5750
-41.9750;4.5750
-41.4750;4.5750
-40.9750;4.5750
-36.9750;4.5750
-36.4750;4.5750
-35.9750;4.5750
-35.4750;4.5750
-34.9750;4.5750
-34.4750;4.5750
-44.4750;4.0750
-43.9750;4.0750
-43.4750;4.0750
-42.9750;4.0750
-42.4750;4.0750
-41.9750;4.0750
-41.4750;4.0750
-40.9750;4.0750
-37.9750;4.0750
-37.4750;4.0750
-36.9750;4.0750
-36.4750;4.0750
-35.9750;4.0750
-35.4750;4.0750
-47.4750;3.5750
-46.9750;3.5750
-46.4750;3.5750
-45.9750;3.5750
-45.4750;3.5750
-44.9750;3.5750
-44.4750;3.5750
-43.9750;3.5750
-43.4750;3.5750
-42.9750;3.5750
-42.4750;3.5750
-41.9750;3.5750
-41.4750;3.5750
-40.9750;3.5750
-38.9750;3.5750
-38.4750;3.5750
-37.9750;3.5750
-37.4750;3.5750
-36.9750;3.5750
-36.4750;3.5750
-35.9750;3.5750
-48.4750;3.0750
-47.9750;3.0750
-47.4750;3.0750
-46.9750;3.0750
-46.4750;3.0750
-45.9750;3.0750
-45.4750;3.0750
-44.9750;3.0750
-44.4750;3.0750
-43.9750;3.0750
-43.4750;3.0750
-42.9750;3.0750
-42.4750;3.0750
-41.9750;3.0750
-39.4750;3.0750
-38.9750;3.0750
-38.4750;3.0750
-37.9750;3.0750
-37.4750;3.0750
-36.9750;3.0750
-48.9750;2.5750
-48.4750;2.5750
-47.9750;2.5750
-47.4750;2.5750
-46.9750;2.5750
-46.4750;2.5750
-45.9750;2.5750
-45.4750;2.5750
-44.9750;2.5750
-44.4750;2.5750
-43.9750;2.5750
-43.4750;2.5750
-42.9750;2.5750
-42.4750;2.5750
-40.4750;2.5750
-39.9750;2.5750
-39.4750;2.5750
-38.9750;2.5750
-38.4750;2.5750
