# s_m; t_s; delta_rad; f_drive_N; f_brake_N; gamma_y_N
97.0; 12.087; -0.02773; 10.6; -9.2; -4.9
97.2; 12.110; -0.02595; 10.2; -8.7; -5.2
97.4; 12.134; -0.02258; 10.3; -8.8; -5.3
97.6; 12.158; -0.01807; 11.1; -9.6; -5.1
97.8; 12.182; -0.01279; 12.8; -11.4; -4.5
98.0; 12.206; -0.00705; 15.4; -14.0; -3.7
98.2; 12.230; -0.00114; 18.2; -17.0; -2.5
98.4; 12.254; 0.00465; 20.3; -19.2; -1.2
98.6; 12.278; 0.01005; 20.8; -19.8; 0.2
98.8; 12.301; 0.01480; 19.7; -18.7; 1.4
99.0; 12.325; 0.01868; 17.9; -16.8; 2.4
99.2; 12.348; 0.02153; 15.9; -14.8; 3.3
99.4; 12.371; 0.02333; 14.3; -13.0; 3.9
99.6; 12.393; 0.02417; 13.0; -11.7; 4.4
99.8; 12.416; 0.02426; 12.2; -10.8; 4.8
100.0; 12.438; 0.02376; 11.6; -10.1; 5.0
100.2; 12.460; 0.02282; 11.2; -9.7; 5.1
100.4; 12.482; 0.02158; 11.1; -9.6; 5.2
100.6; 12.504; 0.02012; 11.3; -9.8; 5.1
100.8; 12.527; 0.01854; 11.7; -10.2; 5.0
101.0; 12.550; 0.01691; 12.4; -10.9; 4.8
101.2; 12.573; 0.01528; 13.2; -11.8; 4.5
101.4; 12.596; 0.01369; 14.3; -12.9; 4.1
101.6; 12.619; 0.01219; 15.3; -14.0; 3.7
101.8; 12.643; 0.01081; 16.4; -15.1; 3.3
102.0; 12.666; 0.00959; 17.3; -16.1; 3.0
102.2; 12.690; 0.00854; 18.1; -17.0; 2.6
102.4; 12.714; 0.00769; 18.7; -17.7; 2.3
102.6; 12.738; 0.00705; 19.2; -18.2; 2.0
102.8; 12.762; 0.00664; 19.6; -18.5; 1.8
103.0; 12.786; 0.00646; 19.8; -18.8; 1.7
103.2; 12.810; 0.00652; 19.9; -18.9; 1.6
103.4; 12.834; 0.00680; 20.0; -18.9; 1.6
103.6; 12.858; 0.00731; 19.9; -18.9; 1.6
103.8; 12.882; 0.00804; 19.8; -18.8; 1.7
104.0; 12.905; 0.00896; 19.6; -18.5; 1.8
104.2; 12.929; 0.01005; 19.3; -18.2; 2.0
104.4; 12.953; 0.01128; 18.9; -17.8; 2.2
104.6; 12.977; 0.01261; 18.4; -17.3; 2.4
104.8; 13.001; 0.01399; 17.9; -16.7; 2.7
105.0; 13.024; 0.01537; 17.2; -16.0; 3.0
105.2; 13.048; 0.01667; 16.5; -15.3; 3.3
105.4; 13.072; 0.01782; 15.8; -14.5; 3.6
105.6; 13.095; 0.01875; 15.1; -13.8; 3.8
105.8; 13.119; 0.01939; 14.4; -13.1; 4.0
106.0; 13.142; 0.01967; 13.9; -12.6; 4.2
106.2; 13.165; 0.01957; 13.6; -12.3; 4.3
106.4; 13.189; 0.01907; 13.5; -12.2; 4.4
106.6; 13.212; 0.01825; 13.3; -13.7; 4.4
106.8; 13.235; 0.01720; 3.2; -21.9; 4.5
107.0; 13.258; 0.01617; 3.1; -21.4; 4.8
107.2; 13.282; 0.01539; 3.2; -20.5; 5.1
107.4; 13.306; 0.01501; 3.3; -19.7; 5.4
107.6; 13.331; 0.01509; 3.3; -18.9; 5.6
107.8; 13.357; 0.01563; 3.4; -18.1; 5.8
108.0; 13.383; 0.01655; 3.5; -17.3; 6.0
108.2; 13.409; 0.01771; 3.5; -16.5; 6.2
108.4; 13.437; 0.01893; 3.6; -15.6; 6.4
108.6; 13.465; 0.01999; 3.7; -14.8; 6.6
108.8; 13.493; 0.02069; 3.9; -13.9; 6.8
109.0; 13.522; 0.02081; 4.0; -13.2; 6.9
109.2; 13.552; 0.02016; 4.2; -12.5; 7.1
109.4; 13.582; 0.01861; 4.5; -12.0; 7.1
109.6; 13.613; 0.01606; 4.8; -11.8; 7.2
109.8; 13.643; 0.01244; 4.7; -11.9; 7.2
110.0; 13.674; 0.00789; 4.5; -12.2; 7.1
110.2; 13.705; 0.00325; 4.3; -12.6; 7.1
110.4; 13.736; -0.00106; 4.2; -12.9; 7.0
110.6; 13.767; -0.00492; 4.0; -13.2; 6.9
110.8; 13.798; -0.00842; 3.9; -13.5; 6.9
111.0; 13.828; -0.01171; 3.8; -13.7; 6.8
111.2; 13.859; -0.01497; 3.6; -14.0; 6.8
111.4; 13.890; -0.01842; 3.4; -14.2; 6.7
111.6; 13.920; -0.02226; 3.3; -14.4; 6.6
111.8; 13.952; -0.02673; 3.1; -14.7; 6.6
112.0; 13.983; -0.03201; 2.9; -14.9; 6.5
112.2; 14.015; -0.03811; 2.8; -14.6; 6.4
112.4; 14.047; -0.04302; 3.6; -12.3; 6.5
112.6; 14.080; -0.04624; 4.5; -10.5; 6.5
112.8; 14.113; -0.04805; 5.3; -9.1; 6.6
113.0; 14.147; -0.04871; 5.7; -7.8; 6.6
113.2; 14.180; -0.04833; 5.9; -6.6; 6.6
113.4; 14.214; -0.04698; 6.0; -5.6; 6.7
113.6; 14.248; -0.04477; 5.9; -4.5; 6.7
113.8; 14.282; -0.04176; 5.8; -3.6; 6.8
114.0; 14.316; -0.03805; 5.6; -2.7; 6.8
114.2; 14.350; -0.03373; 5.3; -1.9; 6.9
114.4; 14.384; -0.02892; 5.1; -1.3; 7.0
114.6; 14.418; -0.02369; 4.9; -0.9; 7.0
114.8; 14.453; -0.01811; 4.7; -0.6; 7.1
115.0; 14.489; -0.01219; 4.4; -0.4; 7.1
115.2; 14.525; -0.00590; 4.2; -0.3; 7.2
115.4; 14.561; 0.00078; 3.9; -0.2; 7.2
115.6; 14.598; 0.00788; 3.6; -0.2; 7.3
115.8; 14.634; 0.01543; 3.2; -0.1; 7.3
116.0; 14.671; 0.02341; 2.8; -0.1; 7.4
116.2; 14.708; 0.03180; 2.3; -0.1; 7.4
116.4; 14.744; 0.04052; 1.8; -0.1; 7.5
116.6; 14.781; 0.04937; 1.2; -0.1; 7.5
116.8; 14.817; 0.05816; 0.5; -0.1; 7.5
117.0; 14.853; 0.06830; 0.9; -0.1; 7.5
117.2; 14.888; 0.07876; 1.9; -0.1; 7.4
117.4; 14.923; 0.08751; 3.1; -0.1; 7.3
117.6; 14.956; 0.09345; 4.2; -0.1; 7.1
117.8; 14.989; 0.09665; 5.1; -0.1; 6.9
118.0; 15.020; 0.09795; 5.7; -0.0; 6.8
118.2; 15.051; 0.09813; 6.1; -0.0; 6.7
118.4; 15.083; 0.09767; 6.2; -0.0; 6.7
118.6; 15.115; 0.09684; 6.2; -0.0; 6.7
118.8; 15.147; 0.09579; 6.1; -0.0; 6.7
119.0; 15.181; 0.09461; 6.0; -0.0; 6.7
119.2; 15.216; 0.09336; 5.9; -0.0; 6.8
119.4; 15.252; 0.09208; 5.7; -0.0; 6.8
119.6; 15.288; 0.09075; 5.5; -0.0; 6.9
119.8; 15.325; 0.08846; 5.5; -0.0; 6.9
120.0; 15.362; 0.08379; 5.9; -0.0; 6.7
120.2; 15.400; 0.07741; 6.9; -0.0; 6.4
120.4; 15.437; 0.06986; 8.5; -0.0; 5.9
120.6; 15.475; 0.06148; 10.3; -0.0; 5.2
120.8; 15.511; 0.05254; 12.1; -0.0; 4.5
121.0; 15.547; 0.04335; 13.7; -0.0; 3.8
121.2; 15.582; 0.03422; 15.2; -0.0; 3.1
121.4; 15.617; 0.02554; 16.5; -0.0; 2.4
121.6; 15.650; 0.01764; 17.6; -0.0; 1.8
121.8; 15.683; 0.01085; 18.6; -0.0; 1.2
122.0; 15.715; 0.00548; 19.3; -0.0; 0.7
122.2; 15.746; 0.00175; 19.8; -0.0; 0.3
122.4; 15.776; -0.00051; 20.1; -0.0; 0.0
122.6; 15.806; -0.00178; 20.0; -0.0; -0.1
122.8; 15.834; -0.00452; 19.6; -0.0; -0.4
123.0; 15.862; -0.00844; 19.0; -0.0; -0.9
123.2; 15.890; -0.01305; 18.2; -0.0; -1.4
123.4; 15.917; -0.01786; 17.2; -0.0; -2.1
123.6; 15.943; -0.02244; 16.0; -0.1; -2.7
123.8; 15.969; -0.02661; 14.7; -0.1; -3.4
124.0; 15.994; -0.03032; 13.4; -0.1; -4.0
124.2; 16.019; -0.03345; 12.1; -0.1; -4.6
124.4; 16.043; -0.03587; 10.8; -0.1; -5.1
124.6; 16.068; -0.03747; 9.6; -0.1; -5.6
124.8; 16.092; -0.03822; 8.5; -0.1; -6.0
125.0; 16.115; -0.03817; 7.5; -0.1; -6.3
125.2; 16.139; -0.03745; 6.7; -0.1; -6.6
125.4; 16.162; -0.03624; 6.0; -0.1; -6.8
125.6; 16.185; -0.03472; 5.4; -0.1; -6.9
125.8; 16.208; -0.03302; 4.9; -0.1; -7.0
126.0; 16.231; -0.03129; 4.5; -0.1; -7.1
126.2; 16.254; -0.02960; 4.2; -0.1; -7.2
126.4; 16.277; -0.02800; 3.9; -0.1; -7.3
126.6; 16.300; -0.02653; 3.6; -0.1; -7.3
126.8; 16.323; -0.02519; 3.4; -0.1; -7.3
127.0; 16.346; -0.02398; 3.3; -0.1; -7.4
127.2; 16.368; -0.02290; 3.1; -0.1; -7.4
127.4; 16.391; -0.02193; 3.0; -0.1; -7.4
127.6; 16.414; -0.02107; 2.9; -0.1; -7.4
127.8; 16.437; -0.02030; 2.8; -0.1; -7.4
128.0; 16.460; -0.01963; 2.7; -0.1; -7.4
128.2; 16.483; -0.01904; 2.6; -0.1; -7.5
128.4; 16.506; -0.01852; 2.6; -0.1; -7.5
128.6; 16.529; -0.01808; 2.5; -0.1; -7.5
128.8; 16.552; -0.01771; 2.5; -0.1; -7.5
129.0; 16.575; -0.01741; 2.5; -0.1; -7.5
129.2; 16.598; -0.01719; 2.5; -0.1; -7.5
129.4; 16.621; -0.01705; 2.5; -0.1; -7.5
129.6; 16.644; -0.01700; 2.5; -0.1; -7.5
129.8; 16.667; -0.01705; 2.5; -0.1; -7.5
130.0; 16.691; -0.01717; 2.6; -0.1; -7.5
130.2; 16.714; -0.01732; 2.6; -0.1; -7.4
130.4; 16.737; -0.01746; 2.6; -0.1; -7.4
130.6; 16.760; -0.01765; 2.7; -0.1; -7.4
130.8; 16.783; -0.01790; 2.8; -0.1; -7.4
131.0; 16.807; -0.01822; 2.8; -0.1; -7.4
131.2; 16.830; -0.01858; 2.9; -0.1; -7.4
131.4; 16.853; -0.01897; 3.0; -0.1; -7.4
131.6; 16.877; -0.01939; 3.1; -0.1; -7.4
131.8; 16.900; -0.01982; 3.2; -0.1; -7.4
132.0; 16.923; -0.02025; 3.3; -0.1; -7.3
132.2; 16.947; -0.02067; 3.3; -0.1; -7.3
132.4; 16.970; -0.02107; 3.4; -0.1; -7.3
132.6; 16.993; -0.02145; 3.5; -0.1; -7.3
132.8; 17.017; -0.02180; 3.6; -0.1; -7.3
133.0; 17.040; -0.02212; 3.6; -0.1; -7.3
133.2; 17.063; -0.02241; 3.7; -0.1; -7.3
133.4; 17.087; -0.02265; 3.7; -0.1; -7.3
133.6; 17.110; -0.02285; 3.7; -0.1; -7.3
133.8; 17.133; -0.02299; 3.8; -0.1; -7.3
134.0; 17.156; -0.02308; 3.8; -0.1; -7.3
134.2; 17.179; -0.02310; 3.7; -0.1; -7.3
134.4; 17.203; -0.02305; 3.7; -0.1; -7.3
134.6; 17.226; -0.02293; 3.7; -0.1; -7.3
134.8; 17.249; -0.02273; 3.6; -0.1; -7.3
135.0; 17.272; -0.02246; 3.6; -0.2; -7.3
135.2; 17.295; -0.02212; 3.5; -0.2; -7.3
135.4; 17.318; -0.02173; 3.4; -0.2; -7.3
135.6; 17.341; -0.02129; 3.4; -0.2; -7.3
135.8; 17.364; -0.02082; 3.3; -0.3; -7.3
136.0; 17.387; -0.02034; 3.3; -0.4; -7.3
136.2; 17.410; -0.01988; 3.2; -0.4; -7.3
136.4; 17.433; -0.01944; 3.2; -0.5; -7.3
136.6; 17.456; -0.01904; 3.2; -0.6; -7.3
136.8; 17.480; -0.01870; 3.2; -0.6; -7.3
137.0; 17.503; -0.01839; 3.2; -0.6; -7.3
137.2; 17.526; -0.01812; 3.2; -0.7; -7.3
137.4; 17.550; -0.01787; 3.2; -0.7; -7.3
137.6; 17.573; -0.01760; 3.3; -0.8; -7.3
137.8; 17.597; -0.01728; 3.4; -1.0; -7.3
138.0; 17.620; -0.01691; 3.6; -1.2; -7.2
138.2; 17.644; -0.01645; 3.9; -1.5; -7.1
138.4; 17.668; -0.01589; 4.3; -2.0; -7.0
138.6; 17.691; -0.01524; 5.0; -2.7; -6.9
138.8; 17.715; -0.01448; 5.8; -3.7; -6.6
139.0; 17.739; -0.01364; 7.1; -5.0; -6.3
139.2; 17.763; -0.01271; 8.6; -6.7; -5.9
139.4; 17.786; -0.01173; 10.5; -8.8; -5.3
139.6; 17.810; -0.01069; 12.5; -10.9; -4.7
139.8; 17.834; -0.00963; 14.4; -13.1; -4.0
140.0; 17.857; -0.00857; 16.2; -14.9; -3.4
140.2; 17.881; -0.00753; 17.5; -16.4; -2.8
140.4; 17.905; -0.00653; 18.6; -17.5; -2.4
140.6; 17.928; -0.00558; 19.3; -18.3; -2.0
140.8; 17.952; -0.00469; 19.9; -18.8; -1.6
141.0; 17.975; -0.00388; 20.2; -19.2; -1.3
141.2; 17.999; -0.00314; 20.5; -19.5; -1.1
141.4; 18.023; -0.00248; 20.7; -19.7; -0.9
141.6; 18.046; -0.00189; 20.9; -19.9; -0.7
141.8; 18.070; -0.00138; 20.9; -20.0; -0.5
142.0; 18.093; -0.00093; 21.0; -20.0; -0.4
142.2; 18.117; -0.00055; 21.0; -20.1; -0.3
142.4; 18.141; -0.00023; 21.1; -20.1; -0.2
142.6; 18.164; 0.00003; 21.1; -20.1; -0.1
142.8; 18.188; 0.00025; 21.1; -20.1; -0.1
143.0; 18.211; 0.00042; 21.1; -20.1; 0.0
143.2; 18.235; 0.00055; 21.1; -20.1; 0.1
143.4; 18.258; 0.00064; 21.1; -20.1; 0.1
143.6; 18.282; 0.00071; 21.1; -20.1; 0.1
143.8; 18.306; 0.00076; 21.1; -20.1; 0.1
144.0; 18.329; 0.00078; 21.1; -20.1; 0.2
144.2; 18.353; 0.00079; 21.1; -20.1; 0.2
144.4; 18.376; 0.00078; 21.1; -20.1; 0.2
144.6; 18.400; 0.00077; 21.1; -20.1; 0.2
144.8; 18.423; 0.00075; 21.1; -20.1; 0.2
145.0; 18.447; 0.00072; 21.1; -20.1; 0.2
145.2; 18.471; 0.00069; 21.1; -20.1; 0.2
145.4; 18.494; 0.00066; 21.1; -20.1; 0.2
145.6; 18.518; 0.00063; 21.1; -20.1; 0.1
145.8; 18.541; 0.00060; 21.1; -20.1; 0.1
146.0; 18.565; 0.00057; 21.1; -20.1; 0.1
146.2; 18.589; 0.00055; 21.1; -20.1; 0.1
146.4; 18.612; 0.00053; 21.1; -20.1; 0.1
146.6; 18.636; 0.00052; 21.1; -20.1; 0.1
146.8; 18.659; 0.00051; 21.1; -20.1; 0.1
