# s_m; t_s; ax_mps2; ay_mps2; atot_mps2
0.0; 0.000; -0.126; -0.103; 0.162
0.2; 0.024; 0.125; -0.109; 0.166
0.4; 0.047; 0.003; -0.116; 0.116
0.6; 0.071; 0.000; -0.124; 0.124
0.8; 0.094; 0.000; -0.131; 0.131
1.0; 0.118; 0.000; -0.138; 0.138
1.2; 0.141; 0.000; -0.145; 0.145
1.4; 0.165; 0.000; -0.152; 0.152
1.6; 0.188; 0.000; -0.158; 0.158
1.8; 0.212; 0.000; -0.164; 0.164
2.0; 0.235; 0.000; -0.168; 0.168
2.2; 0.259; 0.000; -0.171; 0.171
2.4; 0.283; 0.000; -0.172; 0.172
2.6; 0.306; 0.000; -0.170; 0.170
2.8; 0.330; 0.000; -0.167; 0.167
3.0; 0.353; 0.000; -0.160; 0.160
3.2; 0.376; -0.000; -0.149; 0.149
3.4; 0.400; -0.000; -0.135; 0.135
3.6; 0.423; -0.000; -0.115; 0.115
3.8; 0.447; -0.000; -0.091; 0.091
4.0; 0.470; -0.000; -0.060; 0.060
4.2; 0.494; -0.000; -0.024; 0.024
4.4; 0.517; -0.000; 0.019; 0.019
4.6; 0.540; -0.000; 0.070; 0.070
4.8; 0.564; -0.000; 0.127; 0.127
5.0; 0.587; -0.000; 0.192; 0.192
5.2; 0.611; 0.000; 0.264; 0.264
5.4; 0.634; 0.000; 0.343; 0.343
5.6; 0.657; 0.000; 0.428; 0.428
5.8; 0.681; 0.000; 0.519; 0.519
6.0; 0.704; 0.001; 0.613; 0.613
6.2; 0.727; 0.001; 0.710; 0.710
6.4; 0.751; 0.001; 0.808; 0.808
6.6; 0.774; 0.001; 0.904; 0.904
6.8; 0.797; 0.002; 0.997; 0.997
7.0; 0.821; 0.002; 1.084; 1.084
7.2; 0.844; 0.002; 1.167; 1.167
7.4; 0.868; 0.002; 1.246; 1.246
7.6; 0.891; -0.007; 1.331; 1.331
7.8; 0.914; -0.893; 1.447; 1.701
8.0; 0.938; -8.658; 1.701; 8.824
8.2; 0.963; -8.489; 2.197; 8.768
8.4; 0.989; -8.124; 2.766; 8.581
8.6; 1.015; -7.667; 3.387; 8.382
8.8; 1.042; -7.150; 4.037; 8.211
9.0; 1.070; -6.601; 4.687; 8.096
9.2; 1.098; -6.047; 5.310; 8.048
9.4; 1.128; -5.510; 5.883; 8.061
9.6; 1.158; -5.008; 6.393; 8.121
9.8; 1.189; -4.549; 6.833; 8.209
10.0; 1.221; -4.139; 7.204; 8.308
10.2; 1.253; -3.775; 7.510; 8.406
10.4; 1.286; -3.454; 7.759; 8.493
10.6; 1.319; -3.172; 7.959; 8.568
10.8; 1.354; -2.923; 8.116; 8.627
11.0; 1.388; -2.705; 8.238; 8.670
11.2; 1.423; -2.516; 8.326; 8.698
11.4; 1.459; -2.371; 8.381; 8.710
11.6; 1.495; -2.382; 8.395; 8.726
11.8; 1.531; -2.089; 8.438; 8.693
12.0; 1.567; -1.252; 8.609; 8.700
12.2; 1.603; -0.585; 8.767; 8.786
12.4; 1.640; -0.263; 8.849; 8.853
12.6; 1.676; -0.262; 8.852; 8.856
12.8; 1.711; -0.298; 8.840; 8.845
13.0; 1.746; -0.281; 8.838; 8.842
13.2; 1.781; -0.218; 8.841; 8.844
13.4; 1.815; -0.140; 8.839; 8.840
13.6; 1.849; -0.052; 8.827; 8.827
13.8; 1.881; 0.044; 8.804; 8.804
14.0; 1.914; 0.143; 8.769; 8.770
14.2; 1.945; 0.241; 8.724; 8.727
14.4; 1.976; 0.335; 8.673; 8.679
14.6; 2.007; 0.419; 8.620; 8.630
14.8; 2.038; 0.493; 8.569; 8.584
15.0; 2.070; 0.553; 8.525; 8.543
15.2; 2.103; 0.601; 8.490; 8.511
15.4; 2.138; 0.637; 8.462; 8.486
15.6; 2.173; 0.675; 8.428; 8.455
15.8; 2.210; 0.736; 8.370; 8.402
16.0; 2.246; 0.841; 8.269; 8.311
16.2; 2.284; 1.006; 8.105; 8.167
16.4; 2.321; 1.238; 7.863; 7.960
16.6; 2.358; 1.526; 7.543; 7.696
16.8; 2.395; 1.840; 7.168; 7.400
17.0; 2.432; 2.150; 6.772; 7.105
17.2; 2.468; 2.439; 6.378; 6.829
17.4; 2.503; 2.708; 5.992; 6.575
17.6; 2.538; 2.963; 5.608; 6.343
17.8; 2.572; 3.206; 5.223; 6.129
18.0; 2.605; 3.440; 4.836; 5.934
18.2; 2.638; 3.663; 4.448; 5.762
18.4; 2.670; 3.876; 4.060; 5.613
18.6; 2.702; 4.076; 3.676; 5.489
18.8; 2.732; 4.263; 3.299; 5.390
19.0; 2.762; 4.436; 2.931; 5.317
19.2; 2.792; 4.595; 2.575; 5.267
19.4; 2.821; 4.738; 2.236; 5.239
19.6; 2.849; 4.864; 1.917; 5.229
19.8; 2.876; 4.973; 1.625; 5.232
20.0; 2.903; 5.064; 1.364; 5.244
20.2; 2.929; 5.134; 1.140; 5.259
20.4; 2.955; 5.183; 0.958; 5.271
20.6; 2.980; 5.210; 0.820; 5.274
20.8; 3.004; 5.212; 0.723; 5.261
21.0; 3.028; 5.177; 0.665; 5.219
21.2; 3.051; 5.059; 0.648; 5.101
21.4; 3.074; 4.654; 0.684; 4.704
21.6; 3.097; 2.657; 0.812; 2.778
21.8; 3.119; 0.067; 1.069; 1.071
22.0; 3.141; 0.005; 1.459; 1.459
22.2; 3.163; 0.009; 1.975; 1.975
22.4; 3.186; 0.015; 2.610; 2.610
22.6; 3.208; 0.023; 3.339; 3.339
22.8; 3.231; 0.032; 4.125; 4.126
23.0; 3.255; 0.044; 4.920; 4.920
23.2; 3.278; 0.059; 5.674; 5.674
23.4; 3.302; 0.076; 6.349; 6.350
23.6; 3.326; 0.098; 6.923; 6.923
23.8; 3.351; 0.123; 7.387; 7.388
24.0; 3.375; 0.155; 7.751; 7.752
24.2; 3.400; 0.199; 8.026; 8.029
24.4; 3.425; 0.249; 8.230; 8.234
24.6; 3.450; 0.292; 8.376; 8.381
24.8; 3.474; 0.323; 8.479; 8.485
25.0; 3.499; 0.345; 8.550; 8.557
25.2; 3.523; 0.358; 8.599; 8.606
25.4; 3.547; 0.365; 8.631; 8.639
25.6; 3.570; 0.367; 8.653; 8.661
25.8; 3.593; 0.367; 8.668; 8.676
26.0; 3.616; 0.365; 8.678; 8.686
26.2; 3.637; 0.363; 8.685; 8.693
26.4; 3.659; 0.363; 8.690; 8.698
26.6; 3.680; 0.363; 8.694; 8.702
26.8; 3.701; 0.365; 8.697; 8.704
27.0; 3.722; 0.368; 8.698; 8.706
27.2; 3.743; 0.372; 8.700; 8.708
27.4; 3.765; 0.375; 8.701; 8.709
27.6; 3.787; 0.379; 8.702; 8.710
27.8; 3.810; 0.382; 8.701; 8.710
28.0; 3.833; 0.384; 8.699; 8.707
28.2; 3.856; 0.386; 8.695; 8.704
28.4; 3.880; 0.389; 8.692; 8.700
28.6; 3.903; 0.392; 8.688; 8.697
28.8; 3.927; 0.395; 8.683; 8.692
29.0; 3.952; 0.398; 8.678; 8.687
29.2; 3.976; 0.399; 8.673; 8.682
29.4; 4.000; 0.401; 8.667; 8.676
29.6; 4.024; 0.401; 8.660; 8.669
29.8; 4.048; 0.399; 8.653; 8.662
30.0; 4.072; 0.397; 8.645; 8.654
30.2; 4.096; 0.394; 8.637; 8.646
30.4; 4.120; 0.389; 8.628; 8.637
30.6; 4.144; 0.384; 8.618; 8.627
30.8; 4.168; 0.379; 8.607; 8.616
31.0; 4.192; 0.373; 8.594; 8.602
31.2; 4.216; 0.368; 8.576; 8.584
31.4; 4.240; 0.363; 8.552; 8.560
31.6; 4.263; 0.357; 8.519; 8.527
31.8; 4.287; 0.351; 8.472; 8.479
32.0; 4.311; 0.345; 8.403; 8.410
32.2; 4.335; 0.335; 8.305; 8.312
32.4; 4.359; 0.322; 8.165; 8.171
32.6; 4.383; 0.302; 7.966; 7.971
32.8; 4.406; 0.276; 7.687; 7.692
33.0; 4.430; 0.244; 7.308; 7.312
33.2; 4.454; 0.206; 6.814; 6.817
33.4; 4.478; 0.166; 6.208; 6.210
33.6; 4.502; 0.127; 5.525; 5.526
33.8; 4.526; 0.094; 4.820; 4.821
34.0; 4.550; 0.067; 4.148; 4.148
34.2; 4.574; 0.047; 3.543; 3.544
34.4; 4.598; 0.033; 3.017; 3.017
34.6; 4.622; 0.023; 2.563; 2.563
34.8; 4.645; 0.016; 2.165; 2.165
35.0; 4.669; 0.011; 1.810; 1.810
35.2; 4.693; 0.008; 1.482; 1.482
35.4; 4.717; 0.005; 1.170; 1.170
35.6; 4.741; 0.003; 0.862; 0.862
35.8; 4.764; 0.001; 0.551; 0.551
36.0; 4.788; 0.000; 0.228; 0.228
36.2; 4.812; -0.000; -0.114; 0.114
36.4; 4.835; -0.000; -0.482; 0.482
36.6; 4.859; 0.000; -0.880; 0.880
36.8; 4.883; 0.002; -1.314; 1.314
37.0; 4.906; 0.004; -1.787; 1.787
37.2; 4.930; 0.008; -2.299; 2.299
37.4; 4.953; 0.013; -2.849; 2.849
37.6; 4.977; 0.021; -3.434; 3.434
37.8; 5.000; 0.031; -4.044; 4.044
38.0; 5.024; 0.044; -4.667; 4.667
38.2; 5.047; 0.059; -5.285; 5.286
38.4; 5.071; 0.076; -5.880; 5.881
38.6; 5.095; 0.095; -6.431; 6.431
38.8; 5.118; 0.117; -6.919; 6.920
39.0; 5.142; 0.141; -7.332; 7.333
39.2; 5.166; 0.165; -7.663; 7.665
39.4; 5.190; 0.179; -7.912; 7.914
39.6; 5.214; 0.100; -8.080; 8.081
39.8; 5.238; -0.347; -8.184; 8.192
40.0; 5.262; -0.930; -8.266; 8.318
40.2; 5.286; -1.141; -8.362; 8.440
40.4; 5.310; -1.097; -8.462; 8.533
40.6; 5.335; -0.958; -8.550; 8.604
40.8; 5.359; -0.798; -8.622; 8.659
41.0; 5.384; -0.643; -8.679; 8.703
41.2; 5.409; -0.501; -8.724; 8.738
41.4; 5.434; -0.378; -8.758; 8.766
41.6; 5.459; -0.281; -8.783; 8.787
41.8; 5.484; -0.213; -8.800; 8.802
42.0; 5.508; -0.168; -8.811; 8.812
42.2; 5.533; -0.137; -8.818; 8.819
42.4; 5.558; -0.112; -8.822; 8.823
42.6; 5.583; -0.091; -8.825; 8.826
42.8; 5.607; -0.071; -8.827; 8.827
43.0; 5.631; -0.051; -8.828; 8.828
43.2; 5.655; -0.030; -8.828; 8.828
43.4; 5.679; -0.009; -8.827; 8.827
43.6; 5.703; 0.014; -8.826; 8.826
43.8; 5.727; 0.037; -8.825; 8.825
44.0; 5.750; 0.061; -8.825; 8.825
44.2; 5.774; 0.084; -8.827; 8.827
44.4; 5.797; 0.104; -8.830; 8.830
44.6; 5.820; 0.121; -8.832; 8.833
44.8; 5.844; 0.134; -8.834; 8.835
45.0; 5.867; 0.143; -8.836; 8.837
45.2; 5.891; 0.146; -8.840; 8.841
45.4; 5.915; 0.142; -8.848; 8.849
45.6; 5.940; 0.130; -8.860; 8.861
45.8; 5.964; 0.108; -8.873; 8.874
46.0; 5.989; 0.079; -8.886; 8.886
46.2; 6.014; 0.045; -8.892; 8.892
46.4; 6.039; 0.012; -8.885; 8.885
46.6; 6.064; -0.006; -8.851; 8.851
46.8; 6.089; 0.014; -8.773; 8.773
47.0; 6.114; 0.119; -8.610; 8.611
47.2; 6.140; 0.425; -8.257; 8.268
47.4; 6.165; 1.259; -7.343; 7.450
47.6; 6.190; 3.227; -4.749; 5.741
47.8; 6.215; 5.192; -0.720; 5.242
48.0; 6.239; 4.575; 2.352; 5.144
48.2; 6.263; 3.444; 4.378; 5.570
48.4; 6.287; -4.602; 5.955; 7.526
48.6; 6.312; -4.009; 7.238; 8.273
48.8; 6.336; -1.560; 8.112; 8.261
49.0; 6.361; 0.267; 8.572; 8.576
49.2; 6.386; 0.252; 8.717; 8.721
49.4; 6.411; 0.191; 8.777; 8.779
49.6; 6.435; 0.142; 8.802; 8.803
49.8; 6.460; 0.107; 8.811; 8.811
50.0; 6.484; 0.087; 8.813; 8.814
50.2; 6.509; 0.079; 8.813; 8.814
50.4; 6.533; 0.080; 8.813; 8.813
50.6; 6.556; 0.087; 8.812; 8.812
50.8; 6.580; 0.100; 8.813; 8.813
51.0; 6.603; 0.114; 8.815; 8.816
51.2; 6.626; 0.129; 8.819; 8.820
51.4; 6.649; 0.143; 8.818; 8.819
51.6; 6.671; 0.159; 8.812; 8.814
51.8; 6.694; 0.177; 8.805; 8.807
52.0; 6.717; 0.196; 8.798; 8.800
52.2; 6.740; 0.218; 8.790; 8.793
52.4; 6.764; 0.242; 8.781; 8.785
52.6; 6.788; 0.267; 8.772; 8.776
52.8; 6.813; 0.292; 8.762; 8.767
53.0; 6.839; 0.318; 8.752; 8.758
53.2; 6.865; 0.343; 8.742; 8.748
53.4; 6.891; 0.366; 8.730; 8.738
53.6; 6.917; 0.389; 8.718; 8.726
53.8; 6.944; 0.412; 8.700; 8.710
54.0; 6.970; 0.443; 8.673; 8.684
54.2; 6.996; 0.489; 8.626; 8.640
54.4; 7.022; 0.568; 8.543; 8.562
54.6; 7.048; 0.705; 8.397; 8.426
54.8; 7.074; 0.943; 8.136; 8.190
55.0; 7.099; 1.342; 7.675; 7.791
55.2; 7.124; 1.950; 6.904; 7.174
55.4; 7.149; 2.718; 5.803; 6.408
55.6; 7.173; 3.449; 4.579; 5.733
55.8; 7.197; 3.972; 3.520; 5.307
56.0; 7.220; 4.225; 2.745; 5.039
56.2; 7.244; 3.678; 2.232; 4.302
56.4; 7.267; 0.168; 1.945; 1.953
56.6; 7.290; 0.008; 1.745; 1.745
56.8; 7.313; 0.007; 1.528; 1.528
57.0; 7.336; 0.006; 1.295; 1.295
57.2; 7.360; 0.004; 1.059; 1.059
57.4; 7.383; 0.003; 0.831; 0.831
57.6; 7.406; 0.002; 0.620; 0.620
57.8; 7.430; 0.001; 0.429; 0.429
58.0; 7.453; 0.001; 0.261; 0.261
58.2; 7.476; 0.000; 0.115; 0.115
58.4; 7.500; 0.000; -0.009; 0.009
58.6; 7.523; 0.000; -0.112; 0.112
58.8; 7.547; 0.000; -0.196; 0.196
59.0; 7.570; 0.000; -0.262; 0.262
59.2; 7.594; 0.000; -0.312; 0.312
59.4; 7.617; 0.000; -0.349; 0.349
59.6; 7.641; 0.000; -0.374; 0.374
59.8; 7.665; 0.000; -0.388; 0.388
60.0; 7.688; 0.000; -0.394; 0.394
60.2; 7.712; 0.000; -0.393; 0.393
60.4; 7.735; 0.000; -0.387; 0.387
60.6; 7.759; 0.000; -0.375; 0.375
60.8; 7.782; 0.000; -0.361; 0.361
61.0; 7.806; 0.000; -0.343; 0.343
61.2; 7.830; 0.000; -0.325; 0.325
61.4; 7.853; 0.000; -0.305; 0.305
61.6; 7.877; 0.000; -0.284; 0.284
61.8; 7.900; 0.000; -0.264; 0.264
62.0; 7.924; 0.000; -0.245; 0.245
62.2; 7.947; 0.000; -0.226; 0.226
62.4; 7.971; 0.000; -0.208; 0.208
62.6; 7.994; 0.000; -0.191; 0.191
62.8; 8.018; 0.000; -0.175; 0.175
63.0; 8.042; 0.000; -0.161; 0.161
63.2; 8.065; 0.000; -0.148; 0.148
63.4; 8.089; 0.000; -0.136; 0.136
63.6; 8.112; 0.000; -0.125; 0.125
63.8; 8.136; 0.000; -0.116; 0.116
64.0; 8.159; 0.000; -0.108; 0.108
64.2; 8.183; 0.000; -0.101; 0.101
64.4; 8.206; 0.000; -0.095; 0.095
64.6; 8.230; 0.000; -0.090; 0.090
64.8; 8.254; 0.000; -0.086; 0.086
65.0; 8.277; 0.000; -0.082; 0.082
65.2; 8.301; 0.000; -0.080; 0.080
65.4; 8.324; 0.000; -0.077; 0.077
65.6; 8.348; 0.000; -0.076; 0.076
65.8; 8.371; 0.000; -0.074; 0.074
66.0; 8.395; 0.000; -0.073; 0.073
66.2; 8.418; 0.000; -0.073; 0.073
66.4; 8.442; 0.000; -0.072; 0.072
66.6; 8.466; 0.000; -0.072; 0.072
66.8; 8.489; 0.000; -0.072; 0.072
67.0; 8.513; 0.000; -0.072; 0.072
67.2; 8.536; 0.000; -0.073; 0.073
67.4; 8.560; 0.000; -0.073; 0.073
67.6; 8.583; 0.000; -0.073; 0.073
67.8; 8.607; 0.000; -0.074; 0.074
68.0; 8.630; 0.000; -0.074; 0.074
68.2; 8.654; 0.000; -0.075; 0.075
68.4; 8.678; 0.000; -0.076; 0.076
68.6; 8.701; 0.000; -0.076; 0.076
68.8; 8.725; 0.000; -0.077; 0.077
69.0; 8.748; 0.000; -0.077; 0.077
69.2; 8.772; 0.000; -0.077; 0.077
69.4; 8.795; 0.000; -0.078; 0.078
69.6; 8.819; 0.000; -0.078; 0.078
69.8; 8.842; 0.000; -0.078; 0.078
70.0; 8.866; 0.000; -0.078; 0.078
70.2; 8.890; 0.000; -0.079; 0.079
70.4; 8.913; 0.000; -0.078; 0.078
70.6; 8.937; 0.000; -0.078; 0.078
70.8; 8.960; 0.000; -0.078; 0.078
71.0; 8.984; 0.000; -0.077; 0.077
71.2; 9.007; 0.000; -0.077; 0.077
71.4; 9.031; 0.000; -0.076; 0.076
71.6; 9.054; 0.000; -0.075; 0.075
71.8; 9.078; 0.000; -0.073; 0.073
72.0; 9.102; 0.000; -0.072; 0.072
72.2; 9.125; 0.000; -0.070; 0.070
72.4; 9.149; 0.000; -0.067; 0.067
72.6; 9.172; 0.000; -0.065; 0.065
72.8; 9.196; 0.000; -0.062; 0.062
73.0; 9.219; 0.000; -0.059; 0.059
73.2; 9.243; 0.000; -0.055; 0.055
73.4; 9.267; 0.000; -0.052; 0.052
73.6; 9.290; 0.000; -0.048; 0.048
73.8; 9.314; 0.000; -0.044; 0.044
74.0; 9.337; -0.000; -0.040; 0.040
74.2; 9.361; -0.000; -0.036; 0.036
74.4; 9.384; -0.000; -0.032; 0.032
74.6; 9.408; -0.000; -0.029; 0.029
74.8; 9.431; -0.000; -0.026; 0.026
75.0; 9.455; -0.000; -0.023; 0.023
75.2; 9.479; -0.000; -0.022; 0.022
75.4; 9.502; -0.000; -0.022; 0.022
75.6; 9.526; -0.000; -0.024; 0.024
75.8; 9.549; -0.000; -0.028; 0.028
76.0; 9.573; -0.000; -0.034; 0.034
76.2; 9.596; -0.000; -0.043; 0.043
76.4; 9.620; -0.000; -0.055; 0.055
76.6; 9.643; -0.000; -0.071; 0.071
76.8; 9.667; -0.000; -0.092; 0.092
77.0; 9.690; -0.000; -0.117; 0.117
77.2; 9.714; -0.000; -0.149; 0.149
77.4; 9.737; 0.000; -0.186; 0.186
77.6; 9.761; 0.000; -0.230; 0.230
77.8; 9.784; 0.000; -0.281; 0.281
78.0; 9.807; 0.000; -0.340; 0.340
78.2; 9.831; 0.000; -0.406; 0.406
78.4; 9.854; 0.000; -0.481; 0.481
78.6; 9.878; 0.000; -0.563; 0.563
78.8; 9.901; 0.001; -0.653; 0.653
79.0; 9.925; 0.001; -0.750; 0.750
79.2; 9.948; 0.001; -0.854; 0.854
79.4; 9.971; 0.002; -0.962; 0.962
79.6; 9.995; 0.002; -1.074; 1.074
79.8; 10.018; 0.003; -1.187; 1.187
80.0; 10.042; 0.003; -1.297; 1.297
80.2; 10.065; 0.004; -1.402; 1.402
80.4; 10.088; 0.004; -1.498; 1.498
80.6; 10.112; 0.005; -1.578; 1.578
80.8; 10.135; 0.005; -1.638; 1.638
81.0; 10.158; 0.006; -1.670; 1.670
81.2; 10.182; 0.006; -1.667; 1.667
81.4; 10.205; 0.006; -1.619; 1.619
81.6; 10.229; 0.006; -1.517; 1.517
81.8; 10.252; 0.005; -1.351; 1.351
82.0; 10.275; 0.003; -1.110; 1.110
82.2; 10.299; 0.002; -0.781; 0.781
82.4; 10.323; 0.001; -0.356; 0.356
82.6; 10.346; -0.000; 0.176; 0.176
82.8; 10.370; 0.001; 0.819; 0.819
83.0; 10.393; 0.005; 1.573; 1.573
83.2; 10.417; 0.014; 2.427; 2.427
83.4; 10.441; 0.026; 3.358; 3.358
83.6; 10.465; 0.040; 4.324; 4.324
83.8; 10.488; 0.051; 5.268; 5.268
84.0; 10.512; 0.063; 6.129; 6.129
84.2; 10.536; 0.078; 6.854; 6.855
84.4; 10.560; 0.077; 7.419; 7.419
84.6; 10.584; -0.012; 7.830; 7.830
84.8; 10.608; -0.236; 8.119; 8.122
85.0; 10.632; -0.334; 8.321; 8.328
85.2; 10.657; -0.346; 8.454; 8.461
85.4; 10.681; -0.392; 8.528; 8.537
85.6; 10.705; -0.496; 8.556; 8.571
85.8; 10.730; -0.659; 8.555; 8.580
86.0; 10.754; -0.869; 8.536; 8.580
86.2; 10.779; -1.088; 8.514; 8.584
86.4; 10.804; -1.256; 8.503; 8.596
86.6; 10.829; -1.329; 8.511; 8.614
86.8; 10.854; -1.290; 8.540; 8.637
87.0; 10.879; -1.142; 8.587; 8.663
87.2; 10.904; -0.918; 8.643; 8.691
87.4; 10.929; -0.683; 8.697; 8.724
87.6; 10.955; -0.485; 8.742; 8.756
87.8; 10.980; -0.341; 8.776; 8.782
88.0; 11.005; -0.252; 8.798; 8.801
88.2; 11.030; -0.198; 8.812; 8.814
88.4; 11.055; -0.161; 8.820; 8.822
88.6; 11.080; -0.133; 8.826; 8.827
88.8; 11.105; -0.109; 8.830; 8.831
89.0; 11.130; -0.087; 8.833; 8.833
89.2; 11.155; -0.066; 8.834; 8.834
89.4; 11.179; -0.045; 8.835; 8.835
89.6; 11.203; -0.024; 8.834; 8.834
89.8; 11.228; -0.003; 8.833; 8.833
90.0; 11.252; 0.020; 8.832; 8.832
90.2; 11.275; 0.043; 8.830; 8.830
90.4; 11.299; 0.067; 8.828; 8.829
90.6; 11.322; 0.090; 8.827; 8.828
90.8; 11.345; 0.112; 8.827; 8.827
91.0; 11.368; 0.133; 8.823; 8.824
91.2; 11.390; 0.154; 8.816; 8.817
91.4; 11.412; 0.176; 8.807; 8.809
91.6; 11.434; 0.199; 8.798; 8.800
91.8; 11.456; 0.223; 8.789; 8.792
92.0; 11.477; 0.248; 8.779; 8.782
92.2; 11.499; 0.275; 8.768; 8.773
92.4; 11.520; 0.302; 8.757; 8.762
92.6; 11.542; 0.330; 8.745; 8.751
92.8; 11.565; 0.359; 8.732; 8.740
93.0; 11.589; 0.387; 8.719; 8.728
93.2; 11.614; 0.413; 8.708; 8.717
93.4; 11.639; 0.435; 8.698; 8.709
93.6; 11.665; 0.451; 8.694; 8.705
93.8; 11.692; 0.458; 8.693; 8.705
94.0; 11.719; 0.457; 8.695; 8.707
94.2; 11.745; 0.453; 8.695; 8.707
94.4; 11.772; 0.453; 8.683; 8.695
94.6; 11.799; 0.475; 8.642; 8.655
94.8; 11.825; 0.546; 8.546; 8.563
95.0; 11.851; 0.715; 8.344; 8.374
95.2; 11.877; 1.070; 7.931; 8.003
95.4; 11.902; 1.748; 7.099; 7.311
95.6; 11.926; 2.822; 5.596; 6.267
95.8; 11.950; 4.002; 3.575; 5.366
96.0; 11.973; 4.885; 1.607; 5.142
96.2; 11.996; 5.292; -0.065; 5.292
96.4; 12.018; 4.856; -1.496; 5.082
96.6; 12.041; 4.159; -2.773; 4.999
96.8; 12.064; 0.832; -3.966; 4.052
97.0; 12.087; 0.004; -4.985; 4.985
97.2; 12.110; 0.030; -5.706; 5.707
97.4; 12.134; 0.064; -6.096; 6.097
97.6; 12.158; 0.097; -6.170; 6.171
97.8; 12.182; 0.116; -5.920; 5.921
98.0; 12.206; 0.112; -5.307; 5.308
98.2; 12.230; 0.088; -4.298; 4.299
98.4; 12.254; 0.057; -2.931; 2.932
98.6; 12.278; 0.028; -1.361; 1.362
98.8; 12.301; 0.007; 0.212; 0.212
99.0; 12.325; -0.003; 1.643; 1.643
99.2; 12.348; -0.005; 2.859; 2.859
99.4; 12.371; 0.003; 3.845; 3.845
99.6; 12.393; 0.022; 4.610; 4.610
