# s_m; t_s; v_mps; beta_rad; omega_z_radps; n_m; xi_rad
184.8; 23.882; 7.07; -0.03975; 1.18248; -0.16411; 0.23155
185.0; 23.912; 6.97; -0.04210; 1.23377; -0.12317; 0.24886
185.2; 23.941; 6.88; -0.04490; 1.28009; -0.07928; 0.26562
185.4; 23.972; 6.79; -0.04808; 1.31831; -0.03276; 0.28139
185.6; 24.002; 6.71; -0.05154; 1.34491; 0.01598; 0.29559
185.8; 24.033; 6.62; -0.05522; 1.36199; 0.06638; 0.30759
186.0; 24.064; 6.53; -0.05910; 1.37002; 0.11776; 0.31674
186.2; 24.095; 6.44; -0.06298; 1.37190; 0.16930; 0.32247
186.4; 24.126; 6.34; -0.06672; 1.37388; 0.22014; 0.32430
186.6; 24.157; 6.23; -0.07034; 1.38002; 0.26937; 0.32193
186.8; 24.188; 6.13; -0.07393; 1.39209; 0.31609; 0.31517
187.0; 24.219; 6.02; -0.07769; 1.41053; 0.35941; 0.30391
187.2; 24.249; 5.90; -0.08178; 1.43506; 0.39851; 0.28819
187.4; 24.280; 5.79; -0.08641; 1.46496; 0.43269; 0.26822
187.6; 24.310; 5.67; -0.09175; 1.49919; 0.46137; 0.24445
187.8; 24.339; 5.55; -0.09796; 1.53659; 0.48416; 0.21762
188.0; 24.369; 5.43; -0.10487; 1.56792; 0.50082; 0.18875
188.2; 24.399; 5.33; -0.11085; 1.56911; 0.51148; 0.15924
188.4; 24.430; 5.25; -0.11539; 1.56950; 0.51662; 0.13156
188.6; 24.461; 5.19; -0.11854; 1.56971; 0.51699; 0.10802
188.8; 24.493; 5.15; -0.12047; 1.56985; 0.51348; 0.08935
189.0; 24.525; 5.11; -0.12139; 1.56995; 0.50696; 0.07517
189.2; 24.559; 5.08; -0.12145; 1.57003; 0.49824; 0.06493
189.4; 24.592; 5.06; -0.12074; 1.57009; 0.48802; 0.05802
189.6; 24.626; 5.05; -0.11935; 1.57014; 0.47694; 0.05388
189.8; 24.661; 5.04; -0.11738; 1.57018; 0.46555; 0.05194
190.0; 24.696; 5.04; -0.11490; 1.57021; 0.45429; 0.05170
190.2; 24.731; 5.04; -0.11197; 1.57023; 0.44352; 0.05268
190.4; 24.766; 5.04; -0.10867; 1.57025; 0.43350; 0.05447
190.6; 24.801; 5.04; -0.10504; 1.57027; 0.42442; 0.05669
190.8; 24.836; 5.04; -0.10110; 1.57028; 0.41641; 0.05902
191.0; 24.871; 5.04; -0.09688; 1.57030; 0.40951; 0.06120
191.2; 24.907; 5.04; -0.09236; 1.57031; 0.40375; 0.06300
191.4; 24.942; 5.04; -0.08755; 1.57032; 0.39909; 0.06429
191.6; 24.978; 5.04; -0.08243; 1.57034; 0.39552; 0.06529
191.8; 25.013; 5.03; -0.07696; 1.57035; 0.39310; 0.06698
192.0; 25.049; 5.03; -0.07111; 1.57036; 0.39215; 0.07067
192.2; 25.084; 5.02; -0.06487; 1.57037; 0.39318; 0.07691
192.4; 25.121; 5.01; -0.05823; 1.57037; 0.39672; 0.08534
192.6; 25.157; 4.99; -0.05122; 1.57037; 0.40318; 0.09537
192.8; 25.193; 4.97; -0.04391; 1.57036; 0.41286; 0.10634
193.0; 25.230; 4.95; -0.03640; 1.57040; 0.42588; 0.11764
193.2; 25.266; 4.93; -0.02841; 1.57039; 0.44226; 0.12855
193.4; 25.303; 4.92; -0.02006; 1.57037; 0.46186; 0.13818
193.6; 25.339; 4.92; -0.01209; 1.57033; 0.48427; 0.14554
193.8; 25.374; 4.94; -0.00538; 1.57028; 0.50869; 0.14953
194.0; 25.409; 4.96; -0.00051; 1.57025; 0.53402; 0.14906
194.2; 25.443; 4.99; 0.00247; 1.57024; 0.55893; 0.14294
194.4; 25.476; 5.03; 0.00397; 1.57022; 0.58199; 0.12997
194.6; 25.508; 5.06; 0.00449; 1.57019; 0.60179; 0.10890
194.8; 25.538; 5.10; 0.00441; 1.57013; 0.61697; 0.07854
195.0; 25.567; 5.13; 0.00401; 1.57004; 0.62628; 0.03784
195.2; 25.594; 5.16; 0.00343; 1.56994; 0.62865; -0.01387
195.4; 25.620; 5.19; 0.00276; 1.56981; 0.62310; -0.07653
195.6; 25.645; 5.22; 0.00205; 1.56965; 0.60868; -0.14747
195.8; 25.671; 5.24; 0.00128; 1.56949; 0.58417; -0.21912
196.0; 25.699; 5.27; 0.00044; 1.56931; 0.54824; -0.28163
196.2; 25.729; 5.30; -0.00048; 1.56909; 0.50049; -0.32859
196.4; 25.761; 5.33; -0.00148; 1.56882; 0.44210; -0.35836
196.6; 25.796; 5.36; -0.00253; 1.56539; 0.37557; -0.37179
196.8; 25.832; 5.39; -0.00344; 1.53203; 0.30415; -0.37138
197.0; 25.869; 5.43; -0.00355; 1.44944; 0.23112; -0.36091
197.2; 25.907; 5.49; -0.00238; 1.31891; 0.15925; -0.34448
197.4; 25.945; 5.57; -0.00046; 1.16178; 0.09041; -0.32538
197.6; 25.982; 5.67; 0.00106; 1.00378; 0.02553; -0.30535
197.8; 26.018; 5.79; 0.00160; 0.85163; -0.03507; -0.28499
198.0; 26.054; 5.92; 0.00139; 0.70199; -0.09130; -0.26447
198.2; 26.088; 6.07; 0.00084; 0.55498; -0.14307; -0.24370
198.4; 26.122; 6.22; 0.00025; 0.41463; -0.19025; -0.22223
198.6; 26.154; 6.38; -0.00024; 0.28655; -0.23255; -0.19921
198.8; 26.184; 6.54; -0.00053; 0.17667; -0.26952; -0.17345
199.0; 26.214; 6.70; -0.00063; 0.09016; -0.30055; -0.14385
199.2; 26.242; 6.85; -0.00055; 0.02928; -0.32504; -0.11057
199.4; 26.269; 7.00; -0.00040; -0.01303; -0.34270; -0.07532
199.6; 26.296; 7.15; -0.00028; -0.06205; -0.35360; -0.04010
199.8; 26.322; 7.28; -0.00014; -0.14024; -0.35797; -0.00625
200.0; 26.347; 7.41; 0.00018; -0.24666; -0.35617; 0.02534
200.2; 26.372; 7.53; 0.00085; -0.37430; -0.34864; 0.05395
200.4; 26.397; 7.63; 0.00198; -0.51336; -0.33586; 0.07906
200.6; 26.422; 7.73; 0.00363; -0.65181; -0.31837; 0.10041
200.8; 26.446; 7.80; 0.00583; -0.77671; -0.29669; 0.11803
201.0; 26.471; 7.87; 0.00848; -0.87720; -0.27135; 0.13222
201.2; 26.495; 7.93; 0.01141; -0.94740; -0.24283; 0.14346
201.4; 26.520; 7.98; 0.01435; -0.98680; -0.21156; 0.15235
201.6; 26.544; 8.02; 0.01705; -1.00047; -0.17793; 0.15941
201.8; 26.569; 8.06; 0.01928; -0.99690; -0.14230; 0.16506
202.0; 26.594; 8.10; 0.02098; -0.98372; -0.10501; 0.16953
202.2; 26.619; 8.13; 0.02214; -0.96686; -0.06640; 0.17294
202.4; 26.643; 8.17; 0.02285; -0.95071; -0.02678; 0.17531
202.6; 26.668; 8.20; 0.02323; -0.93833; 0.01354; 0.17656
202.8; 26.693; 8.24; 0.02344; -0.93174; 0.05425; 0.17660
203.0; 26.718; 8.27; 0.02361; -0.93187; 0.09504; 0.17529
203.2; 26.743; 8.30; 0.02388; -0.93870; 0.13558; 0.17249
203.4; 26.768; 8.33; 0.02433; -0.95129; 0.17557; 0.16809
203.6; 26.793; 8.36; 0.02502; -0.96795; 0.21467; 0.16202
203.8; 26.818; 8.39; 0.02597; -0.98656; 0.25255; 0.15424
204.0; 26.842; 8.42; 0.02717; -1.00479; 0.28889; 0.14478
204.2; 26.867; 8.44; 0.02856; -1.02041; 0.32337; 0.13374
204.4; 26.891; 8.46; 0.03007; -1.03135; 0.35569; 0.12123
204.6; 26.916; 8.47; 0.03160; -1.03589; 0.38557; 0.10743
204.8; 26.940; 8.48; 0.03305; -1.03280; 0.41275; 0.09255
205.0; 26.964; 8.49; 0.03431; -1.02183; 0.43702; 0.07680
205.2; 26.988; 8.50; 0.03530; -1.00389; 0.45816; 0.06038
205.4; 27.012; 8.50; 0.03587; -0.97359; 0.47602; 0.04353
205.6; 27.036; 8.50; 0.03575; -0.92373; 0.49044; 0.02665
205.8; 27.060; 8.50; 0.03467; -0.85247; 0.50132; 0.01024
206.0; 27.084; 8.50; 0.03243; -0.75966; 0.50861; -0.00520
206.2; 27.108; 8.50; 0.02902; -0.64789; 0.51235; -0.01916
206.4; 27.131; 8.50; 0.02466; -0.52487; 0.51266; -0.03126
206.6; 27.155; 8.50; 0.01985; -0.40307; 0.50983; -0.04121
206.8; 27.178; 8.50; 0.01519; -0.29435; 0.50429; -0.04884
207.0; 27.202; 8.50; 0.01117; -0.20447; 0.49656; -0.05426
207.2; 27.225; 8.50; 0.00796; -0.13314; 0.48722; -0.05781
207.4; 27.249; 8.50; 0.00549; -0.07726; 0.47675; -0.05989
207.6; 27.273; 8.50; 0.00365; -0.03351; 0.46556; -0.06082
207.8; 27.296; 8.50; 0.00226; 0.00071; 0.45394; -0.06085
208.0; 27.320; 8.50; 0.00121; 0.02730; 0.44215; -0.06019
208.2; 27.343; 8.50; 0.00041; 0.04764; 0.43037; -0.05900
208.4; 27.367; 8.50; -0.00019; 0.06279; 0.41872; -0.05740
208.6; 27.391; 8.50; -0.00065; 0.07360; 0.40732; -0.05551
208.8; 27.414; 8.50; -0.00099; 0.08078; 0.39625; -0.05343
209.0; 27.438; 8.50; -0.00123; 0.08495; 0.38554; -0.05122
209.2; 27.461; 8.50; -0.00140; 0.08664; 0.37524; -0.04896
209.4; 27.485; 8.50; -0.00151; 0.08631; 0.36537; -0.04669
209.6; 27.509; 8.50; -0.00156; 0.08438; 0.35594; -0.04445
209.8; 27.532; 8.50; -0.00158; 0.08121; 0.34694; -0.04229
210.0; 27.556; 8.50; -0.00155; 0.07712; 0.33837; -0.04021
210.2; 27.579; 8.50; -0.00151; 0.07238; 0.33021; -0.03825
210.4; 27.603; 8.50; -0.00144; 0.06721; 0.32245; -0.03641
210.6; 27.626; 8.50; -0.00136; 0.06181; 0.31505; -0.03470
210.8; 27.650; 8.50; -0.00127; 0.05635; 0.30800; -0.03313
211.0; 27.673; 8.50; -0.00117; 0.05094; 0.30127; -0.03169
211.2; 27.697; 8.50; -0.00107; 0.04570; 0.29484; -0.03037
211.4; 27.721; 8.50; -0.00097; 0.04070; 0.28867; -0.02919
211.6; 27.744; 8.50; -0.00088; 0.03599; 0.28276; -0.02812
211.8; 27.768; 8.50; -0.00078; 0.03161; 0.27706; -0.02716
212.0; 27.791; 8.50; -0.00070; 0.02760; 0.27157; -0.02630
212.2; 27.815; 8.50; -0.00061; 0.02395; 0.26625; -0.02554
212.4; 27.838; 8.50; -0.00054; 0.02068; 0.26109; -0.02487
212.6; 27.862; 8.50; -0.00047; 0.01776; 0.25607; -0.02427
212.8; 27.885; 8.50; -0.00041; 0.01520; 0.25118; -0.02374
213.0; 27.909; 8.50; -0.00035; 0.01297; 0.24641; -0.02328
213.2; 27.933; 8.50; -0.00030; 0.01104; 0.24173; -0.02286
213.4; 27.956; 8.50; -0.00026; 0.00940; 0.23713; -0.02249
213.6; 27.980; 8.50; -0.00022; 0.00802; 0.23262; -0.02216
213.8; 28.003; 8.50; -0.00019; 0.00687; 0.22817; -0.02187
214.0; 28.027; 8.50; -0.00016; 0.00593; 0.22379; -0.02160
214.2; 28.050; 8.50; -0.00014; 0.00516; 0.21946; -0.02136
214.4; 28.074; 8.50; -0.00012; 0.00456; 0.21519; -0.02114
214.6; 28.097; 8.50; -0.00010; 0.00410; 0.21096; -0.02094
214.8; 28.121; 8.50; -0.00009; 0.00374; 0.20677; -0.02075
215.0; 28.144; 8.50; -0.00008; 0.00349; 0.20261; -0.02058
215.2; 28.168; 8.50; -0.00007; 0.00331; 0.19850; -0.02041
215.4; 28.192; 8.50; -0.00007; 0.00320; 0.19442; -0.02025
215.6; 28.215; 8.50; -0.00006; 0.00313; 0.19037; -0.02010
215.8; 28.239; 8.50; -0.00006; 0.00310; 0.18635; -0.01996
216.0; 28.262; 8.50; -0.00006; 0.00310; 0.18236; -0.01982
216.2; 28.286; 8.50; -0.00006; 0.00312; 0.17840; -0.01968
216.4; 28.309; 8.50; -0.00006; 0.00315; 0.17446; -0.01955
216.6; 28.333; 8.50; -0.00006; 0.00318; 0.17055; -0.01942
216.8; 28.356; 8.50; -0.00006; 0.00322; 0.16667; -0.01930
217.0; 28.380; 8.50; -0.00006; 0.00325; 0.16281; -0.01918
217.2; 28.403; 8.50; -0.00006; 0.00327; 0.15897; -0.01907
217.4; 28.427; 8.50; -0.00006; 0.00329; 0.15515; -0.01896
217.6; 28.451; 8.50; -0.00006; 0.00329; 0.15136; -0.01886
217.8; 28.474; 8.50; -0.00006; 0.00329; 0.14758; -0.01876
218.0; 28.498; 8.50; -0.00006; 0.00327; 0.14383; -0.01867
218.2; 28.521; 8.50; -0.00006; 0.00324; 0.14009; -0.01858
218.4; 28.545; 8.50; -0.00006; 0.00320; 0.13637; -0.01849
218.6; 28.568; 8.50; -0.00006; 0.00316; 0.13267; -0.01842
218.8; 28.592; 8.50; -0.00006; 0.00310; 0.12898; -0.01835
219.0; 28.615; 8.50; -0.00006; 0.00303; 0.12530; -0.01828
219.2; 28.639; 8.50; -0.00006; 0.00296; 0.12164; -0.01823
219.4; 28.662; 8.50; -0.00006; 0.00287; 0.11799; -0.01818
219.6; 28.686; 8.50; -0.00006; 0.00279; 0.11434; -0.01813
219.8; 28.710; 8.50; -0.00005; 0.00269; 0.11071; -0.01810
220.0; 28.733; 8.50; -0.00005; 0.00259; 0.10708; -0.01807
220.2; 28.757; 8.50; -0.00005; 0.00249; 0.10346; -0.01805
220.4; 28.780; 8.50; -0.00005; 0.00238; 0.09984; -0.01804
220.6; 28.804; 8.50; -0.00005; 0.00228; 0.09622; -0.01803
220.8; 28.827; 8.50; -0.00005; 0.00216; 0.09261; -0.01803
221.0; 28.851; 8.50; -0.00004; 0.00205; 0.08899; -0.01804
221.2; 28.874; 8.50; -0.00004; 0.00194; 0.08538; -0.01806
221.4; 28.898; 8.50; -0.00004; 0.00182; 0.08175; -0.01808
221.6; 28.921; 8.50; -0.00004; 0.00170; 0.07813; -0.01811
221.8; 28.945; 8.50; -0.00003; 0.00159; 0.07449; -0.01815
222.0; 28.968; 8.50; -0.00003; 0.00147; 0.07085; -0.01820
222.2; 28.992; 8.50; -0.00003; 0.00135; 0.06720; -0.01826
222.4; 29.016; 8.50; -0.00003; 0.00124; 0.06354; -0.01832
222.6; 29.039; 8.50; -0.00003; 0.00112; 0.05986; -0.01839
222.8; 29.063; 8.50; -0.00002; 0.00100; 0.05617; -0.01847
223.0; 29.086; 8.50; -0.00002; 0.00089; 0.05246; -0.01856
223.2; 29.110; 8.50; -0.00002; 0.00078; 0.04874; -0.01865
223.4; 29.133; 8.50; -0.00002; 0.00066; 0.04499; -0.01875
223.6; 29.157; 8.50; -0.00001; 0.00055; 0.04123; -0.01886
223.8; 29.180; 8.50; -0.00001; 0.00044; 0.03744; -0.01898
224.0; 29.204; 8.50; -0.00001; 0.00033; 0.03363; -0.01910
224.2; 29.227; 8.50; -0.00001; 0.00022; 0.02979; -0.01924
224.4; 29.251; 8.50; -0.00001; 0.00011; 0.02593; -0.01938
224.6; 29.275; 8.50; -0.00000; -0.00000; 0.02204; -0.01952
224.8; 29.298; 8.50; -0.00000; -0.00011; 0.01812; -0.01968
225.0; 29.322; 8.50; -0.00000; -0.00022; 0.01417; -0.01984
225.2; 29.345; 8.50; 0.00000; -0.00033; 0.01018; -0.02001
225.4; 29.369; 8.50; 0.00000; -0.00043; 0.00616; -0.02019
225.6; 29.392; 8.50; 0.00001; -0.00054; 0.00210; -0.02038
225.8; 29.416; 8.50; 0.00001; -0.00065; -0.00199; -0.02057
226.0; 29.439; 8.50; 0.00001; -0.00075; -0.00612; -0.02077
226.2; 29.463; 8.50; 0.00001; -0.00086; -0.01030; -0.02098
226.4; 29.486; 8.50; 0.00001; -0.00097; -0.01451; -0.02120
226.6; 29.510; 8.50; 0.00002; -0.00107; -0.01877; -0.02142
226.8; 29.534; 8.50; 0.00002; -0.00118; -0.02308; -0.02165
227.0; 29.557; 8.50; 0.00002; -0.00129; -0.02743; -0.02189
227.2; 29.581; 8.50; 0.00002; -0.00139; -0.03183; -0.02214
227.4; 29.604; 8.50; 0.00002; -0.00150; -0.03628; -0.02239
227.6; 29.628; 8.50; 0.00003; -0.00160; -0.04078; -0.02265
227.8; 29.651; 8.50; 0.00003; -0.00171; -0.04533; -0.02292
228.0; 29.675; 8.50; 0.00003; -0.00181; -0.04994; -0.02320
228.2; 29.698; 8.50; 0.00003; -0.00191; -0.05460; -0.02348
228.4; 29.722; 8.50; 0.00003; -0.00202; -0.05932; -0.02378
228.6; 29.745; 8.50; 0.00004; -0.00212; -0.06410; -0.02408
228.8; 29.769; 8.50; 0.00004; -0.00222; -0.06894; -0.02438
229.0; 29.793; 8.50; 0.00004; -0.00232; -0.07384; -0.02470
229.2; 29.816; 8.50; 0.00004; -0.00243; -0.07881; -0.02502
229.4; 29.840; 8.50; 0.00004; -0.00253; -0.08384; -0.02535
229.6; 29.863; 8.50; 0.00005; -0.00263; -0.08894; -0.02569
229.8; 29.887; 8.50; 0.00005; -0.00273; -0.09410; -0.02603
230.0; 29.910; 8.50; 0.00005; -0.00284; -0.09933; -0.02639
230.2; 29.934; 8.50; 0.00005; -0.00294; -0.10464; -0.02675
230.4; 29.957; 8.50; 0.00005; -0.00305; -0.11002; -0.02712
230.6; 29.981; 8.50; 0.00006; -0.00316; -0.11547; -0.02749
230.8; 30.004; 8.50; 0.00006; -0.00328; -0.12100; -0.02788
231.0; 30.028; 8.50; 0.00006; -0.00339; -0.12660; -0.02827
231.2; 30.052; 8.50; 0.00006; -0.00352; -0.13229; -0.02867
231.4; 30.075; 8.50; 0.00006; -0.00365; -0.13805; -0.02908
231.6; 30.099; 8.50; 0.00007; -0.00379; -0.14390; -0.02950
231.8; 30.122; 8.50; 0.00007; -0.00394; -0.14983; -0.02992
232.0; 30.146; 8.50; 0.00007; -0.00410; -0.15585; -0.03036
232.2; 30.169; 8.50; 0.00007; -0.00428; -0.16195; -0.03080
232.4; 30.193; 8.50; 0.00008; -0.00447; -0.16815; -0.03125
232.6; 30.216; 8.50; 0.00008; -0.00468; -0.17443; -0.03172
232.8; 30.240; 8.50; 0.00008; -0.00492; -0.18081; -0.03219
233.0; 30.264; 8.50; 0.00009; -0.00518; -0.18729; -0.03268
233.2; 30.287; 8.50; 0.00009; -0.00547; -0.19386; -0.03318
233.4; 30.311; 8.50; 0.00010; -0.00578; -0.20053; -0.03369
233.6; 30.334; 8.50; 0.00010; -0.00613; -0.20731; -0.03421
233.8; 30.358; 8.50; 0.00011; -0.00652; -0.21419; -0.03475
234.0; 30.381; 8.50; 0.00012; -0.00695; -0.22117; -0.03530
234.2; 30.405; 8.50; 0.00012; -0.00741; -0.22827; -0.03587
234.4; 30.429; 8.50; 0.00013; -0.00792; -0.23549; -0.03646
234.6; 30.452; 8.50; 0.00014; -0.00848; -0.24282; -0.03706
234.8; 30.476; 8.50; 0.00015; -0.00908; -0.25027; -0.03768
235.0; 30.499; 8.50; 0.00016; -0.00973; -0.25785; -0.03833
235.2; 30.523; 8.50; 0.00017; -0.01042; -0.26555; -0.03899
235.4; 30.546; 8.50; 0.00018; -0.01115; -0.27339; -0.03968
235.6; 30.570; 8.50; 0.00020; -0.01193; -0.28137; -0.04039
235.8; 30.593; 8.49; 0.00021; -0.01280; -0.28949; -0.04110
