#x_m,y_m,w_tr
-48.103205,51.736861,1.752648
-48.044124,51.720809,1.731719
-47.982293,51.711396,1.712318
-47.919994,51.703116,1.772048
-47.859146,51.691330,1.772048
-47.800276,51.674770,1.752648
-47.740574,51.660217,1.731719
-47.678274,51.651937,1.712318
-47.615975,51.643657,1.772048
-47.553675,51.635377,1.752648
-47.493773,51.621307,1.731719
-47.433451,51.608253,1.712318
-47.371151,51.599973,1.692918
-47.308851,51.591693,1.772048
-47.246820,51.582764,1.752648
-47.187539,51.567195,1.731719
-47.128669,51.550635,1.712318
-47.067401,51.539865,1.692918
-47.005101,51.531585,1.772048
-46.943691,51.521157,1.752648
-46.884821,51.504597,1.733247
-46.825682,51.488686,1.713846
-46.763792,51.479415,1.694445
-46.701493,51.471135,1.773576
-46.640704,51.459207,1.772048
-46.581833,51.442647,1.752648
-46.522073,51.428236,1.731719
-46.459774,51.419956,1.712318
-46.397474,51.411676,1.791450
-46.337306,51.398249,1.752648
-46.278435,51.381689,1.731719
-46.218054,51.368776,1.712318
-46.155755,51.360496,1.791450
-46.093457,51.352211,1.772048
-46.033910,51.337286,1.752648
-45.975040,51.320726,1.731719
-45.914038,51.309312,1.712318
-45.851738,51.301032,1.791450
-45.790061,51.291247,1.772048
-45.731135,51.274823,1.752648
-45.672263,51.258268,1.731719
-45.610640,51.248354,1.712318
-45.548340,51.240074,1.791450
-45.487284,51.228790,1.772048
-45.428414,51.212230,1.752648
-45.368921,51.197175,1.731719
-45.306677,51.188759,1.712318
-45.244377,51.180479,1.791450
-45.183943,51.167696,1.772048
-45.125072,51.151136,1.752648
-45.064958,51.137580,1.731719
-45.002658,51.129300,1.791450
-44.940358,51.121020,1.772048
-44.880545,51.106738,1.752648
-44.821674,51.090178,1.731719
-44.760939,51.078121,1.712318
-44.698639,51.069841,1.791450
-44.636696,51.060700,1.772048
-44.577503,51.044919,1.752648
-44.518633,51.028359,1.731719
-44.457277,51.017801,1.712318
-44.394977,51.009521,1.791450
-44.333655,50.998880,1.772048
-44.274785,50.982320,1.752648
-44.215558,50.966622,1.731719
-44.153581,50.957563,1.712318
-44.091281,50.949283,1.773576
-44.030580,50.937143,1.772048
-43.971709,50.920583,1.752648
-43.911862,50.906383,1.731719
-43.849562,50.898103,1.712318
-43.787262,50.889823,1.772048
-43.727182,50.876185,1.752648
-43.668311,50.859625,1.733247
-43.607843,50.846924,1.713846
-43.545543,50.838644,1.772048
-43.483243,50.830364,1.773576
-43.421358,50.821082,1.772048
-43.362224,50.805160,1.752648
-43.301134,50.793958,1.731719
-43.238835,50.785678,1.712318
-43.176535,50.777398,1.791450
-43.115271,50.766616,1.772048
-43.056401,50.750056,1.752648
-42.997116,50.734499,1.731719
-42.935080,50.725581,1.712318
-42.872780,50.717301,1.791450
-42.812137,50.705020,1.772048
-42.753267,50.688460,1.752648
-42.693361,50.674402,1.731719
-42.631061,50.666122,1.712318
-42.568761,50.657842,1.772048
-42.508739,50.644062,1.752648
-42.449869,50.627502,1.731719
-42.389342,50.614943,1.712318
-42.327042,50.606663,1.791450
-42.264891,50.598024,1.772048
-42.205490,50.582745,1.752648
-42.146620,50.566185,1.731719
-42.085472,50.555125,1.712318
-42.023172,50.546845,1.773576
-41.961642,50.536707,1.772048
-41.902771,50.520147,1.752648
-41.843753,50.503946,1.731719
-41.781983,50.494385,1.712318
-41.719684,50.486105,1.772048
-41.658774,50.474467,1.772048
-41.599904,50.457907,1.752648
-41.540264,50.443206,1.733247
-41.477964,50.434926,1.713846
-41.415665,50.426646,1.772048
-41.353365,50.418366,1.772048
-41.293402,50.404445,1.752648
-41.233141,50.391242,1.731719
-41.170841,50.382962,1.712318
-41.108541,50.374682,1.791450
-41.046449,50.365901,1.772048
-40.987106,50.350481,1.752648
-40.928236,50.333921,1.731719
-40.867029,50.323002,1.712318
-40.804729,50.314722,1.791450
-40.743258,50.304443,1.772048
-40.684388,50.287883,1.752648
-40.625310,50.271823,1.731719
-40.563483,50.262403,1.712318
-40.501183,50.254123,1.791450
-40.440332,50.242345,1.772048
-40.381462,50.225785,1.752648
-40.321763,50.211224,1.731719
-40.259464,50.202944,1.712318
-40.197164,50.194664,1.791450
-40.136934,50.181387,1.752648
-40.078064,50.164827,1.731719
-40.017745,50.151765,1.712318
-39.955445,50.143485,1.773576
-39.893145,50.135205,1.772048
-39.833536,50.120429,1.752648
-39.774666,50.103869,1.731719
-39.713726,50.092306,1.712318
-39.651426,50.084026,1.772048
-39.589688,50.074390,1.772048
-39.530700,50.058114,1.752648
-39.471830,50.041554,1.733247
-39.410268,50.031491,1.713846
-39.347969,50.023211,1.772048
-39.285669,50.014931,1.773576
-39.224877,50.003011,1.772048
-39.165445,49.987807,1.752648
-39.103263,49.979243,1.731719
-39.040963,49.970963,1.712318
-38.978663,49.962683,1.791450
-38.918492,49.949264,1.752648
-38.859622,49.932704,1.731719
-38.799244,49.919784,1.712318
-38.736944,49.911504,1.791450
-38.674644,49.903224,1.772048
-38.615094,49.888306,1.752648
-38.556224,49.871746,1.731719
-38.495225,49.860325,1.712318
-38.432925,49.852045,1.773576
-38.371245,49.842267,1.772048
-38.312316,49.825850,1.752648
-38.253446,49.809290,1.731719
-38.191826,49.799368,1.712318
-38.129526,49.791088,1.772048
-38.068468,49.779812,1.772048
-38.009597,49.763252,1.752648
-37.950107,49.748189,1.733247
-37.887866,49.739766,1.713846
-37.825566,49.731486,1.772048
-37.763267,49.723206,1.773576
-37.703154,49.709646,1.772048
-37.643043,49.696082,1.731719
-37.580743,49.687802,1.712318
-37.518443,49.679522,1.791450
-37.456201,49.671103,1.772048
-37.396709,49.656043,1.752648
-37.337839,49.639483,1.731719
-37.276782,49.628204,1.712318
-37.214482,49.619924,1.791450
-37.152861,49.610005,1.772048
-37.093990,49.593447,1.752648
-37.035062,49.577026,1.731719
-36.973384,49.567246,1.712318
-36.911084,49.558966,1.773576
-36.850084,49.547548,1.772048
-36.791214,49.530988,1.752648
-36.731665,49.516067,1.733247
-36.669365,49.507785,1.713846
-36.607066,49.499505,1.772048
-36.546686,49.486588,1.773576
-36.487816,49.470028,1.772048
-36.427646,49.456606,1.733247
-36.365347,49.448326,1.772048
-36.303047,49.440046,1.773576
-36.240863,49.431485,1.773576
-36.181430,49.416284,1.772048
-36.120639,49.404361,1.752648
-36.058339,49.396081,1.731719
-35.996040,49.387801,1.772048
-35.934477,49.377741,1.773576
-35.875607,49.361181,1.772048
-35.816620,49.344902,1.752648
-35.754884,49.335263,1.733247
-35.692584,49.326983,1.752648
-35.630284,49.318703,1.772048
-35.569667,49.306359,1.773576
-35.510060,49.291579,1.772048
-35.447760,49.283299,1.752648
-35.385460,49.275019,1.733247
-35.323160,49.266739,1.772048
-35.260860,49.258459,1.773576
-35.201190,49.243831,1.772048
-35.140636,49.231335,1.752648
-35.078337,49.223055,1.733247
-35.016037,49.214775,1.752648
-34.953737,49.206495,1.772048
-34.892262,49.196223,1.773576
-34.833392,49.179663,1.772048
-34.771893,49.169451,1.752648
-34.709593,49.161171,1.733247
-34.647293,49.152891,1.752648
-34.584993,49.144611,1.772048
-34.522693,49.136331,1.773576
-34.461664,49.124982,1.772048
-34.399365,49.116702,1.733247
-34.337065,49.108422,1.713846
-34.274765,49.100142,1.772048
-34.212465,49.091862,1.773576
-34.150457,49.082877,1.773576
-34.091200,49.067252,1.772048
-34.030233,49.055753,1.752648
-33.967933,49.047473,1.733247
-33.905634,49.039193,1.752648
-33.843334,49.030913,1.772048
-33.781034,49.022633,1.773576
-33.718442,49.015058,1.773576
-33.654988,49.009564,1.772048
-33.592688,49.001284,1.752648
-33.530388,48.993004,1.733247
-33.468089,48.984724,1.772048
-33.405789,48.976444,1.773576
-33.343489,48.968164,1.773576
-33.281189,48.959884,1.772048
-33.217735,48.954390,1.752648
-33.155435,48.946110,1.733247
-33.093135,48.937830,1.713846
-33.030836,48.929550,1.694445
-32.968536,48.921270,1.773576
-32.906236,48.912990,1.773576
-32.843936,48.904710,1.773576
-32.780902,48.898203,1.772048
-32.715172,48.898203,1.733247
-32.652098,48.891792,1.713846
-32.589799,48.883512,1.694445
-32.527499,48.875232,1.675044
-32.465199,48.866952,1.773576
-32.402899,48.858672,1.773576
-32.340599,48.850392,1.772048
-32.278299,48.842112,1.752648
-32.213344,48.840243,1.733247
-32.149441,48.835833,1.713846
-32.087141,48.827553,1.694445
-32.024841,48.819273,1.675044
-31.962541,48.810993,1.773576
-31.900242,48.802713,1.773576
-31.837942,48.794433,1.772048
-31.775642,48.786153,1.752648
-31.711516,48.782283,1.733247
-31.646784,48.779874,1.713846
-31.584484,48.771594,1.694445
-31.522184,48.763314,1.675044
-31.459884,48.755034,1.675044
-31.397584,48.746754,1.773576
-31.335284,48.738474,1.773576
-31.272985,48.730194,1.773576
-31.209687,48.724323,1.752648
-31.144126,48.723916,1.733247
-31.081316,48.716869,1.713846
-31.019016,48.708589,1.694445
-30.956716,48.700309,1.675044
-30.894416,48.692029,1.773576
-30.832116,48.683749,1.773576
-30.769816,48.675469,1.773576
-30.707348,48.667596,1.773576
-30.642129,48.666363,1.773576
-30.578489,48.661317,1.772048
-30.516190,48.653037,1.752648
-30.453890,48.644757,1.713846
-30.391590,48.636477,1.773576
-30.329290,48.628197,1.773576
-30.266990,48.619917,1.773576
-30.204690,48.611637,1.773576
-30.140301,48.608403,1.773576
-30.074571,48.608403,1.773576
-30.008842,48.608403,1.773576
-29.945023,48.603789,1.773576
-29.882723,48.595509,1.772048
-29.820424,48.587229,1.733247
-29.758124,48.578949,1.772048
-29.695824,48.570669,1.773576
-29.633524,48.562389,1.773576
-29.571224,48.554109,1.773576
-29.507013,48.550443,1.773576
-29.441284,48.550443,1.773576
-29.375554,48.550443,1.773576
-29.309825,48.550443,1.773576
-29.244095,48.550443,1.773576
-29.178365,48.550443,1.773576
-29.112636,48.550443,1.772048
-29.047514,48.548976,1.752648
-28.985142,48.540869,1.733247
-28.922842,48.532589,1.713846
-28.860543,48.524309,1.694445
-28.798243,48.516029,1.773576
-28.735943,48.507749,1.773576
-28.673643,48.499469,1.773576
-28.610736,48.492656,1.773576
-28.545078,48.492483,1.773576
-28.479348,48.492483,1.773576
-28.413619,48.492483,1.773576
-28.347889,48.492483,1.773576
-28.282160,48.492483,1.773576
-28.216430,48.492483,1.773576
-28.150701,48.492483,1.773576
-28.084971,48.492483,1.772048
-28.019242,48.492483,1.733247
-27.953512,48.492483,1.713846
-27.887783,48.492483,1.694445
-27.822983,48.490239,1.675044
-27.760683,48.481959,1.675044
-27.698383,48.473679,1.675044
-27.636083,48.465399,1.675044
-27.573783,48.457119,1.773576
-27.511483,48.448839,1.773576
-27.449183,48.440559,1.773576
-27.385954,48.434523,1.773576
-27.320225,48.434523,1.773576
-27.254495,48.434523,1.773576
-27.188766,48.434523,1.773576
-27.123036,48.434523,1.773576
-27.057306,48.434523,1.773576
-26.991577,48.434523,1.773576
-26.925847,48.434523,1.773576
-26.860118,48.434523,1.752648
-26.794388,48.434523,1.733247
-26.728659,48.434523,1.713846
-26.662929,48.434523,1.694445
-26.597200,48.434523,1.675044
-26.531470,48.434523,1.675044
-26.465741,48.434523,1.675044
-26.400011,48.434523,1.675044
-26.336833,48.428362,1.675044
-26.274533,48.420082,1.675044
-26.212234,48.411802,1.675044
-26.149934,48.403522,1.773576
-26.087634,48.395242,1.773576
-26.025334,48.386962,1.773576
-25.963034,48.378682,1.773576
-25.898183,48.376563,1.773576
-25.832453,48.376563,1.773576
-25.766724,48.376563,1.773576
-25.700994,48.376563,1.773576
-25.635264,48.376563,1.773576
-25.569535,48.376563,1.773576
-25.503805,48.376563,1.773576
-25.438076,48.376563,1.773576
-25.372346,48.376563,1.773576
-25.306617,48.376563,1.772048
-25.240887,48.376563,1.733247
-25.175158,48.376563,1.713846
-25.109428,48.376563,1.694445
-25.043699,48.376563,1.675044
-24.977969,48.376563,1.675044
-24.913663,48.373125,1.675044
-24.851364,48.364845,1.675044
-24.789064,48.356565,1.675044
-24.726764,48.348285,1.675044
-24.664464,48.340005,1.773576
-24.602164,48.331725,1.773576
-24.539864,48.323445,1.773576
-24.476141,48.318603,1.773576
-24.410411,48.318603,1.773576
-24.344682,48.318603,1.773576
-24.278952,48.318603,1.773576
-24.213223,48.318603,1.773576
-24.147493,48.318603,1.773576
-24.081763,48.318603,1.773576
-24.016034,48.318603,1.773576
-23.950304,48.318603,1.773576
-23.884575,48.318603,1.773576
-23.818845,48.318603,1.773576
-23.753116,48.318603,1.772048
-23.687386,48.318603,1.752648
-23.621657,48.318603,1.733247
-23.555927,48.318603,1.694445
-23.490198,48.318603,1.675044
-23.424468,48.318603,1.675044
-23.359685,48.316319,1.675044
-23.297385,48.308039,1.675044
-23.235085,48.299759,1.675044
-23.172785,48.291479,1.675044
-23.110485,48.283199,1.773576
-23.048185,48.274919,1.773576
-22.985886,48.266639,1.773576
-22.922640,48.260643,1.773576
-22.856910,48.260643,1.773576
-22.791181,48.260643,1.773576
-22.725451,48.260643,1.773576
-22.659722,48.260643,1.773576
-22.593992,48.260643,1.773576
-22.528262,48.260643,1.773576
-22.462533,48.260643,1.773576
-22.396803,48.260643,1.773576
-22.331074,48.260643,1.772048
-22.265344,48.260643,1.752648
-22.199615,48.260643,1.733247
-22.133885,48.260643,1.713846
-22.068156,48.260643,1.694445
-22.002426,48.260643,1.675044
-21.938940,48.255227,1.675044
-21.876640,48.246947,1.675044
-21.814340,48.238667,1.675044
-21.752040,48.230387,1.773576
-21.689740,48.222107,1.773576
-21.627441,48.213827,1.773576
-21.565141,48.205547,1.773576
-21.500598,48.202683,1.773576
-21.434868,48.202683,1.773576
-21.369139,48.202683,1.773576
-21.303409,48.202683,1.773576
-21.237680,48.202683,1.773576
-21.171950,48.202683,1.773576
-21.106221,48.202683,1.773576
-21.040491,48.202683,1.772048
-20.974761,48.202683,1.752648
-20.909032,48.202683,1.733247
-20.843302,48.202683,1.713846
-20.777573,48.202683,1.675044
-20.711983,48.202345,1.675044
-20.649144,48.195367,1.675044
-20.586844,48.187087,1.675044
-20.524544,48.178807,1.675044
-20.462244,48.170527,1.773576
-20.399945,48.162247,1.773576
-20.337645,48.153967,1.773576
-20.275205,48.146025,1.773576
-20.210015,48.144723,1.773576
-20.144285,48.144723,1.773576
-20.078556,48.144723,1.773576
-20.012826,48.144723,1.773576
-19.947097,48.144723,1.773576
-19.881367,48.144723,1.773576
-19.815638,48.144723,1.773576
-19.749908,48.144723,1.772048
-19.684179,48.144723,1.752648
-19.618449,48.144723,1.713846
-19.552720,48.144723,1.694445
-19.487452,48.143608,1.675044
-19.424934,48.135853,1.675044
-19.362635,48.127573,1.675044
-19.300335,48.119293,1.675044
-19.238035,48.111013,1.773576
-19.175735,48.102733,1.773576
-19.113435,48.094453,1.773576
-19.050673,48.087288,1.773576
-18.985162,48.086763,1.773576
-18.919432,48.086763,1.773576
-18.853702,48.086763,1.773576
-18.787973,48.086763,1.773576
-18.722243,48.086763,1.773576
-18.656514,48.086763,1.773576
-18.590784,48.086763,1.773576
-18.525055,48.086763,1.772048
-18.459325,48.086763,1.733247
-18.393596,48.086763,1.713846
-18.327866,48.086763,1.694445
-18.262137,48.086763,1.675044
-18.197516,48.084086,1.675044
-18.135216,48.075806,1.675044
-18.072916,48.067526,1.675044
-18.010616,48.059246,1.675044
-17.948317,48.050966,1.773576
-17.886017,48.042686,1.773576
-17.823717,48.034406,1.773576
-17.760308,48.028803,1.773576
-17.694579,48.028803,1.773576
-17.628849,48.028803,1.773576
-17.563120,48.028803,1.773576
-17.497390,48.028803,1.773576
-17.431661,48.028803,1.773576
-17.365931,48.028803,1.773576
-17.300201,48.028803,1.772048
-17.234472,48.028803,1.752648
-17.168742,48.028803,1.733247
-17.103013,48.028803,1.713846
-17.037283,48.028803,1.694445
-16.971554,48.028803,1.675044
-16.907580,48.024564,1.675044
-16.845280,48.016284,1.675044
-16.782980,48.008004,1.675044
-16.720681,47.999724,1.773576
-16.658381,47.991444,1.773576
-16.596081,47.983164,1.773576
-16.533781,47.974884,1.773576
-16.469725,47.970843,1.773576
-16.403996,47.970843,1.773576
-16.338266,47.970843,1.773576
-16.272537,47.970843,1.773576
-16.206807,47.970843,1.773576
-16.141078,47.970843,1.773576
-16.075348,47.970843,1.773576
-16.009619,47.970843,1.772048
-15.943889,47.970843,1.752648
-15.878159,47.970843,1.733247
-15.812430,47.970843,1.713846
-15.746700,47.970843,1.694445
-15.680971,47.970843,1.675044
-15.615241,47.970843,1.675044
-15.549815,47.970112,1.675044
-15.487138,47.962741,1.675044
-15.424838,47.954461,1.675044
-15.362538,47.946181,1.675044
-15.300239,47.937901,1.773576
-15.237939,47.929621,1.773576
-15.175639,47.921341,1.773576
-15.113036,47.913792,1.773576
-15.047683,47.912883,1.773576
-14.984178,47.907513,1.773576
-14.921878,47.899233,1.773576
-14.859578,47.890953,1.773576
-14.797278,47.882673,1.675044
-14.734978,47.874393,1.675044
-14.672679,47.866113,1.675044
-14.610379,47.857833,1.694445
-14.545855,47.854923,1.713846
-14.480125,47.854923,1.733247
-14.416116,47.850770,1.752648
-14.353816,47.842490,1.772048
-14.291516,47.834210,1.773576
-14.229216,47.825930,1.675044
-14.166917,47.817650,1.694445
-14.104617,47.809370,1.713846
-14.044983,47.794653,1.733247
-13.984393,47.782246,1.752648
-13.922093,47.773966,1.772048
-13.862430,47.759320,1.692918
-13.803560,47.742760,1.712318
-13.744690,47.726200,1.731719
-13.686002,47.709199,1.673516
-13.627399,47.691995,1.692918
-13.568528,47.675435,1.712318
-13.512237,47.652650,1.731719
-13.454159,47.634177,1.692918
-13.395289,47.617617,1.712318
-13.338968,47.594902,1.731719
-13.283345,47.570503,1.712318
-13.227167,47.547445,1.731719
-13.171726,47.522605,1.712318
-13.115548,47.499546,1.731719
-13.061268,47.471903,1.712624
-13.009258,47.438783,1.731719
-12.955504,47.409870,1.693528
-12.903621,47.376443,1.752953
-12.852293,47.341675,1.733857
-12.802480,47.303248,1.733857
-12.753577,47.262625,1.733857
-12.706700,47.221163,1.733857
-12.664134,47.176952,1.731719
-12.624681,47.127564,1.733857
-12.591868,47.075426,1.712624
-12.562955,47.021673,1.733857
-12.535142,46.967464,1.731719
-12.513968,46.910505,1.693528
-12.497408,46.851635,1.634104
-12.480205,46.793031,1.653199
-12.463645,46.734161,1.613786
-12.447085,46.675291,1.594386
-12.433265,46.615286,1.574679
-12.420816,46.554713,1.613786
-12.404256,46.495842,1.594386
-12.387696,46.436972,1.574985
-12.374591,46.376671,1.634715
-12.366311,46.314371,1.615314
-12.352363,46.254419,1.595913
-12.335803,46.195549,1.576512
-12.323411,46.134952,1.576512
-12.315131,46.072652,1.675044
-12.313233,46.012996,1.675044
-12.313233,45.954126,1.675044
-12.313233,45.895256,1.675044
-12.318901,45.834038,1.576512
-12.327181,45.771738,1.576512
-12.335461,45.709438,1.576512
-12.346552,45.648303,1.595913
-12.356730,45.586789,1.615314
-12.365010,45.524489,1.634715
-12.373290,45.462189,1.654116
-12.381570,45.399889,1.574985
-12.394160,45.339375,1.594386
-12.410720,45.280505,1.613786
-12.424469,45.220470,1.653199
-12.432749,45.158170,1.613786
-12.441029,45.095871,1.653199
-12.455118,45.035977,1.712318
-12.471678,44.977107,1.731719
-12.488882,44.918503,1.731719
-12.505442,44.859633,1.712318
-12.526100,44.802460,1.731719
-12.550940,44.747020,1.712318
-12.579022,44.692922,1.731719
-12.606333,44.638506,1.731719
-12.633561,44.584054,1.712318
-12.661727,44.529991,1.731719
-12.688099,44.475185,1.712318
-12.717012,44.421432,1.731719
-12.742528,44.366272,1.712318
-12.771441,44.312518,1.731719
-12.796281,44.257078,1.712318
-12.825195,44.203325,1.731719
-12.850035,44.147884,1.712318
-12.878948,44.094131,1.731719
-12.907861,44.040378,1.712624
-12.940305,43.988087,1.712624
-12.969218,43.934333,1.731719
-13.003807,43.882931,1.712318
-13.038575,43.831603,1.712318
-13.072309,43.779846,1.653199
-13.107077,43.728518,1.712624
-13.136232,43.674865,1.693528
-13.167470,43.622075,1.731719
-13.202238,43.570746,1.712624
-13.233889,43.518127,1.712624
-13.262802,43.464374,1.731719
-13.297570,43.413046,1.712318
-13.331717,43.361461,1.731719
-13.366243,43.310032,1.693528
-13.401011,43.258704,1.731719
-13.435779,43.207376,1.712624
-13.468899,43.155365,1.731719
-13.503668,43.104037,1.731719
-13.538436,43.052709,1.712624
-13.573825,43.001638,1.712624
-13.613819,42.952475,1.731719
-13.648587,42.901146,1.731719
-13.683355,42.849818,1.731719
-13.722888,42.800464,1.712624
-13.763511,42.751561,1.731719
-13.801002,42.701361,1.752953
-13.835770,42.650032,1.731719
-13.871167,42.598965,1.712624
-13.911153,42.549798,1.731719
-13.945921,42.498470,1.693528
-13.980689,42.447142,1.752953
-14.015457,42.395814,1.731719
-14.053358,42.345783,1.712624
-14.093981,42.296880,1.731719
-14.133104,42.247356,1.752953
-14.168509,42.196292,1.693528
-14.209132,42.147389,1.731719
-14.249755,42.098486,1.712624
-14.284734,42.047245,1.731719
-14.319502,41.995917,1.752953
-14.354270,41.944589,1.731719
-14.390538,41.893882,1.712624
-14.429653,41.844354,1.731719
-14.464421,41.793026,1.733857
-14.499190,41.741698,1.733857
-14.539602,41.692708,1.733857
-14.580225,41.643805,1.733857
-14.620847,41.594902,1.712624
-14.661470,41.545999,1.731719
-14.702870,41.497418,1.733857
-14.743493,41.448515,1.674433
-14.784116,41.399612,1.752953
-14.827164,41.356564,1.733857
-14.870213,41.313516,1.731719
-14.907601,41.268123,1.731719
-14.944794,41.222650,1.712624
-14.977914,41.175490,1.733857
-15.015108,41.130016,1.733857
-15.052301,41.084543,1.733857
-15.087069,41.033215,1.693528
-15.121837,40.981887,1.712624
-15.162265,40.932903,1.733857
-15.202888,40.884000,1.731719
-15.248315,40.837087,1.733857
-15.294793,40.790609,1.733857
-15.341270,40.744132,1.733857
-15.387748,40.697654,1.733857
-15.428480,40.648796,1.752953
-15.469103,40.599893,1.752953
-15.509726,40.550990,1.733857
-15.551695,40.505337,1.731719
-15.594743,40.462289,1.733857
-15.635397,40.418249,1.733857
-15.672590,40.372776,1.733857
-15.715529,40.329682,1.733857
-15.758577,40.286634,1.733857
-15.804051,40.249441,1.733857
-15.848178,40.208998,1.733857
-15.885543,40.163596,1.733857
-15.925131,40.119114,1.733857
-15.968179,40.076066,1.733857
-16.012547,40.036205,1.733857
-16.058020,39.999012,1.733857
-16.098737,39.954998,1.733857
-16.135930,39.909525,1.733857
-16.179418,39.867882,1.733857
-16.224891,39.830688,1.733857
-16.269744,39.793238,1.733857
-16.308042,39.750432,1.733857
-16.345235,39.704959,1.733857
-16.387185,39.666307,1.733857
-16.432658,39.629113,1.733857
-16.477520,39.590444,1.731719
-16.520568,39.547396,1.733857
-16.564237,39.504605,1.752953
-16.613140,39.463982,1.752953
-16.662043,39.423359,1.752953
-16.708521,39.376881,1.733857
-16.756650,39.334391,1.733857
-16.805553,39.293768,1.731719
-16.854456,39.253145,1.733857
-16.903359,39.212522,1.733857
-16.952262,39.171899,1.693528
-17.003590,39.137131,1.733857
-17.054918,39.102363,1.733857
-17.104595,39.063607,1.733857
-17.153498,39.022984,1.712624
-17.202401,38.982361,1.731719
-17.251600,38.942453,1.733857
-17.302928,38.907685,1.674433
-17.351831,38.867062,1.752953
-17.400734,38.826439,1.731719
-17.449637,38.785816,1.712624
-17.499873,38.748411,1.731719
-17.551201,38.713643,1.731719
-17.602233,38.678160,1.693528
-17.651435,38.638260,1.712624
-17.702763,38.603492,1.693528
-17.754091,38.568724,1.731719
-17.805419,38.533956,1.731719
-17.857430,38.500836,1.712624
-17.908758,38.466067,1.731719
-17.960086,38.431299,1.731719
-18.012097,38.398179,1.712624
-18.063425,38.363411,1.731719
-18.115381,38.330158,1.693528
-18.169134,38.301245,1.731719
-18.220872,38.267465,1.712624
-18.272200,38.232697,1.731719
-18.325872,38.203588,1.712624
-18.378644,38.172304,1.712624
-18.429972,38.137536,1.731719
-18.481982,38.104416,1.712318
-18.534946,38.073596,1.731719
-18.588699,38.044683,1.693528
-18.642452,38.015770,1.712624
-18.693862,37.981197,1.653199
-18.745190,37.946429,1.731719
-18.798943,37.917516,1.712318
-18.851386,37.885439,1.731719
-18.903397,37.852319,1.712318
-18.954725,37.817551,1.731719
-19.008017,37.787524,1.712318
-19.064059,37.764136,1.712624
-19.120237,37.741078,1.653199
-19.173990,37.712165,1.712318
-19.228999,37.686281,1.653199
-19.282859,37.657626,1.712318
-19.337513,37.630888,1.653199
-19.391728,37.603088,1.712318
-19.443738,37.569968,1.712318
-19.497492,37.541055,1.731719
-19.551437,37.512605,1.712318
-19.606360,37.486517,1.731719
-19.660114,37.457604,1.712318
-19.715391,37.432371,1.731719
-19.769145,37.403458,1.712318
-19.824585,37.378618,1.731719
-19.878338,37.349704,1.712318
-19.933779,37.324864,1.731719
-19.987532,37.295951,1.712318
-20.042810,37.270719,1.731719
-20.096564,37.241806,1.731719
-20.151487,37.215718,1.731719
-20.206928,37.190878,1.731719
-20.263106,37.167820,1.712318
-20.318547,37.142980,1.731719
-20.374725,37.119921,1.712318
-20.430165,37.095081,1.731719
-20.486344,37.072023,1.731719
-20.541784,37.047183,1.712318
-20.596467,37.020514,1.731719
-20.650299,36.991789,1.712318
-20.705739,36.966949,1.731719
-20.761918,36.943891,1.731719
-20.817358,36.919051,1.731719
-20.873536,36.895993,1.731719
-20.929282,36.871890,1.712318
-20.985480,36.848879,1.731719
-21.044006,36.831487,1.731719
-21.099781,36.807455,1.731719
-21.155950,36.784373,1.731719
-21.214505,36.767052,1.712318
-21.270683,36.743993,1.731719
-21.329248,36.726696,1.731719
-21.387832,36.709445,1.712318
-21.444010,36.686386,1.731719
-21.502545,36.669018,1.712318
-21.561159,36.651838,1.692918
-21.617337,36.628779,1.731719
-21.675843,36.611341,1.712318
-21.734486,36.594231,1.692918
-21.790664,36.571173,1.731719
-21.849141,36.553663,1.712318
-21.907813,36.536624,1.692918
-21.963991,36.513566,1.731719
-22.022439,36.495986,1.712318
-22.081140,36.479017,1.692918
-22.137318,36.455959,1.772048
-22.195737,36.438308,1.731719
-22.254467,36.421410,1.712318
-22.310645,36.398352,1.772048
-22.369035,36.380631,1.772048
-22.427905,36.364071,1.731719
-22.486944,36.347919,1.731719
-22.547973,36.336571,1.791144
-22.606843,36.320011,1.772048
-22.665853,36.303788,1.731719
-22.727613,36.294206,1.712318
-22.789913,36.285926,1.791450
-22.850831,36.274310,1.772048
-22.909701,36.257750,1.731719
-22.969332,36.243027,1.712318
-23.031632,36.234747,1.692918
-23.093932,36.226467,1.772048
-23.154229,36.213352,1.752648
-23.213099,36.196792,1.731719
-23.273351,36.183568,1.692918
-23.335651,36.175288,1.772048
-23.397951,36.167008,1.752648
-23.457627,36.152394,1.733247
-23.516497,36.135834,1.713846
-23.577370,36.124109,1.694445
-23.639501,36.115420,1.773576
-23.698881,36.100092,1.772048
-23.757751,36.083532,1.752648
-23.816622,36.066972,1.733247
-23.878115,36.056746,1.772048
-23.940415,36.048466,1.773576
-24.001600,36.037493,1.773576
-24.060639,36.021342,1.772048
-24.122429,36.011830,1.752648
-24.184729,36.003550,1.733247
-24.247029,35.995270,1.772048
-24.309328,35.986990,1.773576
-24.371628,35.978710,1.773576
-24.435043,35.973123,1.772048
-24.498061,35.966577,1.752648
-24.560361,35.958297,1.733247
-24.622661,35.950017,1.713846
-24.684961,35.941737,1.773576
-24.747261,35.933457,1.773576
-24.809561,35.925177,1.773576
-24.871861,35.916897,1.772048
-24.935314,35.911403,1.752648
-24.997614,35.903123,1.733247
-25.059914,35.894843,1.713846
-25.122214,35.886563,1.694445
-25.184514,35.878283,1.773576
-25.246814,35.870003,1.773576
-25.309113,35.861723,1.772048
