#s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
83.3819264,-71.0021760,54.3367184,0.0516758,-0.0133838,6.6942712,5.2686363
83.5818830,-70.8024721,54.3467923,0.0491908,-0.0114739,6.8498369,5.2629332
83.7818397,-70.6027457,54.3564020,0.0469970,-0.0104765,7.0017842,5.2522864
83.9817964,-70.4029963,54.3655892,0.0449317,-0.0102262,7.1502057,5.2312691
84.1817530,-70.2032252,54.3743647,0.0428513,-0.0106539,7.2950323,5.1994003
84.3817097,-70.0034336,54.3827122,0.0406265,-0.0116854,7.4361822,5.1556514
84.5816663,-69.8036196,54.3905908,0.0381343,-0.0133579,7.5735473,5.0992047
84.7816230,-69.6037840,54.3979354,0.0352749,-0.0152591,7.7070006,5.0285704
84.9815796,-69.4039425,54.4046679,0.0319937,-0.0177208,7.8363800,4.9407261
85.1815363,-69.2040888,54.4106894,0.0281250,-0.0212952,7.9614517,4.8347517
85.3814930,-69.0042012,54.4158602,0.0234737,-0.0251410,8.0819672,4.7128928
85.5814496,-68.8042870,54.4200262,0.0180716,-0.0289170,8.1977401,4.5793199
85.7814063,-68.6043549,54.4230361,0.0119115,-0.0326536,8.3086867,4.4407699
85.9813629,-68.4044069,54.4247411,0.0050276,-0.0360745,8.4148795,2.9437062
86.1813196,-68.2044529,54.4250033,6.2806553,-0.0398889,8.4845403,0.6551969
86.3812762,-68.0045037,54.4236687,6.2722052,-0.0447388,8.4999674,-0.0000063
86.5812329,-67.8045751,54.4205452,6.2627646,-0.0493787,8.4999673,-0.0000046
86.7811896,-67.6046872,54.4154507,6.2525315,-0.0525879,8.4999672,-0.0000001
86.9811462,-67.4048636,54.4082584,6.2418272,-0.0541633,8.4999672,0.0000037
87.1811029,-67.2051292,54.3989062,6.2309566,-0.0543120,8.4999673,0.0000058
87.3810595,-67.0055075,54.3873892,6.2201862,-0.0532275,8.4999674,0.0000063
87.5810162,-66.8060190,54.3737517,6.2097382,-0.0511429,8.4999675,0.0000059
87.7809729,-66.6066798,54.3580777,6.1997900,-0.0482746,8.4999677,0.0000050
87.9809295,-66.4075008,54.3404828,6.1904777,-0.0448192,8.4999678,0.0000040
88.1808862,-66.2084872,54.3211054,6.1818984,-0.0409705,8.4999679,0.0000029
88.3808428,-66.0096389,54.3000995,6.1741119,-0.0369059,8.4999680,0.0000020
88.5807995,-65.8109512,54.2776271,6.1671452,-0.0327784,8.4999680,0.0000012
88.7807561,-65.6124154,54.2538526,6.1609977,-0.0287128,8.4999680,0.0000005
88.9807128,-65.4140187,54.2289375,6.1556467,-0.0248057,8.4999681,0.0000000
89.1806695,-65.2157443,54.2030365,6.1510540,-0.0211296,8.4999681,-0.0000004
89.3806261,-65.0175812,54.1762964,6.1471701,-0.0177229,8.4999680,-0.0000006
89.5805828,-64.8195144,54.1488524,6.1439389,-0.0146094,8.4999680,-0.0000008
89.7805394,-64.6215289,54.1208284,6.1413007,-0.0117989,8.4999680,-0.0000009
89.9804961,-64.4236105,54.0923358,6.1391947,-0.0092916,8.4999680,-0.0000010
90.1804528,-64.2257457,54.0634741,6.1375610,-0.0070801,8.4999680,-0.0000010
90.3804094,-64.0279225,54.0343312,6.1363414,-0.0051524,8.4999679,-0.0000011
90.5803661,-63.8301299,54.0049835,6.1354805,-0.0034929,8.4999679,-0.0000010
90.7803227,-63.6323582,53.9754967,6.1349266,-0.0020839,8.4999679,-0.0000010
90.9802794,-63.4345992,53.9459268,6.1346312,-0.0009061,8.4999679,-0.0000010
91.1802360,-63.2368460,53.9163203,6.1345501,0.0000607,8.4999678,-0.0000009
91.3801927,-63.0390927,53.8867156,6.1346430,0.0008367,8.4999678,-0.0000009
91.5801494,-62.8413348,53.8571436,6.1348738,0.0014425,8.4999678,-0.0000008
91.7801060,-62.6435686,53.8276282,6.1352105,0.0018979,8.4999678,-0.0000008
91.9800627,-62.4457915,53.7981875,6.1356248,0.0022222,8.4999678,-0.0000007
92.1800193,-62.2480015,53.7688344,6.1360924,0.0024336,8.4999678,-0.0000007
92.3799760,-62.0501973,53.7395773,6.1365923,0.0025494,8.4999677,-0.0000006
92.5799326,-61.8523784,53.7104208,6.1371072,0.0025856,8.4999677,-0.0000006
92.7798893,-61.6545446,53.6813665,6.1376226,0.0025569,8.4999677,-0.0000006
92.9798460,-61.4566960,53.6524132,6.1381268,0.0024764,8.4999677,-0.0000005
93.1798026,-61.2588331,53.6235578,6.1386107,0.0023562,8.4999677,-0.0000005
93.3797593,-61.0609567,53.5947955,6.1390674,0.0022066,8.4999677,-0.0000005
93.5797159,-60.8630676,53.5661205,6.1394920,0.0020368,8.4999677,-0.0000004
93.7796726,-60.6651669,53.5375261,6.1398813,0.0018546,8.4999676,-0.0000004
93.9796293,-60.4672556,53.5090051,6.1402334,0.0016666,8.4999676,-0.0000004
94.1795859,-60.2693348,53.4805500,6.1405478,0.0014783,8.4999676,-0.0000003
94.3795426,-60.0714056,53.4521534,6.1408248,0.0012939,8.4999676,-0.0000003
94.5794992,-59.8734690,53.4238081,6.1410657,0.0011170,8.4999676,-0.0000003
94.7794559,-59.6755261,53.3955070,6.1412721,0.0009503,8.4999676,-0.0000003
94.9794125,-59.4775777,53.3672435,6.1414464,0.0007955,8.4999676,-0.0000002
95.1793692,-59.2796249,53.3390115,6.1415911,0.0006540,8.4999676,-0.0000002
95.3793259,-59.0816683,53.3108055,6.1417088,0.0005263,8.4999676,-0.0000002
95.5792825,-58.8837087,53.2826203,6.1418024,0.0004129,8.4999676,-0.0000002
95.7792392,-58.6857468,53.2544516,6.1418748,0.0003135,8.4999676,-0.0000001
95.9791958,-58.4877831,53.2262952,6.1419286,0.0002277,8.4999676,-0.0000001
96.1791525,-58.2898181,53.1981479,6.1419666,0.0001548,8.4999676,-0.0000001
96.3791091,-58.0918522,53.1700068,6.1419913,0.0000941,8.4999676,-0.0000001
96.5790658,-57.8938857,53.1418694,6.1420049,0.0000445,8.4999676,-0.0000001
96.7790225,-57.6959189,53.1137338,6.1420097,0.0000050,8.4999676,-0.0000001
96.9789791,-57.4979521,53.0855984,6.1420075,-0.0000255,8.4999676,-0.0000000
97.1789358,-57.2999854,53.0574621,6.1420000,-0.0000480,8.4999676,-0.0000000
97.3788924,-57.1020189,53.0293238,6.1419887,-0.0000635,8.4999676,-0.0000000
97.5788491,-56.9040528,53.0011831,6.1419750,-0.0000732,8.4999676,0.0000000
97.7788058,-56.7060870,52.9730394,6.1419598,-0.0000779,8.4999676,0.0000000
97.9787624,-56.5081217,52.9448927,6.1419441,-0.0000786,8.4999676,0.0000000
98.1787191,-56.3101568,52.9167429,6.1419286,-0.0000760,8.4999676,0.0000000
98.3786757,-56.1121923,52.8885901,6.1419138,-0.0000710,8.4999676,0.0000000
98.5786324,-55.9142281,52.8604344,6.1419003,-0.0000642,8.4999676,0.0000001
98.7785890,-55.7162643,52.8322763,6.1418882,-0.0000561,8.4999676,0.0000001
98.9785457,-55.5183008,52.8041159,6.1418779,-0.0000473,8.4999676,0.0000001
99.1785024,-55.3203375,52.7759536,6.1418693,-0.0000382,8.4999676,0.0000001
99.3784590,-55.1223744,52.7477898,6.1418626,-0.0000291,8.4999676,0.0000001
99.5784157,-54.9244115,52.7196249,6.1418577,-0.0000204,8.4999676,0.0000001
99.7783723,-54.7264486,52.6914592,6.1418544,-0.0000122,8.4999676,0.0000001
99.9783290,-54.5284858,52.6632929,6.1418527,-0.0000049,8.4999676,0.0000001
100.1782856,-54.3305230,52.6351265,6.1418524,0.0000016,8.4999676,0.0000001
100.3782423,-54.1325602,52.6069601,6.1418533,0.0000071,8.4999676,0.0000001
100.5781990,-53.9345973,52.5787940,6.1418552,0.0000116,8.4999676,0.0000001
100.7781556,-53.7366344,52.5506283,6.1418578,0.0000150,8.4999676,0.0000001
100.9781123,-53.5386713,52.5224633,6.1418611,0.0000173,8.4999676,0.0000001
101.1780689,-53.3407081,52.4942989,6.1418647,0.0000186,8.4999676,0.0000002
101.3780256,-53.1427449,52.4661352,6.1418685,0.0000190,8.4999676,0.0000002
101.5779823,-52.9447815,52.4379723,6.1418722,0.0000183,8.4999676,0.0000002
101.7779389,-52.7468179,52.4098101,6.1418757,0.0000168,8.4999676,0.0000002
101.9778956,-52.5488543,52.3816486,6.1418788,0.0000144,8.4999676,0.0000002
102.1778522,-52.3508906,52.3534876,6.1418814,0.0000114,8.4999676,0.0000002
102.3778089,-52.1529269,52.3253271,6.1418833,0.0000076,8.4999676,0.0000002
102.5777655,-51.9549630,52.2971669,6.1418844,0.0000032,8.4999676,0.0000002
102.7777222,-51.7569992,52.2690068,6.1418846,-0.0000016,8.4999676,0.0000002
102.9776789,-51.5590354,52.2408466,6.1418837,-0.0000069,8.4999676,0.0000002
103.1776355,-51.3610716,52.2126861,6.1418818,-0.0000126,8.4999676,0.0000002
103.3775922,-51.1631079,52.1845252,6.1418786,-0.0000186,8.4999676,0.0000002
103.5775488,-50.9651443,52.1563635,6.1418743,-0.0000249,8.4999676,0.0000002
103.7775055,-50.7671809,52.1282008,6.1418687,-0.0000313,8.4999677,0.0000002
103.9774622,-50.5692176,52.1000369,6.1418617,-0.0000379,8.4999677,0.0000002
104.1774188,-50.3712546,52.0718715,6.1418535,-0.0000446,8.4999677,0.0000002
104.3773755,-50.1732918,52.0437044,6.1418439,-0.0000513,8.4999677,0.0000002
104.5773321,-49.9753293,52.0155352,6.1418330,-0.0000580,8.4999677,0.0000002
104.7772888,-49.7773672,51.9873637,6.1418207,-0.0000647,8.4999677,0.0000002
104.9772454,-49.5794054,51.9591896,6.1418071,-0.0000713,8.4999677,0.0000001
105.1772021,-49.3814441,51.9310127,6.1417922,-0.0000778,8.4999677,0.0000001
105.3771588,-49.1834832,51.9028328,6.1417760,-0.0000842,8.4999677,0.0000001
105.5771154,-48.9855228,51.8746495,6.1417585,-0.0000904,8.4999677,0.0000001
105.7770721,-48.7875629,51.8464626,6.1417398,-0.0000963,8.4999677,0.0000001
105.9770287,-48.5896036,51.8182719,6.1417200,-0.0001025,8.4999677,0.0000001
106.1769854,-48.3916448,51.7900772,6.1416990,-0.0001069,8.4999677,0.0000001
106.3769420,-48.1936867,51.7618782,6.1416762,-0.0001220,8.4999677,0.0000001
106.5768987,-47.9957293,51.7336744,6.1416511,-0.0001287,8.4999677,0.0000001
106.7768554,-47.7977725,51.7054656,6.1416264,-0.0001164,8.4999677,0.0000001
106.9768120,-47.5998163,51.6772521,6.1416034,-0.0001152,8.4999677,0.0000001
107.1767687,-47.4018608,51.6490341,6.1415805,-0.0001134,8.4999677,0.0000001
107.3767253,-47.2039059,51.6208116,6.1415580,-0.0001113,8.4999677,0.0000001
107.5766820,-47.0059517,51.5925847,6.1415361,-0.0001085,8.4999677,0.0000001
107.7766387,-46.8079980,51.5643535,6.1415147,-0.0001051,8.4999677,0.0000001
107.9765953,-46.6100449,51.5361181,6.1414941,-0.0001011,8.4999677,0.0000001
108.1765520,-46.4120924,51.5078787,6.1414743,-0.0000966,8.4999677,0.0000000
108.3765086,-46.2141404,51.4796355,6.1414555,-0.0000915,8.4999677,0.0000000
108.5764653,-46.0161889,51.4513887,6.1414378,-0.0000858,8.4999677,0.0000000
108.7764219,-45.8182378,51.4231385,6.1414212,-0.0000797,8.4999677,0.0000000
108.9763786,-45.6202872,51.3948851,6.1414059,-0.0000730,8.4999677,0.0000000
109.1763353,-45.4223370,51.3666289,6.1413921,-0.0000658,8.4999677,0.0000000
109.3762919,-45.2243872,51.3383700,6.1413796,-0.0000582,8.4999677,-0.0000000
109.5762486,-45.0264376,51.3101089,6.1413688,-0.0000502,8.4999677,-0.0000000
109.7762052,-44.8284883,51.2818457,6.1413596,-0.0000419,8.4999677,-0.0000000
109.9761619,-44.6305392,51.2535809,6.1413521,-0.0000333,8.4999677,-0.0000000
110.1761185,-44.4325903,51.2253147,6.1413463,-0.0000245,8.4999677,-0.0000000
110.3760752,-44.2346415,51.1970476,6.1413423,-0.0000156,8.4999677,-0.0000001
110.5760319,-44.0366928,51.1687799,6.1413400,-0.0000067,8.4999677,-0.0000001
110.7759885,-43.8387441,51.1405119,6.1413396,0.0000021,8.4999677,-0.0000001
110.9759452,-43.6407954,51.1122440,6.1413409,0.0000106,8.4999677,-0.0000001
111.1759018,-43.4428466,51.0839765,6.1413438,0.0000187,8.4999677,-0.0000001
111.3758585,-43.2448976,51.0557097,6.1413483,0.0000262,8.4999677,-0.0000001
111.5758152,-43.0469485,51.0274440,6.1413542,0.0000329,8.4999677,-0.0000001
111.7757718,-42.8489992,50.9991795,6.1413614,0.0000386,8.4999677,-0.0000001
111.9757285,-42.6510497,50.9709166,6.1413696,0.0000430,8.4999677,-0.0000001
112.1756851,-42.4530999,50.9426554,6.1413785,0.0000458,8.4999677,-0.0000001
112.3756418,-42.2551499,50.9143960,6.1413878,0.0000469,8.4999677,-0.0000001
112.5755984,-42.0571996,50.8861384,6.1413972,0.0000459,8.4999677,-0.0000002
112.7755551,-41.8592490,50.8578827,6.1414061,0.0000426,8.4999677,-0.0000002
112.9755118,-41.6612981,50.8296286,6.1414140,0.0000366,8.4999677,-0.0000002
113.1754684,-41.4633471,50.8013760,6.1414205,0.0000276,8.4999677,-0.0000002
113.3754251,-41.2653959,50.7731244,6.1414249,0.0000153,8.4999677,-0.0000002
113.5753817,-41.0674446,50.7448735,6.1414265,-0.0000004,8.4999677,-0.0000002
113.7753384,-40.8694933,50.7166225,6.1414245,-0.0000199,8.4999677,-0.0000002
113.9752951,-40.6715422,50.6883708,6.1414183,-0.0000433,8.4999677,-0.0000002
114.1752517,-40.4735913,50.6601173,6.1414070,-0.0000707,8.4999677,-0.0000002
114.3752084,-40.2756408,50.6318610,6.1413898,-0.0001023,8.4999677,-0.0000002
114.5751650,-40.0776908,50.6036006,6.1413659,-0.0001378,8.4999676,-0.0000002
114.7751217,-39.8797417,50.5753348,6.1413345,-0.0001772,8.4999676,-0.0000002
114.9750783,-39.6817936,50.5470620,6.1412949,-0.0002201,8.4999676,-0.0000002
115.1750350,-39.4838467,50.5187805,6.1412463,-0.0002660,8.4999676,-0.0000003
115.3749917,-39.2859014,50.4904884,6.1411884,-0.0003143,8.4999676,-0.0000003
115.5749483,-39.0879578,50.4621839,6.1411206,-0.0003639,8.4999676,-0.0000003
115.7749050,-38.8900163,50.4338650,6.1410428,-0.0004138,8.4999676,-0.0000003
115.9748616,-38.6920772,50.4055297,6.1409552,-0.0004624,8.4999676,-0.0000003
116.1748183,-38.4941407,50.3771761,6.1408580,-0.0005080,8.4999676,-0.0000003
116.3747749,-38.2962071,50.3488025,6.1407522,-0.0005485,8.4999676,-0.0000003
116.5747316,-38.0982766,50.3204071,6.1406390,-0.0005813,8.4999676,-0.0000003
116.7746883,-37.9003495,50.2919887,6.1405203,-0.0006037,8.4999676,-0.0000003
116.9746449,-37.7024258,50.2635465,6.1403983,-0.0006122,8.4999676,-0.0000003
117.1746016,-37.5045056,50.2350801,6.1402763,-0.0006033,8.4999676,-0.0000003
117.3745582,-37.3065888,50.2065898,6.1401581,-0.0005728,8.4999676,-0.0000003
117.5745149,-37.1086754,50.1780770,6.1400485,-0.0005162,8.4999676,-0.0000003
117.7744716,-36.9107648,50.1495437,6.1399532,-0.0004287,8.4999675,-0.0000003
117.9744282,-36.7128568,50.1209935,6.1398789,-0.0003050,8.4999675,-0.0000003
118.1743849,-36.5149504,50.0924314,6.1398333,-0.0001398,8.4999675,-0.0000003
118.3743415,-36.3170449,50.0638638,6.1398254,0.0000727,8.4999675,-0.0000003
118.5742982,-36.1191390,50.0352991,6.1398651,0.0003382,8.4999675,-0.0000003
118.7742548,-35.9212311,50.0067480,6.1399636,0.0006622,8.4999675,-0.0000003
118.9742115,-35.7233195,49.9782232,6.1401332,0.0010502,8.4999675,-0.0000003
119.1741682,-35.5254018,49.9497400,6.1403871,0.0015072,8.4999675,-0.0000003
119.3741248,-35.3274756,49.9213167,6.1407396,0.0020373,8.4999675,-0.0000003
119.5740815,-35.1295378,49.8929741,6.1412058,0.0026440,8.4999675,-0.0000002
119.7740381,-34.9315850,49.8647362,6.1418011,0.0033293,8.4999675,-0.0000002
119.9739948,-34.7336134,49.8366304,6.1425413,0.0040934,8.4999675,-0.0000002
120.1739514,-34.5356189,49.8086867,6.1434421,0.0049349,8.4999675,-0.0000001
120.3739081,-34.3375969,49.7809385,6.1445186,0.0058497,8.4999675,-0.0000001
120.5738648,-34.1395425,49.7534221,6.1457849,0.0068309,8.4999675,-0.0000000
120.7738214,-33.9414508,49.7261764,6.1472533,0.0078684,8.4999675,0.0000000
120.9737781,-33.7433164,49.6992424,6.1489338,0.0089484,8.4999675,0.0000000
121.1737347,-33.5451341,49.6726630,6.1508333,0.0100533,8.4999675,-0.0000000
121.3736914,-33.3468988,49.6464821,6.1529546,0.0111615,8.4999675,-0.0000001
121.5736481,-33.1486055,49.6207437,6.1552959,0.0122476,8.4999675,-0.0000004
121.7736047,-32.9502498,49.5954909,6.1578501,0.0132832,8.4999675,-0.0000008
121.9735614,-32.7518278,49.5707649,6.1606041,0.0142388,8.4999674,-0.0000010
122.1735180,-32.5533362,49.5466037,6.1635390,0.0150855,8.4999674,-0.0000004
122.3734747,-32.3547727,49.5230412,6.1666303,0.0157988,8.4999674,-0.0000000
122.5734313,-32.1561357,49.5001058,6.1698497,0.0163639,8.4999674,-0.0000001
122.7733880,-31.9574248,49.4778203,6.1731668,0.0167760,8.4999674,-0.0000002
122.9733447,-31.7586403,49.4562011,6.1765510,0.0170355,8.4999674,-0.0000004
123.1733013,-31.5597833,49.4352590,6.1799719,0.0171441,8.4999674,-0.0000006
123.3732580,-31.3608557,49.4149985,6.1833996,0.0171039,8.4999674,-0.0000010
123.5732146,-31.1618600,49.3954181,6.1868046,0.0169172,8.4999674,-0.0000009
123.7731713,-30.9627992,49.3765108,6.1901579,0.0165877,8.4999673,-0.0000003
123.9731279,-30.7636768,49.3582636,6.1934315,0.0161232,8.4999673,0.0000002
124.1730846,-30.5644966,49.3406583,6.1965998,0.0155405,8.4999673,0.0000001
124.3730413,-30.3652627,49.3236718,6.1996416,0.0148649,8.4999673,0.0000000
124.5729979,-30.1659793,49.3072775,6.2025412,0.0141251,8.4999673,-0.0000000
124.7729546,-29.9666503,49.2914460,6.2052887,0.0133498,8.4999673,-0.0000001
124.9729112,-29.7672799,49.2761467,6.2078796,0.0125654,8.4999673,-0.0000001
125.1728679,-29.5678717,49.2613483,6.2103144,0.0117938,8.4999673,-0.0000002
125.3728246,-29.3684291,49.2470203,6.2125976,0.0110518,8.4999673,-0.0000002
125.5727812,-29.1689555,49.2331332,6.2147363,0.0103505,8.4999673,-0.0000003
125.7727379,-28.9694536,49.2196591,6.2167393,0.0096952,8.4999673,-0.0000003
125.9726945,-28.7699260,49.2065718,6.2186160,0.0090858,8.4999673,-0.0000004
126.1726512,-28.5703750,49.1938471,6.2203751,0.0085176,8.4999673,-0.0000004
126.3726078,-28.3708027,49.1814624,6.2220239,0.0079813,8.4999673,-0.0000005
126.5725645,-28.1712109,49.1693962,6.2235679,0.0074651,8.4999673,-0.0000006
126.7725212,-27.9716014,49.1576280,6.2250096,0.0069559,8.4999673,-0.0000005
126.9724778,-27.7719758,49.1461374,6.2263492,0.0064416,8.4999672,-0.0000003
127.1724345,-27.5723355,49.1349038,6.2275846,0.0059116,8.4999672,-0.0000002
127.3723911,-27.3726826,49.1239063,6.2287128,0.0053712,8.4999672,-0.0000002
127.5723478,-27.1730169,49.1131231,6.2297304,0.0048003,8.4999672,-0.0000000
127.7723045,-26.9733425,49.1025323,6.2306477,0.0044203,8.4999672,0.0000003
127.9722611,-26.7736647,49.0921176,6.2314847,0.0039122,8.4999672,0.0000006
128.1722178,-26.5739768,49.0818583,6.2321983,0.0031951,8.4999672,0.0000008
128.3721744,-26.3742774,49.0717274,6.2327807,0.0026699,8.4999673,0.0000009
128.5721311,-26.1745722,49.0617031,6.2332677,0.0022025,8.4999673,0.0000009
128.7720877,-25.9748627,49.0517670,6.2336651,0.0017791,8.4999673,0.0000009
128.9720444,-25.7751493,49.0419021,6.2339827,0.0014023,8.4999673,0.0000009
129.1720011,-25.5754330,49.0320934,6.2342301,0.0010770,8.4999674,0.0000009
129.3719577,-25.3757143,49.0223280,6.2344180,0.0008065,8.4999674,0.0000009
129.5719144,-25.1759940,49.0125951,6.2345575,0.0005932,8.4999674,0.0000009
129.7718710,-24.9762724,49.0028862,6.2346604,0.0004389,8.4999674,0.0000009
129.9718277,-24.7765499,48.9931952,6.2347384,0.0003449,8.4999674,0.0000009
130.1717843,-24.5768266,48.9835183,6.2348039,0.0003120,8.4999675,0.0000009
130.3717410,-24.3771027,48.9738543,6.2348690,0.0003404,8.4999675,0.0000009
130.5716977,-24.1773782,48.9642042,6.2349459,0.0004302,8.4999675,0.0000009
130.7716543,-23.9776529,48.9545717,6.2350470,0.0005810,8.4999675,0.0000009
130.9716110,-23.7779274,48.9449629,6.2351843,0.0007920,8.4999676,0.0000008
131.1715676,-23.5782009,48.9353861,6.2353696,0.0010618,8.4999676,0.0000008
131.3715243,-23.3784721,48.9258520,6.2356145,0.0013883,8.4999676,0.0000008
131.5714810,-23.1787405,48.9163738,6.2359301,0.0017688,8.4999676,0.0000008
131.7714376,-22.9790054,48.9069665,6.2363269,0.0021998,8.4999676,0.0000008
131.9713943,-22.7792660,48.8976474,6.2368144,0.0026765,8.4999676,0.0000007
132.1713509,-22.5795214,48.8884355,6.2374013,0.0031929,8.4999677,0.0000007
132.3713076,-22.3797708,48.8793512,6.2380946,0.0037415,8.4999677,0.0000007
132.5712642,-22.1800132,48.8704166,6.2389000,0.0043129,8.4999677,0.0000007
132.7712209,-21.9802482,48.8616544,6.2398208,0.0048959,8.4999677,0.0000007
132.9711776,-21.7804763,48.8530878,6.2408579,0.0054767,8.4999677,0.0000007
133.1711342,-21.5806954,48.8447398,6.2420093,0.0060388,8.4999677,0.0000007
133.3710909,-21.3809048,48.8366329,6.2432694,0.0065632,8.4999678,0.0000007
133.5710475,-21.1811040,48.8287879,6.2446284,0.0070279,8.4999678,0.0000006
133.7710042,-20.9812927,48.8212232,6.2460721,0.0074077,8.4999678,0.0000006
133.9709608,-20.7814707,48.8139538,6.2475806,0.0076742,8.4999678,0.0000005
134.1709175,-20.5816381,48.8069902,6.2491282,0.0077957,8.4999678,0.0000004
134.3708742,-20.3817952,48.8003372,6.2506827,0.0077375,8.4999678,0.0000003
134.5708308,-20.1819426,48.7939924,6.2522044,0.0074617,8.4999678,0.0000001
134.7707875,-19.9820811,48.7879446,6.2536460,0.0069282,8.4999678,-0.0000001
134.9707441,-19.7822117,48.7821723,6.2549519,0.0060948,8.4999678,-0.0000003
135.1707008,-19.5823357,48.7766423,6.2560581,0.0049188,8.4999678,-0.0000005
135.3706575,-19.3824545,48.7713075,6.2568921,0.0033579,8.4999678,-0.0000006
135.5706141,-19.1825699,48.7661056,6.2573729,0.0013718,8.4999678,-0.0000005
135.7705708,-18.9826839,48.7609571,6.2574121,-0.0010726,8.4999678,0.0000001
135.9705274,-18.7827989,48.7557645,6.2569150,-0.0040087,8.4999678,0.0000015
136.1704841,-18.5829179,48.7504107,6.2557825,-0.0074305,8.4999678,0.0000043
136.3704407,-18.3830447,48.7447587,6.2539138,-0.0114089,8.4999679,-1.1630853
136.5703974,-18.1831843,48.7386501,6.2511990,-0.0158437,8.4725629,-5.6788830
136.7703541,-17.9833437,48.7319049,6.2474782,-0.0221434,8.3374613,-8.3943872
136.9703107,-17.7835343,48.7242699,6.2421872,-0.0317264,8.1336482,-7.8947345
137.1702674,-17.5837770,48.7153643,6.2346847,-0.0435446,7.9371924,-7.3681286
137.3702240,-17.3841048,48.7047188,6.2247410,-0.0560792,7.7493491,-6.8419699
137.5701807,-17.1845648,48.6918346,6.2122387,-0.0690111,7.5707474,-6.3332031
137.7701374,-16.9852215,48.6761983,6.1971430,-0.0819628,7.4015866,-5.8515568
137.9700940,-16.7861610,48.6572977,6.1794720,-0.0947293,7.2417794,-5.4018740
138.1700507,-16.5874909,48.6346310,6.1592830,-0.1071418,7.0910568,-4.9861653
138.3700073,-16.3893489,48.6077140,6.1366439,-0.1191807,6.9490325,-4.6050512
138.5699640,-16.1918924,48.5760850,6.1116925,-0.1303004,6.8152353,-4.2522061
138.7699206,-15.9953382,48.5393167,6.0844169,-0.1425248,6.6893137,-3.9306901
138.9698773,-15.7999745,48.4970158,6.0553038,-0.1481940,6.5707673,-3.6521306
139.1698340,-15.6060023,48.4489112,6.0243994,-0.1618052,6.4586722,-3.4063463
139.3697906,-15.4136117,48.3945276,5.9904158,-0.1790174,6.3523385,-3.1983609
139.5697473,-15.2231972,48.3332656,5.9528633,-0.1959016,6.2508509,-3.0238214
139.7697039,-15.0353007,48.2645745,5.9119796,-0.2126949,6.1533625,-2.8798085
139.9696606,-14.8504844,48.1879379,5.8676450,-0.2301054,6.0590591,-2.7692437
140.1696172,-14.6694024,48.1028700,5.8197706,-0.2477586,5.9669707,-2.7285760
140.3695739,-14.4927912,48.0089403,5.7684035,-0.2649899,5.8748230,-2.8186137
140.5695306,-14.3214460,47.9058051,5.7137358,-0.2811253,5.7780917,-3.0272603
140.7694872,-14.1561895,47.7932287,5.6560810,-0.2958988,5.6723630,-3.1706377
140.9694439,-13.9978442,47.6710577,5.5954305,-0.3113621,5.5594714,-2.5914731
141.1694005,-13.8472639,47.5391577,5.5316660,-0.3251728,5.4654696,-1.8453039
141.3693572,-13.7053257,47.3975670,5.4663055,-0.3235329,5.3975361,-1.0938252
141.5693139,-13.5727907,47.2471457,5.4041363,-0.2867509,5.3568611,-0.6158831
141.7692705,-13.4497780,47.0905909,5.3557140,-0.1909109,5.3338224,-0.6082124
141.9692272,-13.3324292,46.9293133,5.3325162,-0.0341108,5.3109725,-0.7120719
142.1691838,-13.2167072,46.7672592,5.3324257,-0.0238521,5.2840952,-0.7747147
142.3691405,-13.1018810,46.6042118,5.3152886,-0.1506285,5.2546972,-0.6336197
142.5690971,-12.9916283,46.4374313,5.2743023,-0.2517393,5.2305306,-0.3841900
142.7690538,-12.8899590,46.2657077,5.2177272,-0.3080704,5.2158228,-0.1360074
142.9690105,-12.7986097,46.0873647,5.1529715,-0.3340140,5.2106061,0.1137063
143.1689671,-12.7192961,45.9032364,5.0850644,-0.3420286,5.2149678,0.3526614
143.3689238,-12.6529015,45.7147192,5.0170723,-0.3386053,5.2284723,0.5299393
143.5688804,-12.5993795,45.5221898,4.9502321,-0.3305560,5.2487001,0.6486290
143.7688371,-12.5586546,45.3264561,4.8850863,-0.3220817,5.2733526,0.7190390
143.9687937,-12.5306207,45.1284989,4.8211995,-0.3174854,5.3005473,0.7496844
144.1687504,-12.5152074,44.9291613,4.7580137,-0.3142662,5.3287531,0.7507003
144.3687071,-12.5123437,44.7292333,4.6955229,-0.3105058,5.3568484,0.7388393
144.5686637,-12.5218916,44.5295081,4.6338604,-0.3057656,5.3843567,0.7488778
144.7686204,-12.5436229,44.3307360,4.5733324,-0.2991477,5.4120960,0.8102057
144.9685770,-12.5771936,44.1336153,4.5143500,-0.2903284,5.4419477,0.9330088
145.1685337,-12.6221377,43.9387693,4.4573913,-0.2789809,5.4761225,1.1175432
145.3684904,-12.6778658,43.7467236,4.4029953,-0.2648889,5.5167779,1.3509099
145.5684470,-12.7436725,43.5578863,4.3516824,-0.2483899,5.5655265,1.6116038
145.7684037,-12.8187569,43.3725578,4.3038309,-0.2304415,5.6231296,1.8744478
145.9683603,-12.9022668,43.1909397,4.2595831,-0.2124408,5.6893939,2.0988587
146.1683170,-12.9934210,43.0130209,4.2188250,-0.1954772,5.7626873,2.2972144
146.3682736,-13.0914686,42.8387895,4.1813232,-0.1798745,5.8418534,2.4747279
