#x_m,y_m,w_tr
15.302466,-31.902024,2.056155
15.349646,-31.927754,2.039402
15.395638,-31.956354,2.056155
15.442818,-31.982084,2.039402
15.488956,-32.010330,2.056155
15.536136,-32.036060,2.039402
15.582490,-32.063786,2.056155
15.629634,-32.089604,2.039402
15.678908,-32.110278,2.056155
15.728113,-32.131120,2.039666
15.775293,-32.156850,2.056155
15.824100,-32.178654,2.056155
15.871280,-32.204384,2.039666
15.919871,-32.226708,1.988351
15.967088,-32.252351,2.039402
16.012174,-32.283137,2.056155
16.057913,-32.312345,2.039402
16.106073,-32.335711,2.056155
16.153721,-32.360312,2.039402
16.200901,-32.386042,2.039402
16.246892,-32.414642,2.056155
16.294620,-32.439050,2.039402
16.343895,-32.459724,2.056155
16.392516,-32.481976,2.039666
16.438717,-32.510071,2.056155
16.486013,-32.535520,2.056155
16.535288,-32.556194,2.039666
16.584340,-32.577404,1.988351
16.630972,-32.604457,2.039402
16.677838,-32.630948,2.056155
16.725018,-32.656678,2.039402
16.772198,-32.682408,2.056155
16.818189,-32.711008,2.039402
16.863275,-32.741794,2.056155
16.909168,-32.770634,2.039402
16.956348,-32.796364,2.056155
17.002339,-32.824964,2.056155
17.049519,-32.850694,2.039666
17.097074,-32.875520,2.056155
17.146028,-32.896970,2.056155
17.195302,-32.917644,2.039666
17.243770,-32.940265,2.056155
17.290950,-32.965995,2.039402
17.337540,-32.993151,2.056155
17.384448,-33.019539,2.039402
17.431253,-33.046174,2.056155
17.477245,-33.074774,2.039402
17.522331,-33.105560,2.056155
17.568807,-33.132989,2.039402
17.615987,-33.158719,2.056155
17.664342,-33.181613,2.039402
17.711795,-33.206686,2.056155
17.759934,-33.230101,2.039666
17.808887,-33.251551,2.039666
17.858161,-33.272225,1.988351
17.906045,-33.296257,2.039402
17.953753,-33.320713,2.039402
18.001853,-33.344223,2.056155
18.049345,-33.369201,2.039402
18.097660,-33.392190,2.056155
18.143556,-33.421022,2.039402
18.188642,-33.451808,2.056155
18.235702,-33.477827,2.039402
18.284449,-33.499775,2.056155
18.331629,-33.525505,2.039402
18.378498,-33.551988,2.056155
18.425127,-33.579049,2.039666
18.474176,-33.600267,2.056155
18.523451,-33.620941,2.023176
18.570750,-33.646383,2.039666
18.616948,-33.674485,1.988351
18.664128,-33.700215,2.039402
18.711309,-33.725945,1.988351
18.757300,-33.754545,2.039402
18.802611,-33.784788,2.039402
18.847836,-33.815239,2.056155
18.895481,-33.839847,2.039402
18.943643,-33.863206,2.056155
18.990824,-33.888936,2.039402
19.038004,-33.914666,2.056155
19.086957,-33.936116,2.039402
19.136231,-33.956790,2.056155
19.185367,-33.977800,2.023176
19.232082,-34.004652,2.039666
19.278864,-34.031343,2.056155
19.328066,-34.052192,2.039402
19.377341,-34.072867,1.988351
19.424488,-34.098677,2.039402
19.470838,-34.126410,1.988351
19.518019,-34.152140,2.039402
19.565199,-34.177871,1.988351
19.611190,-34.206471,2.039402
19.656349,-34.237082,2.039402
19.701726,-34.267164,2.056155
19.748906,-34.292894,2.039402
19.794898,-34.321494,2.056155
19.842480,-34.346255,2.039402
19.891754,-34.366929,2.056155
19.940521,-34.388828,2.039666
19.987701,-34.414558,2.056155
20.036655,-34.436008,2.056155
20.083835,-34.461739,2.039666
20.132788,-34.483189,2.056155
20.179566,-34.509888,2.039402
20.226285,-34.536732,2.056155
20.273466,-34.562462,2.039402
20.322063,-34.584771,2.056155
20.369273,-34.610429,2.039402
20.416453,-34.636159,2.056155
20.462445,-34.664759,2.039402
20.510611,-34.688109,2.056155
20.558252,-34.712726,2.039402
20.605432,-34.738456,2.039402
20.651424,-34.767056,2.056155
20.699159,-34.791448,2.039666
20.748433,-34.812122,2.056155
20.797047,-34.834390,2.056155
20.843242,-34.862501,2.039666
20.890422,-34.888231,2.056155
20.937602,-34.913961,2.039402
20.986555,-34.935411,2.056155
21.033181,-34.962480,2.039402
21.078267,-34.993266,2.056155
21.124597,-35.021048,2.039402
21.171777,-35.046778,2.056155
21.217892,-35.075081,2.039402
21.265072,-35.100811,2.056155
21.311064,-35.129411,2.039402
21.359382,-35.152393,2.056155
21.408657,-35.173067,2.056155
21.456687,-35.196745,2.039402
21.504248,-35.221555,2.056155
21.553202,-35.243005,2.039666
21.602476,-35.263679,2.039666
21.650938,-35.286316,2.056155
21.696979,-35.314795,2.039402
21.744159,-35.340525,2.056155
21.791340,-35.366255,2.039402
21.840233,-35.387850,2.056155
21.886705,-35.415288,2.039402
21.931791,-35.446074,2.056155
21.978275,-35.473487,2.039402
22.025455,-35.499217,2.056155
22.071722,-35.527152,2.039402
22.118902,-35.552882,2.056155
22.164954,-35.581337,2.039402
22.212134,-35.607067,2.056155
22.260064,-35.630987,2.039666
22.309017,-35.652437,2.039666
22.358292,-35.673111,2.056155
22.406385,-35.696637,2.056155
22.453883,-35.721599,2.039666
22.502192,-35.744604,2.056155
22.549475,-35.770086,2.039402
22.598000,-35.792571,2.056155
22.644104,-35.820898,2.039402
22.691284,-35.846629,2.056155
22.738464,-35.872359,2.039402
22.787418,-35.893809,2.056155
22.834598,-35.919539,2.039402
22.881675,-35.945517,2.056155
22.928095,-35.973082,2.039402
22.976935,-35.994805,2.056155
23.024116,-36.020535,2.039402
23.071296,-36.046266,2.056155
23.117287,-36.074866,2.039402
