# s_m; t_s; delta_rad; f_drive_N; f_brake_N; gamma_y_N
93.0; 12.226; 0.00076; 21.1; -20.1; 0.2
93.2; 12.250; 0.00070; 21.1; -20.1; 0.2
93.4; 12.274; 0.00064; 21.1; -20.1; 0.2
93.6; 12.297; 0.00058; 21.1; -20.1; 0.1
93.8; 12.321; 0.00052; 21.1; -20.1; 0.1
94.0; 12.344; 0.00046; 21.1; -20.1; 0.1
94.2; 12.368; 0.00040; 21.1; -20.1; 0.1
94.4; 12.391; 0.00034; 21.1; -20.1; 0.1
94.6; 12.415; 0.00029; 21.1; -20.1; 0.1
94.8; 12.438; 0.00024; 21.1; -20.1; 0.1
95.0; 12.462; 0.00019; 21.1; -20.1; 0.1
95.2; 12.485; 0.00015; 21.1; -20.1; 0.0
95.4; 12.509; 0.00011; 21.1; -20.1; 0.0
95.6; 12.532; 0.00008; 21.1; -20.1; 0.0
95.8; 12.556; 0.00005; 21.1; -20.1; 0.0
96.0; 12.579; 0.00003; 21.1; -20.1; 0.0
96.2; 12.603; 0.00001; 21.1; -20.1; 0.0
96.4; 12.626; -0.00000; 21.1; -20.1; 0.0
96.6; 12.650; -0.00002; 21.1; -20.1; 0.0
96.8; 12.673; -0.00003; 21.1; -20.1; -0.0
97.0; 12.697; -0.00004; 21.1; -20.1; -0.0
97.2; 12.720; -0.00004; 21.1; -20.1; -0.0
97.4; 12.743; -0.00004; 21.1; -20.1; -0.0
97.6; 12.767; -0.00005; 21.1; -20.1; -0.0
97.8; 12.790; -0.00005; 21.1; -20.1; -0.0
98.0; 12.814; -0.00005; 21.1; -20.1; -0.0
98.2; 12.837; -0.00005; 21.1; -20.1; -0.0
98.4; 12.861; -0.00004; 21.1; -20.1; -0.0
98.6; 12.884; -0.00004; 21.1; -20.1; -0.0
98.8; 12.908; -0.00004; 21.1; -20.1; -0.0
99.0; 12.931; -0.00003; 21.1; -20.1; -0.0
99.2; 12.955; -0.00003; 21.1; -20.1; -0.0
99.4; 12.978; -0.00003; 21.1; -20.1; -0.0
99.6; 13.002; -0.00002; 21.1; -20.1; -0.0
99.8; 13.025; -0.00002; 21.1; -20.1; -0.0
100.0; 13.049; -0.00002; 21.1; -20.1; -0.0
100.2; 13.072; -0.00002; 21.1; -20.1; -0.0
100.4; 13.095; -0.00001; 21.1; -20.1; -0.0
100.6; 13.119; -0.00001; 21.1; -20.1; -0.0
100.8; 13.142; -0.00001; 21.1; -20.1; -0.0
101.0; 13.166; -0.00001; 21.1; -20.1; -0.0
101.2; 13.189; -0.00001; 21.1; -20.1; -0.0
101.4; 13.213; -0.00000; 21.1; -20.1; -0.0
101.6; 13.236; -0.00000; 21.1; -20.1; -0.0
101.8; 13.260; -0.00000; 21.1; -20.1; -0.0
102.0; 13.283; -0.00000; 21.1; -20.1; -0.0
102.2; 13.307; -0.00000; 21.1; -20.1; -0.0
102.4; 13.330; 0.00000; 21.1; -20.1; -0.0
102.6; 13.354; 0.00000; 21.1; -20.1; -0.0
102.8; 13.377; 0.00000; 21.1; -20.1; 0.0
103.0; 13.401; 0.00000; 21.1; -20.1; 0.0
103.2; 13.424; 0.00000; 21.1; -20.1; 0.0
103.4; 13.448; 0.00000; 21.1; -20.1; 0.0
103.6; 13.471; 0.00000; 21.1; -20.1; 0.0
103.8; 13.495; 0.00000; 21.1; -20.1; 0.0
104.0; 13.518; 0.00000; 21.1; -20.1; 0.0
104.2; 13.542; 0.00000; 21.1; -20.1; 0.0
104.4; 13.566; 0.00000; 21.1; -20.1; 0.0
104.6; 13.589; 0.00000; 21.1; -20.1; 0.0
104.8; 13.613; 0.00000; 21.1; -20.1; 0.0
105.0; 13.636; 0.00000; 21.1; -20.1; 0.0
105.2; 13.660; 0.00000; 21.1; -20.1; 0.0
105.4; 13.683; 0.00000; 21.1; -20.1; 0.0
105.6; 13.707; 0.00000; 21.1; -20.1; 0.0
105.8; 13.730; -0.00000; 21.1; -20.1; 0.0
106.0; 13.754; -0.00000; 21.1; -20.1; 0.0
106.2; 13.777; -0.00000; 21.1; -20.1; -0.0
106.4; 13.801; -0.00000; 21.1; -20.1; -0.0
106.6; 13.824; -0.00000; 21.1; -20.1; -0.0
106.8; 13.848; -0.00000; 21.1; -20.1; -0.0
107.0; 13.872; -0.00000; 21.1; -20.1; -0.0
107.2; 13.895; 0.00000; 21.1; -20.1; -0.0
107.4; 13.919; 0.00000; 21.1; -20.1; 0.0
107.6; 13.942; 0.00000; 21.1; -20.1; 0.0
107.8; 13.966; 0.00000; 21.1; -20.1; 0.0
108.0; 13.989; 0.00000; 21.1; -20.1; 0.0
108.2; 14.013; 0.00000; 21.1; -20.1; 0.0
108.4; 14.037; 0.00000; 21.1; -20.1; 0.0
108.6; 14.060; 0.00000; 21.1; -20.1; 0.0
108.8; 14.084; 0.00000; 21.1; -20.1; 0.0
109.0; 14.107; 0.00000; 21.1; -20.1; 0.0
109.2; 14.131; 0.00000; 21.1; -20.1; 0.0
109.4; 14.154; 0.00001; 21.1; -20.1; 0.0
109.6; 14.178; 0.00001; 21.1; -20.1; 0.0
109.8; 14.202; 0.00001; 21.1; -20.1; 0.0
110.0; 14.225; 0.00001; 21.1; -20.1; 0.0
110.2; 14.249; 0.00001; 21.1; -20.1; 0.0
110.4; 14.272; 0.00001; 21.1; -20.1; 0.0
110.6; 14.296; 0.00001; 21.1; -20.1; 0.0
110.8; 14.319; 0.00001; 21.1; -20.1; 0.0
111.0; 14.343; 0.00001; 21.1; -20.1; 0.0
111.2; 14.367; 0.00001; 21.1; -20.1; 0.0
111.4; 14.390; 0.00001; 21.1; -20.1; 0.0
111.6; 14.414; 0.00001; 21.1; -20.1; 0.0
111.8; 14.437; 0.00001; 21.1; -20.1; 0.0
112.0; 14.461; 0.00001; 21.1; -20.1; 0.0
112.2; 14.484; 0.00001; 21.1; -20.1; 0.0
112.4; 14.508; 0.00001; 21.1; -20.1; 0.0
112.6; 14.532; 0.00001; 21.1; -20.1; 0.0
112.8; 14.555; 0.00000; 21.1; -20.1; 0.0
113.0; 14.579; -0.00000; 21.1; -20.1; 0.0
113.2; 14.602; -0.00001; 21.1; -20.1; 0.0
113.4; 14.626; -0.00001; 21.1; -20.1; -0.0
113.6; 14.649; -0.00002; 21.1; -20.1; -0.0
113.8; 14.673; -0.00003; 21.1; -20.1; -0.0
114.0; 14.696; -0.00003; 21.1; -20.1; -0.0
114.2; 14.720; -0.00004; 21.1; -20.1; -0.0
114.4; 14.743; -0.00006; 21.1; -20.1; -0.0
114.6; 14.767; -0.00007; 21.1; -20.1; -0.0
114.8; 14.791; -0.00008; 21.1; -20.1; -0.0
115.0; 14.814; -0.00010; 21.1; -20.1; -0.0
115.2; 14.838; -0.00011; 21.1; -20.1; -0.0
115.4; 14.861; -0.00013; 21.1; -20.1; -0.0
115.6; 14.885; -0.00014; 21.1; -20.1; -0.0
115.8; 14.908; -0.00016; 21.1; -20.1; -0.0
116.0; 14.932; -0.00018; 21.1; -20.1; -0.0
116.2; 14.955; -0.00019; 21.1; -20.1; -0.0
116.4; 14.979; -0.00020; 21.1; -20.1; -0.0
116.6; 15.002; -0.00021; 21.1; -20.1; -0.0
116.8; 15.026; -0.00022; 21.1; -20.1; -0.0
117.0; 15.049; -0.00022; 21.1; -20.1; -0.0
117.2; 15.073; -0.00021; 21.1; -20.1; -0.0
117.4; 15.096; -0.00020; 21.1; -20.1; -0.0
117.6; 15.119; -0.00018; 21.1; -20.1; -0.0
117.8; 15.143; -0.00015; 21.1; -20.1; -0.0
118.0; 15.166; -0.00011; 21.1; -20.1; -0.0
118.2; 15.190; -0.00006; 21.1; -20.1; -0.0
118.4; 15.213; 0.00001; 21.1; -20.1; -0.0
118.6; 15.237; 0.00010; 21.1; -20.1; 0.0
118.8; 15.260; 0.00020; 21.1; -20.1; 0.0
119.0; 15.284; 0.00032; 21.1; -20.1; 0.0
119.2; 15.307; 0.00046; 21.1; -20.1; 0.1
119.4; 15.330; 0.00063; 21.1; -20.1; 0.1
119.6; 15.354; 0.00082; 21.1; -20.1; 0.1
119.8; 15.377; 0.00103; 21.1; -20.2; 0.2
120.0; 15.401; 0.00126; 21.1; -20.2; 0.2
120.2; 15.424; 0.00152; 21.1; -20.2; 0.3
120.4; 15.447; 0.00180; 21.1; -20.1; 0.3
120.6; 15.471; 0.00209; 21.1; -20.1; 0.4
120.8; 15.494; 0.00240; 21.1; -20.1; 0.4
121.0; 15.518; 0.00272; 21.0; -20.0; 0.5
121.2; 15.541; 0.00304; 20.9; -19.9; 0.6
121.4; 15.564; 0.00336; 20.8; -19.8; 0.6
121.6; 15.588; 0.00367; 20.6; -19.6; 0.7
121.8; 15.611; 0.00395; 20.4; -19.4; 0.8
122.0; 15.634; 0.00421; 20.3; -19.3; 0.8
122.2; 15.658; 0.00443; 20.1; -19.1; 0.9
122.4; 15.681; 0.00461; 20.0; -18.9; 1.0
122.6; 15.705; 0.00473; 19.9; -18.9; 1.0
122.8; 15.728; 0.00480; 19.9; -18.9; 1.0
123.0; 15.751; 0.00484; 20.0; -19.0; 1.0
123.2; 15.775; 0.00483; 20.0; -19.0; 1.1
123.4; 15.798; 0.00478; 20.0; -19.0; 1.1
123.6; 15.821; 0.00469; 20.0; -19.0; 1.1
123.8; 15.845; 0.00457; 20.1; -19.1; 1.0
124.0; 15.868; 0.00440; 20.2; -19.2; 1.0
124.2; 15.891; 0.00421; 20.3; -19.3; 1.0
124.4; 15.915; 0.00399; 20.5; -19.5; 0.9
124.6; 15.938; 0.00376; 20.7; -19.7; 0.9
124.8; 15.961; 0.00353; 20.8; -19.8; 0.9
125.0; 15.985; 0.00330; 20.9; -19.9; 0.8
125.2; 16.008; 0.00309; 20.9; -19.9; 0.8
125.4; 16.031; 0.00289; 21.0; -20.0; 0.7
125.6; 16.054; 0.00270; 21.0; -20.0; 0.7
125.8; 16.078; 0.00254; 21.0; -20.0; 0.6
126.0; 16.101; 0.00238; 21.0; -20.0; 0.6
126.2; 16.124; 0.00224; 21.0; -20.0; 0.6
126.4; 16.148; 0.00211; 21.0; -20.0; 0.5
126.6; 16.171; 0.00199; 21.0; -20.0; 0.5
126.8; 16.194; 0.00186; 21.0; -20.0; 0.5
127.0; 16.217; 0.00173; 21.0; -20.0; 0.4
127.2; 16.241; 0.00159; 21.0; -20.0; 0.4
127.4; 16.264; 0.00145; 21.0; -20.0; 0.4
127.6; 16.287; 0.00130; 21.0; -20.0; 0.3
127.8; 16.310; 0.00114; 21.0; -20.1; 0.3
128.0; 16.333; 0.00099; 21.1; -20.1; 0.3
128.2; 16.357; 0.00085; 21.1; -20.1; 0.2
128.4; 16.380; 0.00071; 21.1; -20.1; 0.2
128.6; 16.403; 0.00058; 21.1; -20.1; 0.2
128.8; 16.426; 0.00046; 21.1; -20.1; 0.1
129.0; 16.450; 0.00036; 21.1; -20.1; 0.1
129.2; 16.473; 0.00027; 21.1; -20.1; 0.1
129.4; 16.496; 0.00019; 21.1; -20.1; 0.1
129.6; 16.520; 0.00013; 21.1; -20.1; 0.1
129.8; 16.543; 0.00009; 21.1; -20.1; 0.0
130.0; 16.566; 0.00006; 21.1; -20.1; 0.0
130.2; 16.590; 0.00005; 21.1; -20.1; 0.0
130.4; 16.613; 0.00005; 21.1; -20.1; 0.0
130.6; 16.636; 0.00008; 21.1; -20.1; 0.0
130.8; 16.660; 0.00012; 21.1; -20.1; 0.0
131.0; 16.683; 0.00017; 21.1; -20.1; 0.0
131.2; 16.707; 0.00025; 21.1; -20.1; 0.0
131.4; 16.730; 0.00034; 21.1; -20.1; 0.1
131.6; 16.753; 0.00044; 21.1; -20.1; 0.1
131.8; 16.777; 0.00057; 21.1; -20.1; 0.1
132.0; 16.800; 0.00070; 21.1; -20.1; 0.1
132.2; 16.824; 0.00085; 21.1; -20.1; 0.1
132.4; 16.847; 0.00102; 21.1; -20.1; 0.2
132.6; 16.871; 0.00119; 21.1; -20.1; 0.2
132.8; 16.895; 0.00136; 21.1; -20.1; 0.3
133.0; 16.918; 0.00154; 21.0; -20.0; 0.3
133.2; 16.942; 0.00172; 21.0; -20.0; 0.3
133.4; 16.965; 0.00189; 20.9; -20.0; 0.4
133.6; 16.989; 0.00204; 20.9; -19.9; 0.4
133.8; 17.012; 0.00218; 20.8; -19.8; 0.4
134.0; 17.036; 0.00228; 20.7; -19.7; 0.5
134.2; 17.060; 0.00234; 20.6; -19.6; 0.5
134.4; 17.083; 0.00235; 20.5; -19.5; 0.5
134.6; 17.107; 0.00229; 20.4; -19.4; 0.5
134.8; 17.130; 0.00216; 20.3; -19.4; 0.5
135.0; 17.154; 0.00193; 20.3; -19.3; 0.5
135.2; 17.178; 0.00160; 20.4; -19.4; 0.4
135.4; 17.201; 0.00114; 20.5; -19.6; 0.4
135.6; 17.225; 0.00054; 20.8; -19.8; 0.3
135.8; 17.249; -0.00022; 21.2; -20.2; 0.1
136.0; 17.272; -0.00115; 21.7; -20.7; -0.0
136.2; 17.296; -0.00226; 22.2; -21.2; -0.2
136.4; 17.320; -0.00355; 22.6; -21.6; -0.5
136.6; 17.343; -0.00503; 22.8; -21.8; -0.7
136.8; 17.367; -0.00667; 19.7; -25.7; -1.1
137.0; 17.391; -0.00847; 2.9; -33.0; -1.5
137.2; 17.415; -0.01053; 2.9; -31.2; -2.1
137.4; 17.440; -0.01279; 2.9; -29.2; -2.7
137.6; 17.465; -0.01523; 2.9; -27.3; -3.4
137.8; 17.492; -0.01781; 3.0; -25.3; -3.9
138.0; 17.518; -0.02047; 3.0; -23.4; -4.4
138.2; 17.546; -0.02315; 3.1; -21.7; -4.9
138.4; 17.574; -0.02578; 3.2; -20.1; -5.3
138.6; 17.603; -0.02826; 3.3; -18.6; -5.7
138.8; 17.632; -0.03050; 3.4; -17.3; -6.0
139.0; 17.662; -0.03244; 3.5; -16.1; -6.3
139.2; 17.693; -0.03402; 3.7; -15.1; -6.5
139.4; 17.725; -0.03517; 3.9; -14.2; -6.7
139.6; 17.757; -0.03588; 4.1; -13.4; -6.9
139.8; 17.791; -0.03608; 4.3; -12.8; -7.0
140.0; 17.826; -0.03572; 4.5; -12.3; -7.1
140.2; 17.861; -0.03472; 4.8; -12.0; -7.2
140.4; 17.897; -0.03300; 4.7; -11.9; -7.2
140.6; 17.934; -0.03050; 4.5; -12.2; -7.1
140.8; 17.972; -0.02789; 4.2; -12.4; -7.1
141.0; 18.010; -0.02656; 5.6; -11.7; -7.2
141.2; 18.048; -0.02790; 5.1; -8.7; -7.3
141.4; 18.085; -0.03126; 3.5; -4.7; -7.4
141.6; 18.121; -0.03559; 1.2; -0.5; -7.5
141.8; 18.155; -0.03962; 1.3; -0.0; -7.6
142.0; 18.186; -0.04259; 1.1; -0.0; -7.6
142.2; 18.216; -0.04549; 0.9; -0.0; -7.6
142.4; 18.244; -0.04839; 0.7; -0.0; -7.6
142.6; 18.272; -0.05139; 0.5; -0.0; -7.6
142.8; 18.300; -0.05481; 0.4; -0.0; -7.5
143.0; 18.330; -0.05898; 0.7; -0.0; -7.5
143.2; 18.362; -0.06360; 1.1; -0.0; -7.5
143.4; 18.395; -0.06841; 1.6; -0.0; -7.5
143.6; 18.429; -0.07309; 2.1; -0.0; -7.5
143.8; 18.465; -0.07725; 2.7; -0.0; -7.4
144.0; 18.502; -0.08056; 3.2; -0.0; -7.4
144.2; 18.540; -0.08288; 3.7; -0.0; -7.3
144.4; 18.579; -0.08426; 4.0; -0.0; -7.2
144.6; 18.618; -0.08488; 4.2; 0.0; -7.2
144.8; 18.657; -0.08494; 4.4; 0.0; -7.2
145.0; 18.697; -0.08463; 4.4; 0.0; -7.2
145.2; 18.736; -0.08406; 4.4; 0.0; -7.2
145.4; 18.776; -0.08274; 4.4; 0.0; -7.2
145.6; 18.815; -0.08058; 4.5; 0.0; -7.1
145.8; 18.854; -0.07810; 4.9; 0.0; -7.0
146.0; 18.893; -0.07546; 5.5; 0.0; -6.8
146.2; 18.931; -0.07263; 6.3; 0.0; -6.6
146.4; 18.969; -0.06958; 7.2; 0.0; -6.3
146.6; 19.007; -0.06626; 8.1; 0.0; -6.0
146.8; 19.044; -0.06270; 9.0; 0.0; -5.7
147.0; 19.080; -0.05895; 9.7; 0.0; -5.5
147.2; 19.116; -0.05511; 10.4; 0.0; -5.2
147.4; 19.151; -0.05126; 11.1; 0.0; -5.0
147.6; 19.186; -0.04748; 11.7; -0.0; -4.7
147.8; 19.220; -0.04384; 12.3; -0.0; -4.5
148.0; 19.253; -0.04040; 12.8; -0.0; -4.2
148.2; 19.286; -0.03719; 13.3; -0.0; -4.0
148.4; 19.318; -0.03425; 13.8; -0.0; -3.8
148.6; 19.349; -0.03158; 14.2; -0.0; -3.6
148.8; 19.380; -0.02920; 14.5; -0.0; -3.4
149.0; 19.410; -0.02712; 14.8; -0.0; -3.3
149.2; 19.440; -0.02534; 15.1; -0.0; -3.2
149.4; 19.469; -0.02388; 15.3; -0.0; -3.1
149.6; 19.497; -0.02273; 15.4; -0.0; -3.0
149.8; 19.525; -0.02190; 15.5; -0.0; -2.9
150.0; 19.553; -0.02142; 15.5; -0.0; -2.9
150.2; 19.580; -0.02128; 15.5; -0.0; -3.0
150.4; 19.607; -0.02150; 15.3; -0.0; -3.1
150.6; 19.633; -0.02207; 15.0; -0.0; -3.2
150.8; 19.659; -0.02297; 14.7; -0.0; -3.4
151.0; 19.685; -0.02414; 14.2; -0.0; -3.6
151.2; 19.710; -0.02548; 13.6; -0.0; -3.9
151.4; 19.735; -0.02685; 13.0; -0.0; -4.2
151.6; 19.759; -0.02807; 12.3; -0.0; -4.5
151.8; 19.784; -0.02892; 11.7; -0.0; -4.7
152.0; 19.808; -0.02924; 11.1; -0.0; -5.0
152.2; 19.832; -0.02893; 10.2; -0.1; -5.2
152.4; 19.856; -0.02800; 1.8; -0.2; -5.4
152.6; 19.879; -0.02657; 2.0; -0.4; -5.6
152.8; 19.903; -0.02479; 2.6; -0.9; -5.8
153.0; 19.926; -0.02279; 4.4; -2.6; -5.8
153.2; 19.950; -0.02070; 8.7; -7.0; -5.7
153.4; 19.974; -0.01859; 10.8; -9.2; -5.5
153.6; 19.997; -0.01652; 12.3; -10.6; -5.2
153.8; 20.021; -0.01453; 13.8; -12.2; -4.9
154.0; 20.044; -0.01268; 15.4; -14.0; -4.4
154.2; 20.067; -0.01097; 17.0; -15.7; -3.9
154.4; 20.091; -0.00944; 18.6; -17.3; -3.3
154.6; 20.114; -0.00810; 19.8; -18.6; -2.8
154.8; 20.138; -0.00696; 20.8; -19.7; -2.4
155.0; 20.161; -0.00603; 21.4; -20.4; -2.0
155.2; 20.184; -0.00532; 21.9; -20.8; -1.7
155.4; 20.207; -0.00482; 22.1; -21.1; -1.5
155.6; 20.230; -0.00453; 22.2; -21.2; -1.3
155.8; 20.253; -0.00445; 22.3; -21.3; -1.2
156.0; 20.276; -0.00456; 22.3; -21.3; -1.1
156.2; 20.299; -0.00486; 22.3; -21.3; -1.1
156.4; 20.322; -0.00532; 22.2; -21.2; -1.1
156.6; 20.345; -0.00593; 22.1; -21.1; -1.2
156.8; 20.368; -0.00666; 21.8; -20.8; -1.3
157.0; 20.391; -0.00750; 21.3; -20.3; -1.5
157.2; 20.413; -0.00841; 20.7; -19.6; -1.6
157.4; 20.436; -0.00935; 19.6; -18.6; -1.8
157.6; 20.459; -0.01030; 18.1; -17.0; -2.0
157.8; 20.482; -0.01121; 15.8; -14.8; -2.2
158.0; 20.504; -0.01205; 13.0; -11.9; -2.4
158.2; 20.527; -0.01277; 10.0; -8.9; -2.6
158.4; 20.550; -0.01333; 7.8; -6.7; -2.8
158.6; 20.573; -0.01372; 6.8; -5.7; -2.9
158.8; 20.595; -0.01392; 6.9; -5.8; -3.0
159.0; 20.618; -0.01394; 9.1; -7.9; -3.1
159.2; 20.641; -0.01383; 13.0; -11.9; -3.1
159.4; 20.664; -0.01365; 16.0; -14.8; -3.1
159.6; 20.687; -0.01344; 17.6; -16.4; -3.1
159.8; 20.709; -0.01325; 18.4; -17.2; -3.1
160.0; 20.732; -0.01312; 18.9; -17.7; -3.1
160.2; 20.755; -0.01307; 19.1; -18.0; -3.0
160.4; 20.778; -0.01311; 19.3; -18.1; -3.0
160.6; 20.800; -0.01327; 19.3; -18.2; -3.0
160.8; 20.823; -0.01355; 19.2; -18.1; -3.0
161.0; 20.846; -0.01393; 19.0; -17.8; -3.1
161.2; 20.869; -0.01440; 18.5; -17.4; -3.2
161.4; 20.892; -0.01494; 17.8; -16.6; -3.3
161.6; 20.915; -0.01553; 16.6; -15.4; -3.4
161.8; 20.937; -0.01612; 14.3; -13.0; -3.5
162.0; 20.960; -0.01668; 10.5; -9.3; -3.6
162.2; 20.983; -0.01717; 6.9; -5.6; -3.7
162.4; 21.006; -0.01753; 5.0; -3.7; -3.9
162.6; 21.029; -0.01775; 4.1; -2.8; -4.0
162.8; 21.052; -0.01778; 3.8; -2.5; -4.1
163.0; 21.075; -0.01763; 3.8; -2.5; -4.1
163.2; 21.098; -0.01728; 4.0; -2.6; -4.1
163.4; 21.120; -0.01675; 4.2; -2.9; -4.1
163.6; 21.143; -0.01604; 4.8; -3.5; -4.0
163.8; 21.166; -0.01515; 6.0; -4.8; -3.9
164.0; 21.189; -0.01412; 9.0; -7.7; -3.7
164.2; 21.212; -0.01298; 13.1; -11.8; -3.5
164.4; 21.235; -0.01177; 15.8; -14.6; -3.2
164.6; 21.258; -0.01054; 17.5; -16.4; -3.0
164.8; 21.281; -0.00932; 18.7; -17.6; -2.7
165.0; 21.304; -0.00814; 19.6; -18.5; -2.4
165.2; 21.327; -0.00701; 20.2; -19.2; -2.1
165.4; 21.350; -0.00596; 20.7; -19.7; -1.8
165.6; 21.372; -0.00500; 21.1; -20.0; -1.6
165.8; 21.395; -0.00413; 21.3; -20.3; -1.3
166.0; 21.418; -0.00336; 21.4; -20.4; -1.1
166.2; 21.441; -0.00269; 21.4; -20.4; -0.9
166.4; 21.464; -0.00213; 21.4; -20.4; -0.7
166.6; 21.487; -0.00168; 21.4; -20.4; -0.6
166.8; 21.510; -0.00133; 21.3; -20.4; -0.5
167.0; 21.533; -0.00108; 21.3; -20.3; -0.4
167.2; 21.556; -0.00092; 21.3; -20.3; -0.3
167.4; 21.579; -0.00086; 21.3; -20.3; -0.3
167.6; 21.602; -0.00087; 21.3; -20.3; -0.2
167.8; 21.624; -0.00097; 21.3; -20.3; -0.2
168.0; 21.647; -0.00114; 21.3; -20.3; -0.2
168.2; 21.670; -0.00137; 21.3; -20.3; -0.3
168.4; 21.693; -0.00165; 21.3; -20.3; -0.3
168.6; 21.716; -0.00198; 21.2; -20.2; -0.4
168.8; 21.739; -0.00235; 21.2; -20.2; -0.4
169.0; 21.762; -0.00274; 21.1; -20.1; -0.5
169.2; 21.785; -0.00314; 21.0; -20.0; -0.6
169.4; 21.808; -0.00355; 20.8; -19.8; -0.7
169.6; 21.831; -0.00395; 20.6; -19.6; -0.7
169.8; 21.854; -0.00434; 20.5; -19.5; -0.8
170.0; 21.877; -0.00471; 20.4; -19.4; -0.9
170.2; 21.900; -0.00505; 20.3; -19.3; -1.0
170.4; 21.923; -0.00538; 20.2; -19.2; -1.1
170.6; 21.946; -0.00568; 20.0; -19.0; -1.2
170.8; 21.970; -0.00595; 19.8; -18.7; -1.2
171.0; 21.993; -0.00619; 19.4; -18.4; -1.3
171.2; 22.016; -0.00638; 19.0; -18.0; -1.3
171.4; 22.039; -0.00652; 18.5; -17.5; -1.4
171.6; 22.063; -0.00657; 17.9; -16.9; -1.4
171.8; 22.086; -0.00652; 17.2; -16.2; -1.4
172.0; 22.110; -0.00634; 16.6; -15.6; -1.4
172.2; 22.133; -0.00601; 16.1; -15.0; -1.4
172.4; 22.157; -0.00549; 15.8; -14.8; -1.3
172.6; 22.180; -0.00474; 15.9; -14.9; -1.2
172.8; 22.204; -0.00373; 16.6; -15.6; -1.1
173.0; 22.227; -0.00243; 18.0; -17.0; -0.9
173.2; 22.251; -0.00079; 20.0; -19.0; -0.6
173.4; 22.275; 0.00120; 22.3; -21.3; -0.2
173.6; 22.299; 0.00359; 24.1; -23.1; 0.2
173.8; 22.322; 0.00639; 24.8; -23.8; 0.7
174.0; 22.346; 0.00959; 24.3; -23.3; 1.3
174.2; 22.370; 0.01315; 23.0; -22.0; 1.9
174.4; 22.394; 0.01699; 20.4; -19.3; 2.7
174.6; 22.418; 0.02093; 4.1; -2.9; 3.5
174.8; 22.442; 0.02471; 1.6; -0.3; 4.2
175.0; 22.466; 0.02797; 1.6; -0.1; 5.0
175.2; 22.490; 0.03036; 1.7; -0.1; 5.6
175.4; 22.514; 0.03167; 1.8; -0.1; 6.1
175.6; 22.538; 0.03184; 2.0; -0.1; 6.5
175.8; 22.562; 0.03101; 2.1; -0.1; 6.8
176.0; 22.587; 0.02940; 2.3; -0.1; 7.0
176.2; 22.611; 0.02731; 2.7; -0.4; 7.2
176.4; 22.635; 0.02500; 3.6; -1.2; 7.3
176.6; 22.660; 0.02270; 3.1; -0.7; 7.4
176.8; 22.684; 0.02057; 2.7; -0.2; 7.5
177.0; 22.709; 0.01865; 2.4; -0.0; 7.5
177.2; 22.733; 0.01709; 2.2; -0.0; 7.5
177.4; 22.757; 0.01565; 2.0; -0.0; 7.5
177.6; 22.782; 0.01422; 1.9; -0.0; 7.6
177.8; 22.806; 0.01276; 1.7; -0.0; 7.6
178.0; 22.831; 0.01129; 1.5; -0.0; 7.6
178.2; 22.855; 0.00982; 1.4; -0.0; 7.6
178.4; 22.880; 0.00839; 1.2; -0.0; 7.6
178.6; 22.904; 0.00703; 1.1; -0.0; 7.6
178.8; 22.929; 0.00576; 1.0; -0.0; 7.6
179.0; 22.953; 0.00461; 0.9; -0.0; 7.6
179.2; 22.977; 0.00358; 0.8; -0.0; 7.6
179.4; 23.002; 0.00269; 0.8; -0.0; 7.6
179.6; 23.026; 0.00195; 0.7; -0.0; 7.6
179.8; 23.050; 0.00134; 0.7; -0.0; 7.6
180.0; 23.074; 0.00088; 0.7; -0.0; 7.6
180.2; 23.098; 0.00054; 0.6; -0.0; 7.6
180.4; 23.122; 0.00033; 0.6; -0.0; 7.6
180.6; 23.145; 0.00025; 0.6; -0.0; 7.6
180.8; 23.169; 0.00027; 0.6; -0.0; 7.6
181.0; 23.193; 0.00040; 0.6; -0.0; 7.6
181.2; 23.216; 0.00062; 0.6; -0.0; 7.6
181.4; 23.240; 0.00093; 0.7; -0.0; 7.6
181.6; 23.263; 0.00132; 0.7; -0.0; 7.6
181.8; 23.287; 0.00177; 0.7; -0.0; 7.6
182.0; 23.310; 0.00229; 0.8; -0.0; 7.6
182.2; 23.334; 0.00286; 0.8; -0.0; 7.6
182.4; 23.357; 0.00348; 0.9; -0.0; 7.6
182.6; 23.381; 0.00414; 0.9; -0.0; 7.6
182.8; 23.404; 0.00483; 1.0; -0.0; 7.6
183.0; 23.427; 0.00556; 1.0; -0.0; 7.6
183.2; 23.450; 0.00631; 1.1; -0.0; 7.6
183.4; 23.474; 0.00710; 1.2; -0.0; 7.6
183.6; 23.497; 0.00791; 1.2; -0.0; 7.6
183.8; 23.520; 0.00876; 1.3; -0.0; 7.6
184.0; 23.543; 0.00965; 1.4; -0.0; 7.5
184.2; 23.565; 0.01056; 1.5; -0.0; 7.5
184.4; 23.588; 0.01148; 1.6; -0.0; 7.5
184.6; 23.611; 0.01233; 1.6; -0.0; 7.5
184.8; 23.633; 0.01306; 1.7; -0.0; 7.5
185.0; 23.655; 0.01374; 1.8; -0.0; 7.5
185.2; 23.677; 0.01442; 1.9; -0.0; 7.5
185.4; 23.699; 0.01509; 1.9; -0.0; 7.5
185.6; 23.721; 0.01577; 2.0; -0.0; 7.5
185.8; 23.742; 0.01645; 2.1; -0.0; 7.5
