#x_m,y_m,w_tr
5.967889,15.189479,1.410209
5.915253,15.196622,1.426946
5.861296,15.200579,1.443682
5.808267,15.206773,1.445000
5.755630,15.213916,1.445000
5.702994,15.221059,1.445000
5.650357,15.228202,1.360000
5.597721,15.235345,1.376736
5.545084,15.242488,1.393473
5.493220,15.251495,1.410209
5.440976,15.259586,1.426946
5.388340,15.266729,1.443682
5.335703,15.273872,1.445000
5.283067,15.281014,1.360000
5.230430,15.288157,1.360000
5.177793,15.295300,1.360000
5.124145,15.300000,1.393473
5.068550,15.300000,1.410209
5.015207,15.305438,1.426946
4.962570,15.312581,1.443682
4.909934,15.319723,1.445000
4.857297,15.326866,1.360000
4.804661,15.334009,1.360000
4.752024,15.341152,1.360000
4.699388,15.348295,1.376736
4.644499,15.350000,1.393473
4.590070,15.352817,1.410209
4.537434,15.359959,1.426946
4.484797,15.367102,1.443682
4.432161,15.374245,1.445000
4.379524,15.381388,1.360000
4.326887,15.388531,1.376736
4.274251,15.395674,1.410209
4.220448,15.400000,1.426946
4.164933,15.400195,1.443682
4.111745,15.406007,1.445000
4.059109,15.413149,1.445000
4.006472,15.420292,1.443682
3.953836,15.427435,1.376736
3.901199,15.434578,1.393473
3.848563,15.441721,1.410209
3.796698,15.450728,1.426946
3.744613,15.459202,1.443682
3.691977,15.466345,1.445000
3.639340,15.473488,1.443682
3.586704,15.480631,1.376736
3.534067,15.487774,1.393473
3.481431,15.494917,1.410209
3.427941,15.500000,1.426946
3.374205,15.504489,1.445000
3.321569,15.511632,1.443682
3.268932,15.518775,1.426946
3.216296,15.525918,1.376736
3.163659,15.533061,1.393473
3.111022,15.540203,1.410209
3.058691,15.548084,1.426946
3.006827,15.557091,1.443682
2.954191,15.564234,1.443682
2.901554,15.571377,1.426946
2.848917,15.578519,1.393473
2.796890,15.587134,1.410209
2.747190,15.601364,1.426946
2.697206,15.614912,1.443682
2.644897,15.622844,1.443682
2.592260,15.629987,1.392155
2.540537,15.639335,1.410209
2.490859,15.653621,1.426946
2.440572,15.666435,1.443682
2.387958,15.673634,1.445000
2.336305,15.683151,1.392155
2.286627,15.697436,1.410209
2.236949,15.711722,1.426946
2.186358,15.723803,1.443682
2.134775,15.733488,1.360000
2.085097,15.747774,1.376736
2.035419,15.762060,1.393473
1.984758,15.773971,1.410209
1.932121,15.781114,1.341946
1.880842,15.791534,1.358682
1.831164,15.805819,1.375419
1.781392,15.819877,1.392155
1.731714,15.834163,1.341946
1.682036,15.848449,1.358682
1.633153,15.864653,1.375419
1.586434,15.886081,1.307155
1.538357,15.904233,1.358419
1.489310,15.920041,1.392155
1.441630,15.939150,1.358419
1.392184,15.953996,1.375419
1.345064,15.974458,1.392155
1.299476,15.998617,1.358419
1.252757,16.020046,1.409682
1.207565,16.045162,1.392155
1.163174,16.072211,1.409682
1.117586,16.096371,1.409682
1.074090,16.125581,1.393209
1.030594,16.154791,1.393209
0.987098,16.184002,1.376736
0.944896,16.216334,1.426155
0.903492,16.250595,1.428000
0.862983,16.287017,1.428000
0.823671,16.326329,1.428000
0.784360,16.365640,1.428000
0.745048,16.404952,1.428000
0.705736,16.444264,1.426155
0.666640,16.483665,1.409682
0.632379,16.525069,1.376736
0.598118,16.566473,1.393209
0.563857,16.607877,1.376736
0.529596,16.649280,1.393209
0.497152,16.691437,1.409682
0.467941,16.734933,1.392155
0.439370,16.778693,1.392155
0.410160,16.822189,1.358419
0.380949,16.865685,1.409682
0.356790,16.911273,1.392155
0.332631,16.956861,1.392155
0.311202,17.003580,1.392155
0.287043,17.049168,1.392155
0.265614,17.095887,1.392155
0.241455,17.141476,1.358419
0.219919,17.188150,1.392155
0.195759,17.233738,1.375419
0.173262,17.280015,1.392155
0.151834,17.326734,1.392155
0.132725,17.374414,1.392155
0.111296,17.421133,1.392155
0.092188,17.468814,1.392155
0.070759,17.515533,1.392155
0.051650,17.563213,1.392155
0.030879,17.610205,1.358419
0.009451,17.656924,1.392155
-0.014709,17.702512,1.375419
-0.036137,17.749231,1.392155
-0.060297,17.794819,1.392155
-0.081725,17.841538,1.392155
-0.102285,17.888617,1.426155
-0.121393,17.936298,1.392155
-0.142822,17.983017,1.392155
-0.161931,18.030697,1.392155
-0.183359,18.077416,1.392155
-0.200226,18.126025,1.426155
-0.217319,18.174540,1.426155
-0.238747,18.221259,1.375419
-0.257856,18.268939,1.392155
-0.279285,18.315659,1.358419
-0.297510,18.363705,1.392155
-0.313244,18.412782,1.426155
-0.334595,18.459534,1.375419
-0.353703,18.507214,1.392155
-0.374092,18.554364,1.426155
-0.393676,18.601848,1.375419
-0.408052,18.651488,1.392155
-0.428044,18.698802,1.358419
-0.448024,18.746121,1.392155
-0.462388,18.795767,1.426155
-0.481496,18.843447,1.375419
-0.496822,18.892694,1.392155
-0.515456,18.940571,1.426155
-0.536794,18.987328,1.392155
-0.552516,19.036411,1.426155
