#s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
63.5902441,-14.7042161,25.3195976,2.9599874,-0.0014250,8.4967215,-0.0000003
63.7902134,-14.9008923,25.3557413,2.9597118,-0.0013340,8.4967215,-0.0000003
63.9901828,-15.0975590,25.3919375,2.9594532,-0.0012560,8.4967215,-0.0000003
64.1901521,-15.2942165,25.4281830,2.9592089,-0.0011897,8.4967215,-0.0000002
64.3901214,-15.4908654,25.4644754,2.9589768,-0.0011340,8.4967215,-0.0000002
64.5900907,-15.6875061,25.5008124,2.9587549,-0.0010878,8.4967215,-0.0000002
64.7900601,-15.8841389,25.5371922,2.9585414,-0.0010498,8.4967215,-0.0000001
64.9900294,-16.0807640,25.5736133,2.9583347,-0.0010192,8.4967215,-0.0000001
65.1899987,-16.2773817,25.6100744,2.9581334,-0.0009949,8.4967214,-0.0000001
65.3899680,-16.4739921,25.6465747,2.9579365,-0.0009760,8.4967214,-0.0000000
65.5899373,-16.6705954,25.6831134,2.9577428,-0.0009619,8.4967214,0.0000000
65.7899067,-16.8671916,25.7196899,2.9575516,-0.0009517,8.4967214,0.0000001
65.9898760,-17.0637809,25.7563038,2.9573621,-0.0009449,8.4967214,0.0000001
66.1898453,-17.2603633,25.7929548,2.9571736,-0.0009408,8.4967215,0.0000002
66.3898146,-17.4569387,25.8296429,2.9569856,-0.0009392,8.4967215,0.0000002
66.5897839,-17.6535072,25.8663678,2.9567979,-0.0009394,8.4967215,0.0000003
66.7897533,-17.8500689,25.9031297,2.9566099,-0.0009412,8.4967215,0.0000004
66.9897226,-18.0466235,25.9399286,2.9564214,-0.0009442,8.4967215,0.0000005
67.1896919,-18.2431712,25.9767646,2.9562322,-0.0009483,8.4967215,0.0000006
67.3896612,-18.4397119,26.0136378,2.9560421,-0.0009531,8.4967215,0.0000007
67.5896306,-18.6362456,26.0505485,2.9558509,-0.0009584,8.4967215,0.0000008
67.7895999,-18.8327721,26.0874969,2.9556587,-0.0009642,8.4967215,0.0000009
67.9895692,-19.0292915,26.1244832,2.9554653,-0.0009702,8.4967216,0.0000010
68.1895385,-19.2258037,26.1615075,2.9552707,-0.0009762,8.4967216,0.0000011
68.3895078,-19.4223087,26.1985703,2.9550749,-0.0009822,8.4967216,0.0000012
68.5894772,-19.6188063,26.2356716,2.9548779,-0.0009881,8.4967216,0.0000014
68.7894465,-19.8152966,26.2728118,2.9546798,-0.0009936,8.4967217,0.0000015
68.9894158,-20.0117795,26.3099909,2.9544805,-0.0009987,8.4967217,0.0000017
69.1893851,-20.2082549,26.3472094,2.9542804,-0.0010033,8.4967217,0.0000019
69.3893544,-20.4047228,26.3844672,2.9540793,-0.0010072,8.4967218,0.0000020
69.5893238,-20.6011832,26.4217646,2.9538776,-0.0010102,8.4967218,0.0000022
69.7892931,-20.7976360,26.4591016,2.9536754,-0.0010121,8.4967219,0.0000024
69.9892624,-20.9940812,26.4964784,2.9534729,-0.0010129,8.4967219,0.0000026
70.1892317,-21.1905189,26.5338950,2.9532704,-0.0010121,8.4967220,0.0000028
70.3892010,-21.3869489,26.5713513,2.9530683,-0.0010097,8.4967221,0.0000031
70.5891704,-21.5833713,26.6088473,2.9528668,-0.0010052,8.4967221,0.0000033
70.7891397,-21.7797862,26.6463828,2.9526664,-0.0009986,8.4967222,0.0000035
70.9891090,-21.9761936,26.6839574,2.9524676,-0.0009895,8.4967223,0.0000038
71.1890783,-22.1725935,26.7215709,2.9522709,-0.0009776,8.4967224,0.0000040
71.3890477,-22.3689860,26.7592228,2.9520769,-0.0009627,8.4967225,0.0000043
71.5890170,-22.5653713,26.7969124,2.9518862,-0.0009446,8.4967226,0.0000045
71.7889863,-22.7617494,26.8346392,2.9516994,-0.0009232,8.4967227,0.0000048
71.9889556,-22.9581206,26.8724021,2.9515173,-0.0008982,8.4967228,0.0000051
72.1889249,-23.1544850,26.9102003,2.9513405,-0.0008696,8.4967229,0.0000054
72.3888943,-23.3508428,26.9480327,2.9511698,-0.0008374,8.4967231,0.0000057
72.5888636,-23.5471942,26.9858979,2.9510059,-0.0008017,8.4967232,0.0000060
72.7888329,-23.7435396,27.0237945,2.9508494,-0.0007628,8.4967233,0.0000060
72.9888022,-23.9398792,27.0617211,2.9507011,-0.0007200,8.4967235,0.0000039
73.1887715,-24.1362135,27.0996758,2.9505644,-0.0006407,8.4967236,-0.0000030
73.3887409,-24.3325433,27.1376545,2.9504634,-0.0003816,8.4967235,-0.0000136
73.5887102,-24.5288695,27.1756508,2.9503701,-0.0005473,8.4967232,-0.0000222
73.7886795,-24.7251916,27.2136675,2.9502624,-0.0005292,8.4967227,-0.0000263
73.9886488,-24.9215098,27.2517046,2.9501618,-0.0004764,8.4967220,-0.0000280
74.1886182,-25.1178243,27.2897606,2.9500714,-0.0004276,8.4967214,-0.0000294
74.3885875,-25.3141357,27.3278333,2.9499902,-0.0003846,8.4967207,-0.0000308
74.5885568,-25.5104442,27.3659212,2.9499167,-0.0003514,8.4967200,-0.0000322
74.7885261,-25.7067500,27.4040230,2.9498484,-0.0003320,8.4967192,-0.0000337
74.9884954,-25.9030532,27.4421380,2.9497821,-0.0003310,8.4967184,-0.0000352
75.1884648,-26.0993539,27.4802661,2.9497138,-0.0003536,8.4967176,-0.0000366
75.3884341,-26.2956519,27.5184082,2.9496379,-0.0004056,8.4967167,-0.0000380
75.5884034,-26.4919467,27.5565665,2.9495482,-0.0004932,8.4967158,-0.0000393
75.7883727,-26.6882377,27.5947444,2.9494367,-0.0006233,8.4967149,-0.0000405
75.9883420,-26.8845238,27.6329471,2.9492942,-0.0008031,8.4967139,-0.0000416
76.1883114,-27.0808037,27.6711816,2.9491101,-0.0010402,8.4967130,-0.0000424
76.3882807,-27.2770756,27.7094573,2.9488721,-0.0013425,8.4967120,-0.0000429
76.5882500,-27.4733371,27.7477861,2.9485664,-0.0017181,8.4967110,-0.0000430
76.7882193,-27.6695852,27.7861828,2.9481775,-0.0021748,8.4967099,-0.0000426
76.9881886,-27.8658165,27.8246654,2.9476885,-0.0027203,8.4967089,-0.0000414
77.1881580,-28.0620267,27.8632552,2.9470809,-0.0033615,8.4967080,-0.0000392
77.3881273,-28.2582107,27.9019775,2.9463349,-0.0041046,8.4967070,-0.0000359
77.5880966,-28.4543628,27.9408613,2.9454296,-0.0049543,8.4967062,-0.0000310
77.7880659,-28.6504761,27.9799401,2.9443436,-0.0059134,8.4967055,-0.0000243
77.9880353,-28.8465429,28.0192514,2.9430547,-0.0069826,8.4967049,-0.0000156
78.1880046,-29.0425544,28.0588370,2.9415413,-0.0081595,8.4967045,-0.0000047
78.3879739,-29.2385010,28.0987430,2.9397822,-0.0094383,8.4967044,0.0000086
78.5879432,-29.4343718,28.1390192,2.9377582,-0.0108090,8.4967046,0.0000240
78.7879125,-29.6301550,28.1797191,2.9354522,-0.0122566,8.4967052,0.0000409
78.9878819,-29.8258378,28.2208991,2.9328510,-0.0137606,8.4967062,0.0000582
79.1878512,-30.0214066,28.2626176,2.9299459,-0.0152939,8.4967075,0.0000743
79.3878205,-30.2168469,28.3049340,2.9267344,-0.0168224,8.4967093,0.0000868
79.5877898,-30.4121439,28.3479075,2.9232216,-0.0183043,8.4967113,0.0000919
79.7877591,-30.6072825,28.3915950,2.9194220,-0.0196884,8.4967135,0.0000853
79.9877285,-30.8022479,28.4360497,2.9153608,-0.0209181,8.4967155,0.0000626
80.1876978,-30.9970260,28.4813183,2.9110771,-0.0219141,8.4967170,0.0000206
80.3876671,-31.1916046,28.5274385,2.9066207,-0.0226388,8.4967174,-0.0000337
80.5876364,-31.3859729,28.5744368,2.9020611,-0.0229927,8.4967167,-0.0000808
80.7876057,-31.5801207,28.6223337,2.8973353,-0.0242046,8.4967147,-0.0001244
80.9875751,-31.7740420,28.6711509,2.8926892,-0.0222485,8.4967118,-0.0002053
81.1875444,-31.9677413,28.7208280,2.8884603,-0.0200592,8.4967070,-0.0003381
81.3875137,-32.1612374,28.7712787,2.8847021,-0.0175353,8.4966990,-0.0004807
81.5874830,-32.3545575,28.8224011,2.8815500,-0.0139724,8.4966877,-0.0005656
81.7874524,-32.5477364,28.8740572,2.8792176,-0.0093152,8.4966744,-0.0004845
81.9874217,-32.7408213,28.9260665,2.8779361,-0.0034282,8.4966630,-0.0000249
82.1873910,-32.9338731,28.9782018,2.8779602,0.0037777,8.4966624,0.0012073
82.3873603,-33.1269669,29.0301851,2.8795585,0.0123528,8.4966908,0.0037754
82.5873296,-33.3201909,29.0816860,2.8830032,0.0222696,8.4967797,0.0079669
82.7872990,-33.5136442,29.1323218,2.8885499,0.0333815,8.4969672,0.0126544
82.9872683,-33.7074324,29.1816624,2.8964106,0.0453773,8.4972650,0.0146689
83.1872376,-33.9016607,29.2292417,2.9067170,0.0577510,8.4976102,0.0099546
83.3872069,-34.0964250,29.2745760,2.9194847,0.0698541,8.4978444,-0.0008628
83.5871762,-34.2918025,29.3171879,2.9345937,0.0810043,8.4978241,-0.0158033
83.7871456,-34.4878432,29.3566329,2.9517944,0.0906333,8.4974522,-0.0447376
83.9871149,-34.6845655,29.3925219,2.9707461,0.0984534,8.4963994,-0.1345658
84.1870842,-34.8819556,29.4245343,2.9910804,0.1044734,8.4932317,-0.3345329
84.3870535,-35.0799713,29.4524182,3.0124633,0.1090766,8.4853516,-0.5239475
84.5870229,-35.2785481,29.4759779,3.0346622,0.1127345,8.4729950,-0.6164846
84.7869922,-35.4776057,29.4950562,3.0575167,0.1156251,8.4584330,-0.6822490
84.9869615,-35.6770515,29.5095281,3.0808731,0.1177717,8.4422883,-0.7857425
85.1869308,-35.8767829,29.5193000,3.1045915,0.1192932,8.4236561,-0.9387360
85.3869001,-36.0766905,29.5243053,3.1285646,0.1203679,8.4013419,-1.1381474
85.5868695,-36.2766602,29.5244980,3.1527212,0.1211811,8.3742078,-1.3663647
85.7868388,-36.4765752,29.5198452,3.1770293,0.1219412,8.3415163,-1.5824016
85.9868081,-36.6763162,29.5103189,3.2015010,0.1228633,8.3034951,-1.7359053
86.1867774,-36.8757616,29.4958876,3.2261870,0.1241002,8.2615843,-1.7937420
86.3867467,-37.0747860,29.4765109,3.2511565,0.1256901,8.2180526,-1.7448463
86.5867161,-37.2732591,29.4521377,3.2764749,0.1275630,8.1754851,-1.5965897
86.7866854,-37.4710447,29.4227098,3.3021837,0.1295514,8.1363394,-1.3858574
86.9866547,-37.6680008,29.3881689,3.3282813,0.1314129,8.1022072,-1.1704040
87.1866240,-37.8639808,29.3484660,3.3547189,0.1329378,8.0732689,-0.9902019
87.3865933,-38.0588357,29.3035697,3.3814185,0.1340379,8.0487049,-0.8604579
87.5865627,-38.2524170,29.2534691,3.4082957,0.1347303,8.0272985,-0.7778379
87.7865320,-38.4445776,29.1981734,3.4352778,0.1351060,8.0078982,-0.7240846
87.9865013,-38.6351737,29.1377083,3.4623118,0.1352738,7.9897963,-0.6841572
88.1864706,-38.8240619,29.0721116,3.4893710,0.1352994,7.9726547,-0.6506256
88.3864400,-39.0111159,29.0014278,3.5163871,0.1351076,7.9563191,-0.6202444
88.5864093,-39.1962152,28.9256987,3.5435480,0.1366418,7.9407149,-0.5920046
88.7863786,-39.3791837,28.8449322,3.5711196,0.1390138,7.9257926,-0.5650967
88.9863479,-39.5598380,28.7591113,3.5991258,0.1410295,7.9115222,-0.5385614
89.1863172,-39.7380054,28.6682266,3.6275333,0.1429764,7.8978980,-0.5116613
89.3862866,-39.9135080,28.5722812,3.6563091,0.1446734,7.8849324,-0.4838339
89.5862559,-40.0861682,28.4712940,3.6853972,0.1460380,7.8726524,-0.4547527
89.7862252,-40.2558090,28.3653045,3.7147151,0.1469084,7.8610929,-0.4244690
89.9861945,-40.4222574,28.2543799,3.7441436,0.1470937,7.8502879,-0.3935660
90.1861638,-40.5853490,28.1386232,3.7735177,0.1463582,7.8402563,-0.3630479
90.3861332,-40.7449369,28.0181806,3.8026185,0.1444120,7.8309911,-0.3331637
90.5861025,-40.9009071,27.8932467,3.8311647,0.1409430,7.8224789,-0.3026721
90.7860718,-41.0532018,27.7640588,3.8588338,0.1358123,7.8147377,-0.2661612
90.9860411,-41.2022437,27.6305080,3.8854089,0.1295680,7.8079240,-0.2297954
91.1860104,-41.3476806,27.4932292,3.9106531,0.1232154,7.8020365,-0.1910210
91.3859798,-41.4895728,27.3525316,3.9346944,0.1177325,7.7971390,-0.1493299
91.5859491,-41.6281150,27.2085053,3.9581758,0.1187271,7.7933083,-0.1002298
91.7859184,-41.7631553,27.0613556,3.9814510,0.1201343,7.7907361,-0.0529954
91.9858877,-41.8941931,26.9112282,4.0092075,0.1527638,7.7893757,-0.0089886
92.1858571,-42.0209320,26.7569222,4.0404061,0.1559414,7.7891449,0.0308032
92.3858264,-42.1430570,26.5983961,4.0716305,0.1583190,7.7899357,0.0636917
92.5857957,-42.2601135,26.4360680,4.1037215,0.1612727,7.7915705,0.0876096
92.7857650,-42.3718723,26.2700512,4.1360169,0.1604464,7.7938187,0.1015651
92.9857343,-42.4782450,26.1005241,4.1678977,0.1572807,7.7964241,0.1062965
93.1857037,-42.5792331,25.9277135,4.1990020,0.1527341,7.7991500,0.1047602
93.3856730,-42.6748893,25.7518845,4.2291030,0.1474025,7.8018356,0.1027249
93.5856423,-42.7653034,25.5733210,4.2580752,0.1416794,7.8044681,0.1099518
93.7856116,-42.8505957,25.3923031,4.2858584,0.1357934,7.8072848,0.1427635
93.9855809,-42.9309123,25.2090900,4.3124347,0.1298639,7.8109406,0.2294395
94.1855503,-43.0064205,25.0239092,4.3378038,0.1238591,7.8168123,0.4213429
94.3855196,-43.0773069,24.8369559,4.3619291,0.1174194,7.8275837,0.8133488
94.5854889,-43.1437891,24.6484011,4.3846320,0.1093706,7.8483346,1.5559386
94.7854582,-43.2061610,24.4584230,4.4052849,0.0964791,7.8878790,2.7268337
94.9854276,-43.2649149,24.2672470,4.4224144,0.0740054,7.9567080,4.0139900
95.1853969,-43.3208644,24.0751958,4.4344524,0.0450867,8.0569567,4.9757896
95.3853662,-43.3750776,23.8828007,4.4397861,0.0104584,8.1795209,5.2787750
95.5853355,-43.4287788,23.6904552,4.4398603,-0.0063418,8.3075717,4.7449252
95.7853048,-43.4827203,23.4980384,4.4380084,-0.0152740,8.4210111,2.7971528
95.9852742,-43.5372940,23.3057098,4.4332009,-0.0333033,8.4871737,0.4100090
96.1852435,-43.5931550,23.1137144,4.4247143,-0.0512389,8.4968285,-0.0246602
96.3852128,-43.6509883,22.9222484,4.4128916,-0.0660383,8.4962482,-0.0194359
96.5851821,-43.7113421,22.7315400,4.3985651,-0.0760363,8.4957907,-0.0069759
96.7851514,-43.7745827,22.5417597,4.3827418,-0.0810629,8.4956265,0.0059815
96.9851208,-43.8408807,22.3530291,4.3664171,-0.0810342,8.4957673,0.0126369
97.1850901,-43.9102123,22.1654031,4.3506510,-0.0754300,8.4960647,0.0130975
97.3850594,-43.9823443,21.9788539,4.3366273,-0.0636087,8.4963730,0.0119044
97.5850287,-44.0568185,21.7932504,4.3255841,-0.0458628,8.4966532,0.0103241
97.7849980,-44.1329720,21.6083578,4.3185030,-0.0244865,8.4968961,0.0069022
97.9849674,-44.2100208,21.4238715,4.3157433,-0.0030633,8.4970586,0.0012244
98.1849367,-44.2872009,21.2394400,4.3169831,0.0153998,8.4970874,-0.0072834
98.3849060,-44.3638920,21.0546563,4.3214740,0.0292474,8.4969160,-0.0112456
98.5848753,-44.4395088,20.8694639,4.3283284,0.0388365,8.4966513,-0.0081916
98.7848447,-44.5136766,20.6837433,4.3367739,0.0452475,8.4964585,-0.0059347
98.9848140,-44.5861150,20.4974690,4.3465958,0.0565834,8.4963189,-0.0028110
99.1847833,-44.6563922,20.3105382,4.3592682,0.0658098,8.4962527,0.0002731
99.3847526,-44.7242768,20.1225429,4.3725286,0.0676849,8.4962591,0.0022517
99.5847219,-44.7896522,19.9334847,4.3866300,0.0740051,8.4963121,0.0030502
99.7846913,-44.8522445,19.7434513,4.4019228,0.0784730,8.4963839,0.0031564
99.9846606,-44.9118422,19.5525215,4.4177788,0.0798992,8.4964582,0.0029184
100.1846299,-44.9683644,19.3607802,4.4336316,0.0785982,8.4965269,0.0025450
100.3845992,-45.0218890,19.1681409,4.4490114,0.0751470,8.4965868,0.0021336
100.5845685,-45.0725287,18.9746951,4.4635393,0.0700970,8.4966370,0.0017461
100.7845379,-45.1204622,18.7805418,4.4769501,0.0640197,8.4966781,0.0014080
100.9845072,-45.1659122,18.5857807,4.4890921,0.0574576,8.4967112,0.0011134
101.1844765,-45.2091237,18.3905055,4.4999155,0.0508660,8.4967374,0.0008483
101.3844458,-45.2503460,18.1948014,4.5094503,0.0445835,8.4967574,0.0006073
101.5844151,-45.2898188,17.9987436,4.5177830,0.0388346,8.4967717,0.0003885
101.7843845,-45.3277612,17.8024037,4.5250359,0.0337680,8.4967808,0.0001959
101.9843538,-45.3643726,17.6058143,4.5313516,0.0294536,8.4967854,0.0000378
102.1843231,-45.3998237,17.4089948,4.5368962,0.0260722,8.4967863,-0.0000744
102.3842924,-45.4342557,17.2119786,4.5416998,0.0218825,8.4967846,-0.0001131
102.5842618,-45.4678104,17.0148194,4.5458849,0.0203443,8.4967819,-0.0000764
102.7842311,-45.5005422,16.8175451,4.5501492,0.0229543,8.4967801,0.0000044
102.9842004,-45.5323747,16.6201239,4.5549501,0.0247354,8.4967802,0.0001084
103.1841697,-45.5632260,16.4225466,4.5601221,0.0272523,8.4967828,0.0002398
103.3841390,-45.5929983,16.2248071,4.5658822,0.0304423,8.4967884,0.0004016
103.5841084,-45.6215643,16.0268904,4.5723366,0.0342435,8.4967979,0.0005777
103.7840777,-45.6487730,15.8287846,4.5796054,0.0385433,8.4968115,0.0007285
103.9840470,-45.6744530,15.6304763,4.5877713,0.0431926,8.4968286,0.0007871
104.1840163,-45.6984186,15.4319555,4.5968883,0.0480176,8.4968471,0.0006633
104.3839856,-45.7204770,15.2332158,4.6069718,0.0528164,8.4968627,0.0002531
104.5839550,-45.7404358,15.0342563,4.6179946,0.0573674,8.4968687,-0.0005553
104.7839243,-45.7581121,14.8350832,4.6298842,0.0614421,8.4968556,-0.0018733
104.9838936,-45.7733421,14.6357100,4.6425218,0.0648038,8.4968115,-0.0038455
105.1838629,-45.7859897,14.4361581,4.6557452,0.0672747,8.4967210,-0.0070020
105.3838323,-45.7959554,14.2364553,4.6693505,0.0685591,8.4965562,-0.0186750
105.5838016,-45.8031845,14.0366368,4.6831142,0.0689770,8.4961167,-0.3789824
105.7837709,-45.8076663,13.8367360,4.6967458,0.0667122,8.4871921,-4.3259586
105.9837402,-45.8094684,13.6368012,4.7100410,0.0672649,8.3846474,-5.6346004
106.1837095,-45.8085638,13.4368468,4.7240316,0.0740267,8.2491707,-5.3928409
106.3836789,-45.8047151,13.2369603,4.7393683,0.0780728,8.1173895,-5.1199029
106.5836482,-45.7977423,13.0372390,4.7553899,0.0830365,7.9902669,-4.8668096
106.7836175,-45.7874441,12.8376077,4.7728033,0.0925285,7.8675243,-4.6357736
106.9835868,-45.7734538,12.6381023,4.7922952,0.1017575,7.7488008,-4.4197002
107.1835561,-45.7554046,12.4389089,4.8134926,0.1101939,7.6338919,-4.2072350
107.3835255,-45.7329682,12.2401571,4.8364007,0.1190159,7.5228764,-3.9928883
107.5834948,-45.7058031,12.0419816,4.8611423,0.1283501,7.4159800,-3.7766587
107.7834641,-45.6735570,11.8445659,4.8877782,0.1379040,7.3134347,-3.5613336
107.9834334,-45.6358761,11.6481177,4.9163431,0.1475479,7.2154011,-3.3516522
108.1834027,-45.5924159,11.4528805,4.9468185,0.1569962,7.1219069,-3.1535084
108.3833721,-45.5428537,11.2591271,4.9791289,0.1659774,7.0328051,-2.9737970
108.5833414,-45.4869019,11.0671554,5.0131354,0.1741612,6.9477342,-2.8214956
108.7833107,-45.4243211,10.8772798,5.0486363,0.1812108,6.8660459,-2.7152057
108.9832800,-45.3549181,10.6897827,5.0853484,0.1864623,6.7865065,-2.7955053
109.1832494,-45.2785597,10.5049090,5.1229004,0.1893457,6.7036288,-2.9707152
109.3832187,-45.1952729,10.3230649,5.1609207,0.1909849,6.6144188,-3.1484751
109.5831880,-45.1051229,10.1445601,5.1992095,0.1919917,6.5185381,-3.3157892
109.7831573,-45.0082162,9.9696889,5.2376443,0.1924520,6.4160133,-3.4705200
109.9831266,-44.9046687,9.7987391,5.2765051,0.1965732,6.3069194,-3.6227865
110.1830960,-44.7944098,9.6318812,5.3162328,0.1996778,6.1909886,-3.7569323
110.3830653,-44.6775764,9.4695191,5.3559650,0.1984352,6.0684262,-3.8871191
110.5830346,-44.5543514,9.3119607,5.3965603,0.2069809,5.9389551,-4.0259504
110.7830039,-44.4247429,9.1596574,5.4385571,0.2132208,5.8018148,-4.1715009
110.9829732,-44.2887761,9.0130399,5.4819091,0.2202930,5.6562099,-4.3187862
111.1829426,-44.1465163,8.8725814,5.5266235,0.2268103,5.5014054,-4.3537793
111.3829119,-43.9980598,8.7387622,5.5729955,0.2389447,5.3408067,-3.6052757
111.5828812,-43.8433998,8.6122370,5.6227552,0.2600792,5.2040683,-2.6536208
111.7828505,-43.6822035,8.4937718,5.6767022,0.2789299,5.1010824,-1.9871841
111.9828198,-43.5147266,8.3845170,5.7341502,0.2950873,5.0225780,-1.4768749
112.1827892,-43.3411615,8.2853555,5.7945467,0.3087847,4.9634293,-1.0655437
112.3827585,-43.1618339,8.1970962,5.8575104,0.3209154,4.9203128,-0.7153262
112.5827278,-42.9771903,8.1205007,5.9227661,0.3315693,4.8911545,-0.4077344
112.7826971,-42.7879727,8.0563503,5.9902168,0.3423419,4.8744562,-0.1906826
112.9826665,-42.5948909,8.0053045,6.0597394,0.3582967,4.8666274,-0.0300703
113.1826358,-42.3986845,7.9681434,6.1324504,0.3642409,4.8653916,0.0700882
113.3826051,-42.1999399,7.9452666,6.2044583,0.3570217,4.8682714,0.1149608
113.5825744,-41.9999728,7.9366475,6.2756592,0.3546568,4.8729913,0.1194162
113.7825437,-41.7999674,7.9422206,0.0631410,0.3523129,4.8778892,0.0980883
113.9825131,-41.6009151,7.9618437,0.1333153,0.3504527,4.8819087,0.0578739
114.1824824,-41.4038219,7.9953223,0.2031780,0.3496616,4.8842787,0.0051847
114.3824517,-41.2095098,8.0424857,0.2731026,0.3507339,4.8844909,-0.0613866
114.5824210,-41.0189493,8.1031558,0.3434826,0.3539147,4.8819772,-0.1441043
114.7823903,-40.8331256,8.1771638,0.4147486,0.3592510,4.8760710,-0.2464979
114.9823597,-40.6530599,8.2643450,0.4873197,0.3665198,4.8659515,-0.3728891
115.1823290,-40.4798290,8.3645162,0.5615526,0.3750392,4.8506032,-0.5234666
115.3822983,-40.3145788,8.4774214,0.6375459,0.3839160,4.8289747,-0.5562576
115.5822676,-40.1585279,8.6026654,0.7153836,0.3925760,4.8058847,-0.2779039
115.7822370,-40.0129860,8.7395731,0.7942808,0.3930091,4.7943074,0.1761644
115.9822063,-39.8789713,8.8869596,0.8706032,0.3690756,4.8016495,0.7735024
116.1821756,-39.7552709,9.0448940,0.9406223,0.3251507,4.8337554,1.1819369
116.3821449,-39.6427015,9.2092916,0.9977998,0.2524614,4.8824066,1.4327848
116.5821142,-39.5386866,9.3794359,1.0460234,0.2417541,4.9407408,1.4947885
116.7820836,-39.4428703,9.5547903,1.0961160,0.2628576,5.0008743,1.4597112
116.9820529,-39.3562189,9.7353259,1.1513969,0.2886339,5.0589069,1.3731423
117.1820222,-39.2804358,9.9197449,1.2110360,0.3073544,5.1128966,1.2839573
117.3819915,-39.2159214,10.1089409,1.2736176,0.3167519,5.1628689,1.1935552
117.5819608,-39.1634553,10.3020307,1.3374031,0.3188457,5.2088928,1.1375153
117.7819302,-39.1233946,10.4980952,1.4008601,0.3130839,5.2523805,1.2110964
117.9818995,-39.0956779,10.6962444,1.4622351,0.2982627,5.2982889,1.4802913
118.1818688,-39.0798091,10.8956499,1.5196668,0.2739674,5.3538669,1.9324926
118.3818381,-39.0748637,11.0955959,1.5713095,0.2406966,5.4255662,2.4726834
118.5818074,-39.0795369,11.2955357,1.6157191,0.2025578,5.5159488,2.9957196
118.7817768,-39.0923127,11.4951224,1.6524649,0.1650938,5.6235038,3.4592635
118.9817461,-39.1116855,11.6941860,1.6820290,0.1311899,5.7451969,3.8663316
119.1817154,-39.1362883,11.8926831,1.7052012,0.1012042,5.8782296,4.2273456
119.3816847,-39.1649157,12.0906522,1.7227407,0.0749011,6.0203208,4.5469718
119.5816541,-39.1965128,12.2881790,1.7352936,0.0509248,6.1695034,4.8242807
119.7816234,-39.2301263,12.4853471,1.7433895,0.0319254,6.3239377,5.0529737
119.9815927,-39.2650004,12.6822654,1.7483144,0.0183372,6.4817488,5.2270762
120.1815620,-39.3006009,12.8790539,1.7508752,0.0079701,6.6410524,5.3480078
120.3815313,-39.3365197,13.0757863,1.7516460,0.0006743,6.8001803,5.3923016
120.5815007,-39.3724691,13.2725115,1.7512662,-0.0044165,6.9569420,5.3423841
120.7814700,-39.4082436,13.4692667,1.7498482,-0.0103397,7.1088443,5.2294827
120.9814393,-39.4436056,13.6660941,1.7470026,-0.0185377,7.2544566,5.0520584
121.1814086,-39.4782332,13.8630506,1.7423302,-0.0284875,7.3924051,4.8073784
121.3813779,-39.5117346,14.0602013,1.7355325,-0.0395854,7.5213237,4.5022393
121.5813473,-39.5436726,14.2576115,1.7264682,-0.0510028,7.6400870,4.1499556
121.7813166,-39.5735954,14.4553375,1.7151397,-0.0621474,7.7479453,3.7634144
121.9812859,-39.6010591,14.6534200,1.7016378,-0.0726805,7.8444752,3.3548424
122.1812552,-39.6256419,14.8518794,1.6861106,-0.0823392,7.9295348,2.9393080
122.3812245,-39.6469550,15.0507140,1.6687608,-0.0908499,8.0033159,2.5334231
122.5811939,-39.6646538,15.2498956,1.6498402,-0.0980362,8.0663672,2.1522988
122.7811632,-39.6784470,15.4493806,1.6296315,-0.1036915,8.1195485,1.8071369
122.9811325,-39.6880998,15.6490928,1.6083581,-0.1094821,8.1639335,1.5032978
123.1811018,-39.6933813,15.8489159,1.5859307,-0.1141606,8.2006730,1.2404454
123.3810712,-39.6941142,16.0488139,1.5629861,-0.1146343,8.2308651,1.0170899
123.5810405,-39.6902582,16.2487216,1.5399698,-0.1162400,8.2555383,0.8299859
123.7810098,-39.6817600,16.4484920,1.5165418,-0.1179062,8.2756182,0.6737148
123.9809791,-39.6685548,16.6480115,1.4928278,-0.1192647,8.2918817,0.5379751
124.1809484,-39.6505965,16.8471651,1.4688703,-0.1203117,8.3048455,0.4288259
124.3809178,-39.6278536,17.0458249,1.4447220,-0.1211886,8.3151646,0.3398491
124.5808871,-39.6003046,17.2438722,1.4204142,-0.1219189,8.3233335,0.2651525
124.7808564,-39.5679366,17.4411883,1.3959713,-0.1225467,8.3297014,0.2023011
124.9808257,-39.5307439,17.6376529,1.3714112,-0.1230931,8.3345566,0.1493430
125.1807950,-39.4887270,17.8331447,1.3467484,-0.1235750,8.3381390,0.1047380
125.3807644,-39.4418923,18.0275414,1.3219943,-0.1240030,8.3406505,0.0672915
125.5807337,-39.3902514,18.2207203,1.2971589,-0.1243840,8.3422637,0.0360966
125.7807030,-39.3338213,18.4125585,1.2722512,-0.1247223,8.3431289,0.0104866
125.9806723,-39.2726237,18.6029329,1.2472795,-0.1250201,8.3433802,-0.0100066
126.1806417,-39.2066853,18.7917208,1.2222519,-0.1252787,8.3431404,-0.0256888
126.3806110,-39.1360376,18.9788002,1.1971764,-0.1254983,8.3425247,-0.0367443
126.5805803,-39.0607169,19.1640498,1.1720608,-0.1256789,8.3416439,-0.0432862
126.7805496,-38.9807641,19.3473495,1.1469133,-0.1258210,8.3406061,-0.0453675
