# s_m; t_s; v_mps; beta_rad; omega_z_radps; n_m; xi_rad
0.0; 0.000; 8.33; -0.06240; 1.01518; 0.09789; 0.24099
0.2; 0.024; 8.31; -0.06150; 0.98818; 0.13365; 0.24152
0.4; 0.048; 8.25; -0.06215; 1.08280; 0.16950; 0.24318
0.6; 0.072; 8.18; -0.06460; 1.15587; 0.20544; 0.24706
0.8; 0.097; 8.16; -0.06630; 1.10925; 0.24164; 0.25131
1.0; 0.121; 8.14; -0.06688; 1.08926; 0.27824; 0.25479
1.2; 0.145; 8.13; -0.06699; 1.08117; 0.31525; 0.25779
1.4; 0.169; 8.11; -0.06688; 1.07768; 0.35264; 0.26040
1.6; 0.193; 8.09; -0.06663; 1.07595; 0.39035; 0.26257
1.8; 0.217; 8.07; -0.06630; 1.07493; 0.42829; 0.26422
2.0; 0.241; 8.06; -0.06588; 1.07425; 0.46634; 0.26524
2.2; 0.265; 8.04; -0.06540; 1.07382; 0.50435; 0.26551
2.4; 0.289; 8.02; -0.06486; 1.07368; 0.54216; 0.26490
2.6; 0.312; 8.00; -0.06425; 1.07388; 0.57957; 0.26328
2.8; 0.336; 7.99; -0.06360; 1.07446; 0.61636; 0.26052
3.0; 0.359; 7.97; -0.06290; 1.07542; 0.65230; 0.25647
3.2; 0.382; 7.96; -0.06218; 1.07675; 0.68711; 0.25097
3.4; 0.404; 7.94; -0.06143; 1.07839; 0.72051; 0.24387
3.6; 0.427; 7.93; -0.06067; 1.08025; 0.75220; 0.23499
3.8; 0.449; 7.92; -0.05992; 1.08216; 0.78185; 0.22417
4.0; 0.471; 7.90; -0.05916; 1.08394; 0.80913; 0.21123
4.2; 0.493; 7.89; -0.05841; 1.08552; 0.83371; 0.19599
4.4; 0.514; 7.88; -0.05766; 1.08687; 0.85525; 0.17828
4.6; 0.535; 7.87; -0.05691; 1.08799; 0.87341; 0.15795
4.8; 0.555; 7.86; -0.05617; 1.08890; 0.88788; 0.13488
5.0; 0.575; 7.85; -0.05542; 1.08963; 0.89834; 0.10898
5.2; 0.595; 7.84; -0.05468; 1.09027; 0.90451; 0.08020
5.4; 0.614; 7.83; -0.05393; 1.09094; 0.90608; 0.04857
5.6; 0.633; 7.82; -0.05319; 1.09181; 0.90280; 0.01418
5.8; 0.652; 7.82; -0.05245; 1.09309; 0.89436; -0.02266
6.0; 0.671; 7.81; -0.05173; 1.09494; 0.88047; -0.06092
6.2; 0.691; 7.80; -0.05102; 1.09733; 0.86083; -0.09876
6.4; 0.710; 7.80; -0.05033; 1.09957; 0.83522; -0.13437
6.6; 0.731; 7.79; -0.04965; 1.10088; 0.80363; -0.16684
6.8; 0.751; 7.79; -0.04897; 1.10118; 0.76622; -0.19583
7.0; 0.773; 7.78; -0.04827; 1.10064; 0.72322; -0.22118
7.2; 0.796; 7.78; -0.04753; 1.09949; 0.67498; -0.24281
7.4; 0.819; 7.77; -0.04675; 1.09792; 0.62196; -0.26075
7.6; 0.843; 7.77; -0.04593; 1.09604; 0.56471; -0.27511
7.8; 0.867; 7.77; -0.04505; 1.09389; 0.50384; -0.28602
8.0; 0.892; 7.77; -0.04414; 1.09146; 0.44004; -0.29369
8.2; 0.917; 7.77; -0.04319; 1.08870; 0.37399; -0.29834
8.4; 0.943; 7.77; -0.04221; 1.08553; 0.30640; -0.30021
8.6; 0.970; 7.77; -0.04120; 1.08188; 0.23795; -0.29955
8.8; 0.996; 7.78; -0.04017; 1.07766; 0.16930; -0.29659
9.0; 1.023; 7.78; -0.03912; 1.07277; 0.10105; -0.29158
9.2; 1.050; 7.79; -0.03806; 1.06714; 0.03375; -0.28475
9.4; 1.077; 7.80; -0.03698; 1.06071; -0.03212; -0.27631
9.6; 1.104; 7.81; -0.03589; 1.05345; -0.09611; -0.26647
9.8; 1.131; 7.82; -0.03479; 1.04540; -0.15785; -0.25539
10.0; 1.158; 7.83; -0.03369; 1.03665; -0.21702; -0.24326
10.2; 1.185; 7.85; -0.03259; 1.02742; -0.27336; -0.23020
10.4; 1.212; 7.87; -0.03151; 1.01799; -0.32664; -0.21635
10.6; 1.239; 7.89; -0.03047; 1.00871; -0.37668; -0.20179
10.8; 1.265; 7.91; -0.02948; 0.99989; -0.42334; -0.18660
11.0; 1.292; 7.93; -0.02857; 0.99177; -0.46649; -0.17083
11.2; 1.318; 7.96; -0.02776; 0.98428; -0.50604; -0.15453
11.4; 1.344; 7.99; -0.02704; 0.97701; -0.54192; -0.13780
11.6; 1.370; 8.02; -0.02642; 0.96903; -0.57411; -0.12085
11.8; 1.395; 8.05; -0.02587; 0.95884; -0.60265; -0.10397
12.0; 1.421; 8.08; -0.02532; 0.94438; -0.62759; -0.08735
12.2; 1.446; 8.11; -0.02470; 0.92311; -0.64902; -0.07115
12.4; 1.472; 8.15; -0.02390; 0.89217; -0.66701; -0.05557
12.6; 1.497; 8.19; -0.02282; 0.84884; -0.68170; -0.04090
12.8; 1.522; 8.23; -0.02135; 0.79127; -0.69322; -0.02747
13.0; 1.547; 8.28; -0.01947; 0.71943; -0.70180; -0.01562
13.2; 1.571; 8.35; -0.01721; 0.63592; -0.70771; -0.00566
13.4; 1.596; 8.42; -0.01474; 0.54571; -0.71131; 0.00221
13.6; 1.620; 8.50; -0.01228; 0.45451; -0.71301; 0.00793
13.8; 1.644; 8.50; -0.01116; 0.44830; -0.71327; 0.01285
14.0; 1.668; 8.50; -0.01036; 0.38097; -0.71242; 0.01694
14.2; 1.692; 8.50; -0.00917; 0.30215; -0.71069; 0.01945
14.4; 1.716; 8.50; -0.00771; 0.22689; -0.70835; 0.02034
14.6; 1.740; 8.50; -0.00619; 0.15964; -0.70566; 0.01977
14.8; 1.764; 8.50; -0.00473; 0.10157; -0.70293; 0.01794
15.0; 1.788; 8.50; -0.00342; 0.05260; -0.70039; 0.01508
15.2; 1.812; 8.50; -0.00228; 0.01210; -0.69827; 0.01141
15.4; 1.835; 8.50; -0.00132; -0.02068; -0.69675; 0.00711
15.6; 1.859; 8.50; -0.00052; -0.04654; -0.69597; 0.00238
15.8; 1.883; 8.50; 0.00013; -0.06629; -0.69603; -0.00265
16.0; 1.907; 8.50; 0.00065; -0.08071; -0.69701; -0.00782
16.2; 1.931; 8.50; 0.00106; -0.09051; -0.69894; -0.01303
16.4; 1.954; 8.50; 0.00136; -0.09639; -0.70185; -0.01817
16.6; 1.978; 8.50; 0.00157; -0.09899; -0.70573; -0.02315
16.8; 2.002; 8.50; 0.00171; -0.09889; -0.71055; -0.02790
17.0; 2.026; 8.50; 0.00178; -0.09661; -0.71628; -0.03237
17.2; 2.049; 8.50; 0.00180; -0.09263; -0.72286; -0.03651
17.4; 2.073; 8.50; 0.00178; -0.08736; -0.73023; -0.04028
17.6; 2.097; 8.50; 0.00172; -0.08117; -0.73832; -0.04366
17.8; 2.120; 8.50; 0.00163; -0.07435; -0.74706; -0.04662
18.0; 2.144; 8.50; 0.00152; -0.06718; -0.75637; -0.04917
18.2; 2.168; 8.50; 0.00140; -0.05985; -0.76616; -0.05128
18.4; 2.191; 8.50; 0.00128; -0.05256; -0.77634; -0.05296
18.6; 2.215; 8.50; 0.00114; -0.04543; -0.78684; -0.05422
18.8; 2.238; 8.50; 0.00101; -0.03856; -0.79756; -0.05505
19.0; 2.262; 8.50; 0.00088; -0.03203; -0.80842; -0.05546
19.2; 2.285; 8.50; 0.00075; -0.02588; -0.81934; -0.05545
19.4; 2.309; 8.50; 0.00063; -0.02015; -0.83022; -0.05505
19.6; 2.332; 8.50; 0.00051; -0.01485; -0.84100; -0.05426
19.8; 2.356; 8.50; 0.00041; -0.00998; -0.85160; -0.05308
20.0; 2.379; 8.50; 0.00031; -0.00553; -0.86192; -0.05153
20.2; 2.402; 8.50; 0.00021; -0.00147; -0.87191; -0.04961
20.4; 2.426; 8.50; 0.00013; 0.00221; -0.88149; -0.04735
20.6; 2.449; 8.50; 0.00005; 0.00553; -0.89059; -0.04473
20.8; 2.472; 8.50; -0.00002; 0.00852; -0.89914; -0.04177
21.0; 2.496; 8.50; -0.00008; 0.01120; -0.90708; -0.03848
21.2; 2.519; 8.50; -0.00014; 0.01358; -0.91433; -0.03487
21.4; 2.542; 8.50; -0.00019; 0.01568; -0.92084; -0.03094
21.6; 2.565; 8.50; -0.00024; 0.01748; -0.92655; -0.02670
21.8; 2.588; 8.50; -0.00028; 0.01898; -0.93140; -0.02215
22.0; 2.611; 8.50; -0.00032; 0.02016; -0.93533; -0.01731
22.2; 2.634; 8.50; -0.00034; 0.02099; -0.93828; -0.01218
22.4; 2.657; 8.50; -0.00037; 0.02142; -0.94021; -0.00682
22.6; 2.680; 8.50; -0.00038; 0.02138; -0.94109; -0.00135
22.8; 2.703; 8.50; -0.00039; 0.02080; -0.94089; 0.00412
23.0; 2.726; 8.50; -0.00039; 0.01957; -0.93964; 0.00952
23.2; 2.749; 8.50; -0.00038; 0.01756; -0.93733; 0.01483
23.4; 2.772; 8.50; -0.00036; 0.01461; -0.93400; 0.02002
23.6; 2.795; 8.50; -0.00032; 0.01058; -0.92965; 0.02508
23.8; 2.818; 8.50; -0.00026; 0.00529; -0.92432; 0.02998
24.0; 2.841; 8.50; -0.00019; -0.00143; -0.91803; 0.03468
24.2; 2.864; 8.50; -0.00009; -0.00975; -0.91083; 0.03915
24.4; 2.887; 8.50; 0.00003; -0.01984; -0.90275; 0.04335
24.6; 2.910; 8.50; 0.00019; -0.03186; -0.89384; 0.04724
24.8; 2.933; 8.50; 0.00038; -0.04595; -0.88417; 0.05076
25.0; 2.957; 8.50; 0.00060; -0.06222; -0.87380; 0.05387
25.2; 2.980; 8.50; 0.00086; -0.08077; -0.86281; 0.05652
25.4; 3.003; 8.50; 0.00117; -0.10165; -0.85129; 0.05865
25.6; 3.026; 8.50; 0.00151; -0.12485; -0.83933; 0.06021
25.8; 3.049; 8.50; 0.00190; -0.15032; -0.82705; 0.06114
26.0; 3.072; 8.50; 0.00234; -0.17792; -0.81457; 0.06139
26.2; 3.096; 8.50; 0.00282; -0.20744; -0.80200; 0.06092
26.4; 3.119; 8.50; 0.00335; -0.23855; -0.78950; 0.05969
26.6; 3.142; 8.50; 0.00392; -0.27085; -0.77721; 0.05766
26.8; 3.165; 8.50; 0.00453; -0.30380; -0.76528; 0.05482
27.0; 3.188; 8.50; 0.00518; -0.33680; -0.75386; 0.05115
27.2; 3.212; 8.50; 0.00585; -0.36913; -0.74311; 0.04667
27.4; 3.235; 8.50; 0.00654; -0.39975; -0.73319; 0.04141
27.6; 3.258; 8.50; 0.00724; -0.42699; -0.72423; 0.03542
27.8; 3.281; 8.50; 0.00791; -0.44883; -0.71639; 0.02883
28.0; 3.305; 8.50; 0.00851; -0.46389; -0.70976; 0.02177
28.2; 3.328; 8.50; 0.00902; -0.47120; -0.70445; 0.01440
28.4; 3.351; 8.50; 0.00939; -0.47016; -0.70052; 0.00693
28.6; 3.374; 8.50; 0.00960; -0.46032; -0.69800; -0.00046
28.8; 3.398; 8.50; 0.00962; -0.44179; -0.69689; -0.00755
29.0; 3.421; 8.50; 0.00943; -0.41631; -0.69716; -0.01418
29.2; 3.444; 8.50; 0.00906; -0.38635; -0.69873; -0.02021
29.4; 3.467; 8.50; 0.00854; -0.35381; -0.70152; -0.02556
29.6; 3.491; 8.50; 0.00791; -0.31995; -0.70541; -0.03020
29.8; 3.514; 8.50; 0.00723; -0.28579; -0.71028; -0.03410
30.0; 3.537; 8.50; 0.00651; -0.25216; -0.71599; -0.03727
30.2; 3.560; 8.50; 0.00580; -0.21976; -0.72240; -0.03972
30.4; 3.584; 8.50; 0.00510; -0.18911; -0.72937; -0.04150
30.6; 3.607; 8.50; 0.00444; -0.16059; -0.73676; -0.04266
30.8; 3.630; 8.50; 0.00382; -0.13444; -0.74446; -0.04323
31.0; 3.654; 8.50; 0.00324; -0.11079; -0.75233; -0.04329
31.2; 3.677; 8.50; 0.00272; -0.08970; -0.76028; -0.04288
31.4; 3.700; 8.50; 0.00225; -0.07115; -0.76820; -0.04208
31.6; 3.724; 8.50; 0.00184; -0.05509; -0.77603; -0.04093
31.8; 3.747; 8.50; 0.00147; -0.04140; -0.78367; -0.03949
32.0; 3.770; 8.50; 0.00116; -0.02996; -0.79107; -0.03782
32.2; 3.794; 8.50; 0.00089; -0.02061; -0.79818; -0.03597
32.4; 3.817; 8.50; 0.00066; -0.01318; -0.80496; -0.03398
32.6; 3.840; 8.50; 0.00047; -0.00750; -0.81138; -0.03189
32.8; 3.864; 8.50; 0.00032; -0.00335; -0.81741; -0.02975
33.0; 3.887; 8.50; 0.00020; -0.00056; -0.82304; -0.02758
33.2; 3.910; 8.50; 0.00012; 0.00108; -0.82826; -0.02542
33.4; 3.934; 8.50; 0.00005; 0.00178; -0.83307; -0.02328
33.6; 3.957; 8.50; 0.00001; 0.00173; -0.83747; -0.02119
33.8; 3.980; 8.50; -0.00001; 0.00113; -0.84148; -0.01916
34.0; 4.004; 8.50; -0.00001; 0.00015; -0.84508; -0.01721
34.2; 4.027; 8.50; -0.00001; -0.00102; -0.84831; -0.01533
34.4; 4.050; 8.50; 0.00000; -0.00223; -0.85118; -0.01353
34.6; 4.074; 8.50; 0.00002; -0.00335; -0.85369; -0.01181
34.8; 4.097; 8.50; 0.00004; -0.00429; -0.85586; -0.01017
35.0; 4.120; 8.50; 0.00006; -0.00500; -0.85771; -0.00859
35.2; 4.144; 8.50; 0.00008; -0.00550; -0.85925; -0.00708
35.4; 4.167; 8.50; 0.00009; -0.00581; -0.86050; -0.00564
35.6; 4.190; 8.50; 0.00010; -0.00595; -0.86146; -0.00425
35.8; 4.214; 8.50; 0.00010; -0.00594; -0.86215; -0.00291
36.0; 4.237; 8.50; 0.00011; -0.00583; -0.86258; -0.00162
36.2; 4.261; 8.50; 0.00011; -0.00562; -0.86276; -0.00038
36.4; 4.284; 8.50; 0.00011; -0.00534; -0.86269; 0.00082
36.6; 4.307; 8.50; 0.00010; -0.00501; -0.86239; 0.00197
36.8; 4.331; 8.50; 0.00010; -0.00464; -0.86187; 0.00308
37.0; 4.354; 8.50; 0.00009; -0.00426; -0.86113; 0.00415
37.2; 4.378; 8.50; 0.00009; -0.00386; -0.86018; 0.00518
37.4; 4.401; 8.50; 0.00008; -0.00347; -0.85903; 0.00616
37.6; 4.424; 8.50; 0.00007; -0.00309; -0.85769; 0.00711
37.8; 4.448; 8.50; 0.00007; -0.00272; -0.85617; 0.00801
38.0; 4.471; 8.50; 0.00006; -0.00238; -0.85448; 0.00887
38.2; 4.495; 8.50; 0.00005; -0.00206; -0.85262; 0.00969
38.4; 4.518; 8.50; 0.00005; -0.00176; -0.85060; 0.01046
38.6; 4.542; 8.50; 0.00004; -0.00150; -0.84843; 0.01119
38.8; 4.565; 8.50; 0.00003; -0.00126; -0.84612; 0.01188
39.0; 4.589; 8.50; 0.00003; -0.00105; -0.84368; 0.01252
39.2; 4.612; 8.50; 0.00003; -0.00086; -0.84112; 0.01312
39.4; 4.636; 8.50; 0.00002; -0.00071; -0.83844; 0.01367
39.6; 4.659; 8.50; 0.00002; -0.00057; -0.83566; 0.01417
39.8; 4.683; 8.50; 0.00001; -0.00046; -0.83278; 0.01462
40.0; 4.706; 8.50; 0.00001; -0.00037; -0.82982; 0.01503
40.2; 4.729; 8.50; 0.00001; -0.00030; -0.82678; 0.01539
40.4; 4.753; 8.50; 0.00001; -0.00024; -0.82367; 0.01570
40.6; 4.776; 8.50; 0.00001; -0.00020; -0.82050; 0.01597
40.8; 4.800; 8.50; 0.00001; -0.00017; -0.81729; 0.01618
41.0; 4.824; 8.50; 0.00000; -0.00015; -0.81404; 0.01635
41.2; 4.847; 8.50; 0.00000; -0.00014; -0.81076; 0.01646
41.4; 4.871; 8.50; 0.00000; -0.00013; -0.80746; 0.01652
41.6; 4.894; 8.50; 0.00000; -0.00014; -0.80415; 0.01654
41.8; 4.918; 8.50; 0.00000; -0.00014; -0.80084; 0.01650
42.0; 4.941; 8.50; 0.00000; -0.00015; -0.79755; 0.01642
42.2; 4.965; 8.50; 0.00000; -0.00017; -0.79427; 0.01628
42.4; 4.988; 8.50; 0.00000; -0.00018; -0.79103; 0.01610
42.6; 5.012; 8.50; 0.00000; -0.00020; -0.78783; 0.01586
42.8; 5.035; 8.50; 0.00000; -0.00022; -0.78468; 0.01557
43.0; 5.059; 8.50; 0.00000; -0.00023; -0.78160; 0.01524
43.2; 5.083; 8.50; 0.00000; -0.00025; -0.77858; 0.01485
43.4; 5.106; 8.50; 0.00000; -0.00027; -0.77565; 0.01441
43.6; 5.130; 8.50; 0.00000; -0.00028; -0.77281; 0.01392
43.8; 5.153; 8.50; 0.00000; -0.00030; -0.77007; 0.01337
44.0; 5.177; 8.50; 0.00001; -0.00031; -0.76745; 0.01278
44.2; 5.200; 8.50; 0.00001; -0.00032; -0.76495; 0.01214
44.4; 5.224; 8.50; 0.00001; -0.00033; -0.76258; 0.01147
44.6; 5.248; 8.50; 0.00001; -0.00034; -0.76035; 0.01079
44.8; 5.271; 8.50; 0.00001; -0.00035; -0.75825; 0.01011
45.0; 5.295; 8.50; 0.00001; -0.00036; -0.75629; 0.00945
45.2; 5.318; 8.50; 0.00001; -0.00037; -0.75446; 0.00880
45.4; 5.342; 8.50; 0.00001; -0.00037; -0.75276; 0.00816
45.6; 5.366; 8.50; 0.00001; -0.00038; -0.75119; 0.00753
45.8; 5.389; 8.50; 0.00001; -0.00038; -0.74974; 0.00691
46.0; 5.413; 8.50; 0.00001; -0.00039; -0.74841; 0.00631
46.2; 5.436; 8.50; 0.00001; -0.00039; -0.74720; 0.00572
46.4; 5.460; 8.50; 0.00001; -0.00039; -0.74611; 0.00514
46.6; 5.483; 8.50; 0.00001; -0.00040; -0.74514; 0.00458
46.8; 5.507; 8.50; 0.00001; -0.00040; -0.74428; 0.00402
47.0; 5.531; 8.50; 0.00001; -0.00040; -0.74352; 0.00348
47.2; 5.554; 8.50; 0.00001; -0.00040; -0.74288; 0.00295
47.4; 5.578; 8.50; 0.00001; -0.00041; -0.74234; 0.00244
47.6; 5.601; 8.50; 0.00001; -0.00041; -0.74190; 0.00193
47.8; 5.625; 8.50; 0.00001; -0.00041; -0.74156; 0.00144
48.0; 5.648; 8.50; 0.00001; -0.00041; -0.74131; 0.00096
48.2; 5.672; 8.50; 0.00001; -0.00041; -0.74117; 0.00050
48.4; 5.696; 8.50; 0.00001; -0.00041; -0.74111; 0.00004
48.6; 5.719; 8.50; 0.00001; -0.00041; -0.74115; -0.00040
48.8; 5.743; 8.50; 0.00001; -0.00041; -0.74127; -0.00083
49.0; 5.766; 8.50; 0.00001; -0.00040; -0.74147; -0.00124
49.2; 5.790; 8.50; 0.00001; -0.00040; -0.74176; -0.00164
49.4; 5.813; 8.50; 0.00001; -0.00040; -0.74213; -0.00203
49.6; 5.837; 8.50; 0.00001; -0.00039; -0.74257; -0.00241
49.8; 5.861; 8.50; 0.00001; -0.00039; -0.74309; -0.00277
50.0; 5.884; 8.50; 0.00001; -0.00038; -0.74368; -0.00312
50.2; 5.908; 8.50; 0.00001; -0.00038; -0.74433; -0.00346
50.4; 5.931; 8.50; 0.00001; -0.00037; -0.74506; -0.00379
50.6; 5.955; 8.50; 0.00001; -0.00036; -0.74585; -0.00410
50.8; 5.978; 8.50; 0.00001; -0.00035; -0.74670; -0.00440
51.0; 6.002; 8.50; 0.00001; -0.00035; -0.74760; -0.00468
51.2; 6.025; 8.50; 0.00001; -0.00034; -0.74857; -0.00495
51.4; 6.049; 8.50; 0.00001; -0.00033; -0.74958; -0.00521
51.6; 6.073; 8.50; 0.00001; -0.00032; -0.75065; -0.00546
51.8; 6.096; 8.50; 0.00001; -0.00031; -0.75177; -0.00569
52.0; 6.120; 8.50; 0.00001; -0.00030; -0.75293; -0.00591
52.2; 6.143; 8.50; 0.00001; -0.00030; -0.75413; -0.00612
52.4; 6.167; 8.50; 0.00001; -0.00030; -0.75537; -0.00632
52.6; 6.190; 8.50; 0.00001; -0.00030; -0.75666; -0.00650
52.8; 6.214; 8.50; 0.00001; -0.00031; -0.75797; -0.00666
53.0; 6.237; 8.50; 0.00001; -0.00032; -0.75932; -0.00682
53.2; 6.261; 8.50; 0.00001; -0.00034; -0.76070; -0.00696
53.4; 6.284; 8.50; 0.00001; -0.00037; -0.76210; -0.00709
53.6; 6.308; 8.50; 0.00001; -0.00041; -0.76353; -0.00721
53.8; 6.332; 8.50; 0.00001; -0.00047; -0.76499; -0.00732
54.0; 6.355; 8.50; 0.00001; -0.00053; -0.76646; -0.00742
54.2; 6.379; 8.50; 0.00001; -0.00061; -0.76795; -0.00750
54.4; 6.402; 8.50; 0.00001; -0.00071; -0.76946; -0.00757
54.6; 6.426; 8.50; 0.00001; -0.00082; -0.77097; -0.00764
54.8; 6.449; 8.50; 0.00001; -0.00096; -0.77250; -0.00769
55.0; 6.473; 8.50; 0.00002; -0.00111; -0.77404; -0.00773
55.2; 6.496; 8.50; 0.00002; -0.00129; -0.77559; -0.00777
55.4; 6.520; 8.50; 0.00002; -0.00150; -0.77714; -0.00779
55.6; 6.543; 8.50; 0.00002; -0.00173; -0.77870; -0.00781
55.8; 6.567; 8.50; 0.00003; -0.00199; -0.78026; -0.00782
56.0; 6.590; 8.50; 0.00003; -0.00227; -0.78181; -0.00782
56.2; 6.614; 8.50; 0.00004; -0.00258; -0.78337; -0.00782
56.4; 6.637; 8.50; 0.00004; -0.00291; -0.78493; -0.00782
56.6; 6.661; 8.50; 0.00005; -0.00325; -0.78648; -0.00780
56.8; 6.684; 8.50; 0.00005; -0.00361; -0.78803; -0.00779
57.0; 6.708; 8.50; 0.00006; -0.00398; -0.78957; -0.00777
57.2; 6.732; 8.50; 0.00007; -0.00435; -0.79111; -0.00774
57.4; 6.755; 8.50; 0.00007; -0.00470; -0.79264; -0.00771
57.6; 6.779; 8.50; 0.00008; -0.00504; -0.79416; -0.00768
57.8; 6.802; 8.50; 0.00009; -0.00534; -0.79567; -0.00764
58.0; 6.826; 8.50; 0.00009; -0.00559; -0.79718; -0.00759
58.2; 6.849; 8.50; 0.00010; -0.00578; -0.79867; -0.00753
58.4; 6.873; 8.50; 0.00010; -0.00590; -0.80015; -0.00747
58.6; 6.896; 8.50; 0.00011; -0.00593; -0.80161; -0.00740
58.8; 6.920; 8.50; 0.00011; -0.00589; -0.80306; -0.00731
59.0; 6.943; 8.50; 0.00011; -0.00577; -0.80449; -0.00720
59.2; 6.967; 8.50; 0.00011; -0.00560; -0.80590; -0.00708
59.4; 6.990; 8.50; 0.00011; -0.00543; -0.80728; -0.00695
59.6; 7.014; 8.50; 0.00011; -0.00530; -0.80863; -0.00679
59.8; 7.037; 8.50; 0.00010; -0.00525; -0.80995; -0.00663
60.0; 7.061; 8.50; 0.00010; -0.00532; -0.81123; -0.00645
60.2; 7.084; 8.50; 0.00010; -0.00556; -0.81248; -0.00626
60.4; 7.108; 8.50; 0.00010; -0.00600; -0.81369; -0.00607
60.6; 7.131; 8.50; 0.00011; -0.00668; -0.81486; -0.00587
60.8; 7.155; 8.50; 0.00012; -0.00761; -0.81600; -0.00569
61.0; 7.178; 8.50; 0.00013; -0.00884; -0.81709; -0.00552
61.2; 7.202; 8.50; 0.00015; -0.01038; -0.81815; -0.00537
61.4; 7.225; 8.50; 0.00017; -0.01224; -0.81918; -0.00525
61.6; 7.249; 8.50; 0.00020; -0.01444; -0.82018; -0.00516
61.8; 7.272; 8.50; 0.00023; -0.01697; -0.82116; -0.00512
62.0; 7.296; 8.50; 0.00027; -0.01983; -0.82213; -0.00513
62.2; 7.319; 8.50; 0.00032; -0.02300; -0.82310; -0.00519
62.4; 7.343; 8.50; 0.00037; -0.02645; -0.82409; -0.00533
62.6; 7.366; 8.50; 0.00043; -0.03014; -0.82509; -0.00553
62.8; 7.390; 8.50; 0.00049; -0.03400; -0.82613; -0.00582
63.0; 7.413; 8.50; 0.00056; -0.03796; -0.82722; -0.00618
63.2; 7.436; 8.50; 0.00063; -0.04192; -0.82838; -0.00662
63.4; 7.460; 8.50; 0.00071; -0.04577; -0.82962; -0.00714
63.6; 7.483; 8.50; 0.00078; -0.04938; -0.83095; -0.00774
63.8; 7.507; 8.50; 0.00085; -0.05259; -0.83240; -0.00840
64.0; 7.530; 8.50; 0.00092; -0.05523; -0.83397; -0.00912
64.2; 7.554; 8.50; 0.00097; -0.05711; -0.83568; -0.00988
64.4; 7.577; 8.50; 0.00102; -0.05806; -0.83753; -0.01065
64.6; 7.601; 8.50; 0.00105; -0.05790; -0.83952; -0.01142
64.8; 7.624; 8.50; 0.00107; -0.05652; -0.84166; -0.01215
65.0; 7.648; 8.50; 0.00107; -0.05389; -0.84394; -0.01283
65.2; 7.671; 8.50; 0.00104; -0.05010; -0.84634; -0.01341
65.4; 7.695; 8.50; 0.00100; -0.04546; -0.84886; -0.01388
65.6; 7.718; 8.50; 0.00093; -0.04044; -0.85147; -0.01422
65.8; 7.742; 8.50; 0.00085; -0.03558; -0.85415; -0.01444
66.0; 7.765; 8.50; 0.00077; -0.03140; -0.85688; -0.01453
66.2; 7.789; 8.50; 0.00069; -0.02842; -0.85964; -0.01454
66.4; 7.812; 8.50; 0.00062; -0.02714; -0.86240; -0.01449
66.6; 7.835; 8.50; 0.00057; -0.02805; -0.86516; -0.01438
66.8; 7.859; 8.50; 0.00055; -0.03161; -0.86790; -0.01410
67.0; 7.882; 8.50; 0.00057; -0.03826; -0.87053; -0.01345
67.2; 7.906; 8.50; 0.00064; -0.04841; -0.87297; -0.01229
67.4; 7.929; 8.50; 0.00077; -0.06241; -0.87511; -0.01066
67.6; 7.952; 8.50; 0.00096; -0.08060; -0.87685; -0.00863
67.8; 7.975; 8.50; 0.00122; -0.10325; -0.87811; -0.00631
68.0; 7.998; 8.50; 0.00155; -0.13059; -0.87884; -0.00380
68.2; 8.021; 8.50; 0.00197; -0.16278; -0.87899; -0.00118
68.4; 8.044; 8.50; 0.00248; -0.19991; -0.87854; 0.00143
68.6; 8.066; 8.50; 0.00308; -0.24200; -0.87749; 0.00394
68.8; 8.089; 8.50; 0.00379; -0.28898; -0.87585; 0.00625
69.0; 8.112; 8.50; 0.00460; -0.34067; -0.87366; 0.00826
69.2; 8.134; 8.50; 0.00553; -0.39680; -0.87096; 0.00990
69.4; 8.157; 8.50; 0.00660; -0.45697; -0.86781; 0.01107
69.6; 8.179; 8.50; 0.00780; -0.52084; -0.86428; 0.01172
69.8; 8.201; 8.50; 0.00916; -0.58915; -0.86046; 0.01177
70.0; 8.223; 8.50; 0.01072; -0.66265; -0.85643; 0.01112
70.2; 8.246; 8.50; 0.01251; -0.73379; -0.85228; 0.00978
70.4; 8.268; 8.50; 0.01451; -0.80099; -0.84810; 0.00782
70.6; 8.290; 8.50; 0.01670; -0.86308; -0.84396; 0.00535
70.8; 8.311; 8.50; 0.01905; -0.91874; -0.83991; 0.00250
71.0; 8.333; 8.50; 0.02152; -0.96687; -0.83597; -0.00058
71.2; 8.355; 8.50; 0.02409; -1.00678; -0.83216; -0.00372
71.4; 8.377; 8.50; 0.02669; -1.03836; -0.82845; -0.00677
71.6; 8.398; 8.50; 0.02928; -1.06193; -0.82482; -0.00958
71.8; 8.420; 8.50; 0.03180; -1.07813; -0.82120; -0.01200
72.0; 8.441; 8.50; 0.03420; -1.08772; -0.81755; -0.01395
72.2; 8.463; 8.50; 0.03644; -1.09145; -0.81379; -0.01551
72.4; 8.484; 8.50; 0.03846; -1.09083; -0.80992; -0.01695
72.6; 8.506; 8.50; 0.04025; -1.08699; -0.80597; -0.01853
72.8; 8.527; 8.50; 0.04180; -1.08060; -0.80201; -0.02032
73.0; 8.549; 8.50; 0.04308; -1.07232; -0.79813; -0.02224
73.2; 8.570; 8.50; 0.04410; -1.06289; -0.79439; -0.02425
