# s_m; t_s; delta_rad; f_drive_N; f_brake_N; gamma_y_N
220.8; 25.435; -0.01708; 15.0; -13.7; -4.0
221.0; 25.458; -0.01706; 14.6; -13.3; -4.0
221.2; 25.481; -0.01703; 13.8; -12.5; -4.0
221.4; 25.503; -0.01699; 12.5; -11.2; -4.0
221.6; 25.526; -0.01692; 10.7; -9.4; -4.0
221.8; 25.549; -0.01678; 9.0; -7.7; -4.0
222.0; 25.572; -0.01656; 8.0; -6.7; -4.0
222.2; 25.594; -0.01623; 7.8; -6.5; -3.9
222.4; 25.617; -0.01581; 8.5; -7.2; -3.9
222.6; 25.640; -0.01529; 10.8; -9.5; -3.8
222.8; 25.663; -0.01469; 13.8; -12.5; -3.7
223.0; 25.686; -0.01405; 15.6; -14.4; -3.5
223.2; 25.708; -0.01341; 16.7; -15.5; -3.4
223.4; 25.731; -0.01278; 17.4; -16.2; -3.3
223.6; 25.754; -0.01218; 17.9; -16.8; -3.1
223.8; 25.777; -0.01163; 18.3; -17.2; -3.0
224.0; 25.800; -0.01111; 18.6; -17.4; -2.8
224.2; 25.823; -0.01064; 18.8; -17.6; -2.7
224.4; 25.845; -0.01020; 18.9; -17.8; -2.6
224.6; 25.868; -0.00979; 19.0; -17.9; -2.4
224.8; 25.891; -0.00941; 19.1; -18.1; -2.3
225.0; 25.914; -0.00905; 19.4; -18.3; -2.2
225.2; 25.937; -0.00871; 19.7; -18.7; -2.1
225.4; 25.960; -0.00841; 19.9; -18.9; -2.0
225.6; 25.982; -0.00815; 20.1; -19.0; -2.0
225.8; 26.005; -0.00792; 20.1; -19.1; -1.9
226.0; 26.028; -0.00773; 20.1; -19.1; -1.8
226.2; 26.051; -0.00758; 20.1; -19.0; -1.8
226.4; 26.074; -0.00744; 20.0; -19.0; -1.7
226.6; 26.097; -0.00732; 20.0; -18.9; -1.7
226.8; 26.120; -0.00722; 20.0; -19.0; -1.7
227.0; 26.143; -0.00713; 20.2; -19.2; -1.6
227.2; 26.165; -0.00706; 20.4; -19.4; -1.6
227.4; 26.188; -0.00702; 20.6; -19.6; -1.6
227.6; 26.211; -0.00702; 20.7; -19.7; -1.6
227.8; 26.234; -0.00707; 20.8; -19.8; -1.6
228.0; 26.257; -0.00718; 20.8; -19.7; -1.6
228.2; 26.280; -0.00733; 20.7; -19.6; -1.6
228.4; 26.303; -0.00753; 20.5; -19.4; -1.6
228.6; 26.326; -0.00776; 20.2; -19.2; -1.7
228.8; 26.349; -0.00801; 19.8; -18.7; -1.7
229.0; 26.372; -0.00827; 19.2; -18.2; -1.8
229.2; 26.395; -0.00852; 18.6; -17.5; -1.8
229.4; 26.418; -0.00872; 17.7; -16.7; -1.9
229.6; 26.441; -0.00886; 16.8; -15.8; -1.9
229.8; 26.464; -0.00892; 16.1; -15.0; -2.0
230.0; 26.487; -0.00887; 15.6; -14.6; -2.0
230.2; 26.510; -0.00870; 15.7; -14.6; -2.0
230.4; 26.533; -0.00842; 16.4; -15.3; -1.9
230.6; 26.556; -0.00804; 17.5; -16.5; -1.9
230.8; 26.579; -0.00758; 18.4; -17.4; -1.8
231.0; 26.602; -0.00707; 19.1; -18.1; -1.7
231.2; 26.625; -0.00653; 19.6; -18.6; -1.6
231.4; 26.648; -0.00598; 20.0; -19.0; -1.5
231.6; 26.671; -0.00543; 20.3; -19.3; -1.4
231.8; 26.695; -0.00489; 20.6; -19.5; -1.3
232.0; 26.718; -0.00438; 20.7; -19.7; -1.2
232.2; 26.741; -0.00388; 20.9; -19.9; -1.1
232.4; 26.764; -0.00342; 21.0; -20.0; -0.9
232.6; 26.787; -0.00299; 21.1; -20.1; -0.8
232.8; 26.810; -0.00261; 21.1; -20.1; -0.7
233.0; 26.833; -0.00226; 21.2; -20.2; -0.6
233.2; 26.856; -0.00196; 21.2; -20.2; -0.6
233.4; 26.880; -0.00170; 21.2; -20.2; -0.5
233.6; 26.903; -0.00148; 21.2; -20.2; -0.4
233.8; 26.926; -0.00131; 21.2; -20.2; -0.4
234.0; 26.949; -0.00117; 21.1; -20.2; -0.3
234.2; 26.972; -0.00106; 21.1; -20.1; -0.3
234.4; 26.996; -0.00098; 21.1; -20.1; -0.3
234.6; 27.019; -0.00093; 21.1; -20.1; -0.2
234.8; 27.042; -0.00089; 21.1; -20.1; -0.2
235.0; 27.065; -0.00087; 21.1; -20.1; -0.2
235.2; 27.089; -0.00085; 21.1; -20.1; -0.2
235.4; 27.112; -0.00084; 21.1; -20.1; -0.2
235.6; 27.135; -0.00083; 21.1; -20.1; -0.2
235.8; 27.159; -0.00082; 21.1; -20.1; -0.2
236.0; 27.182; -0.00081; 21.1; -20.1; -0.2
236.2; 27.205; -0.00080; 21.1; -20.1; -0.2
236.4; 27.228; -0.00078; 21.1; -20.1; -0.2
236.6; 27.252; -0.00076; 21.1; -20.1; -0.2
236.8; 27.275; -0.00074; 21.1; -20.1; -0.2
237.0; 27.299; -0.00071; 21.1; -20.1; -0.2
237.2; 27.322; -0.00068; 21.1; -20.1; -0.2
237.4; 27.345; -0.00065; 21.1; -20.1; -0.2
237.6; 27.369; -0.00061; 21.1; -20.1; -0.1
237.8; 27.392; -0.00057; 21.1; -20.1; -0.1
238.0; 27.415; -0.00052; 21.1; -20.1; -0.1
238.2; 27.439; -0.00048; 21.1; -20.1; -0.1
238.4; 27.462; -0.00043; 21.1; -20.1; -0.1
238.6; 27.486; -0.00038; 21.1; -20.1; -0.1
238.8; 27.509; -0.00033; 21.1; -20.1; -0.1
239.0; 27.533; -0.00028; 21.1; -20.1; -0.1
239.2; 27.556; -0.00024; 21.1; -20.1; -0.1
239.4; 27.580; -0.00020; 21.1; -20.1; -0.1
239.6; 27.603; -0.00016; 21.1; -20.1; -0.0
239.8; 27.627; -0.00012; 21.1; -20.1; -0.0
240.0; 27.650; -0.00009; 21.1; -20.1; -0.0
240.2; 27.674; -0.00006; 21.1; -20.1; -0.0
240.4; 27.697; -0.00004; 21.1; -20.1; -0.0
240.6; 27.721; -0.00001; 21.1; -20.1; -0.0
240.8; 27.744; 0.00001; 21.1; -20.1; -0.0
241.0; 27.768; 0.00002; 21.1; -20.1; -0.0
241.2; 27.791; 0.00003; 21.1; -20.1; 0.0
241.4; 27.815; 0.00004; 21.1; -20.1; 0.0
241.6; 27.839; 0.00005; 21.1; -20.1; 0.0
241.8; 27.862; 0.00005; 21.1; -20.1; 0.0
242.0; 27.886; 0.00004; 21.1; -20.1; 0.0
242.2; 27.909; 0.00004; 21.1; -20.1; 0.0
242.4; 27.933; 0.00003; 21.1; -20.1; 0.0
242.6; 27.957; 0.00001; 21.1; -20.1; 0.0
242.8; 27.980; -0.00001; 21.1; -20.1; 0.0
243.0; 28.004; -0.00004; 21.1; -20.1; -0.0
243.2; 28.028; -0.00007; 21.1; -20.1; -0.0
243.4; 28.051; -0.00010; 21.1; -20.1; -0.0
243.6; 28.075; -0.00015; 21.1; -20.1; -0.0
243.8; 28.099; -0.00019; 21.1; -20.1; -0.0
244.0; 28.122; -0.00025; 21.1; -20.1; -0.0
244.2; 28.146; -0.00031; 21.1; -20.1; -0.1
244.4; 28.170; -0.00037; 21.1; -20.1; -0.1
244.6; 28.193; -0.00044; 21.1; -20.1; -0.1
244.8; 28.217; -0.00052; 21.1; -20.1; -0.1
245.0; 28.241; -0.00060; 21.1; -20.1; -0.1
245.2; 28.264; -0.00068; 21.1; -20.1; -0.1
245.4; 28.288; -0.00076; 21.1; -20.1; -0.1
245.6; 28.312; -0.00085; 21.1; -20.1; -0.2
245.8; 28.335; -0.00093; 21.1; -20.1; -0.2
246.0; 28.359; -0.00101; 21.1; -20.1; -0.2
246.2; 28.383; -0.00109; 21.0; -20.1; -0.2
246.4; 28.406; -0.00116; 21.0; -20.0; -0.2
246.6; 28.430; -0.00122; 21.0; -20.0; -0.2
246.8; 28.453; -0.00126; 21.0; -20.0; -0.3
247.0; 28.477; -0.00128; 21.0; -20.0; -0.3
247.2; 28.500; -0.00129; 21.0; -20.0; -0.3
247.4; 28.524; -0.00127; 20.9; -20.0; -0.3
247.6; 28.548; -0.00122; 21.0; -20.0; -0.3
247.8; 28.571; -0.00115; 21.0; -20.0; -0.3
248.0; 28.595; -0.00106; 21.0; -20.0; -0.3
248.2; 28.618; -0.00094; 21.0; -20.0; -0.2
248.4; 28.642; -0.00082; 21.0; -20.1; -0.2
248.6; 28.665; -0.00069; 21.1; -20.1; -0.2
248.8; 28.689; -0.00056; 21.1; -20.1; -0.2
249.0; 28.712; -0.00042; 21.1; -20.1; -0.1
249.2; 28.736; -0.00029; 21.1; -20.1; -0.1
249.4; 28.759; -0.00017; 21.1; -20.1; -0.1
249.6; 28.782; -0.00006; 21.1; -20.1; -0.1
249.8; 28.806; 0.00004; 21.1; -20.1; -0.0
250.0; 28.829; 0.00012; 21.1; -20.1; -0.0
250.2; 28.853; 0.00018; 21.1; -20.1; 0.0
250.4; 28.876; 0.00022; 21.1; -20.1; 0.0
250.6; 28.899; 0.00023; 21.1; -20.1; 0.0
250.8; 28.923; 0.00022; 21.1; -20.1; 0.0
251.0; 28.946; 0.00017; 21.1; -20.1; 0.0
251.2; 28.970; 0.00009; 21.1; -20.1; 0.0
251.4; 28.993; -0.00003; 21.1; -20.1; 0.0
251.6; 29.016; -0.00019; 21.1; -20.1; -0.0
251.8; 29.039; -0.00040; 21.1; -20.2; -0.0
252.0; 29.063; -0.00065; 21.2; -20.2; -0.1
252.2; 29.086; -0.00096; 21.2; -20.2; -0.1
252.4; 29.109; -0.00131; 21.3; -20.3; -0.2
252.6; 29.133; -0.00172; 21.3; -20.3; -0.3
252.8; 29.156; -0.00218; 21.4; -20.4; -0.4
253.0; 29.179; -0.00270; 21.4; -20.4; -0.5
253.2; 29.202; -0.00327; 21.4; -20.4; -0.6
253.4; 29.225; -0.00389; 21.3; -20.3; -0.7
253.6; 29.249; -0.00455; 21.2; -20.2; -0.8
253.8; 29.272; -0.00524; 21.0; -20.0; -1.0
254.0; 29.295; -0.00596; 20.7; -19.7; -1.1
254.2; 29.318; -0.00668; 20.2; -19.2; -1.3
254.4; 29.341; -0.00741; 19.6; -18.6; -1.4
254.6; 29.364; -0.00810; 18.8; -17.8; -1.6
254.8; 29.388; -0.00876; 17.8; -16.8; -1.7
255.0; 29.411; -0.00935; 16.7; -15.6; -1.9
255.2; 29.434; -0.00985; 15.6; -14.5; -2.0
255.4; 29.457; -0.01024; 14.7; -13.7; -2.1
255.6; 29.480; -0.01053; 14.4; -13.3; -2.2
255.8; 29.503; -0.01069; 14.9; -13.8; -2.3
256.0; 29.526; -0.01076; 16.0; -14.9; -2.3
256.2; 29.549; -0.01075; 16.8; -15.7; -2.4
256.4; 29.572; -0.01069; 17.3; -16.2; -2.4
256.6; 29.595; -0.01059; 17.7; -16.6; -2.4
256.8; 29.618; -0.01047; 17.8; -16.7; -2.4
257.0; 29.641; -0.01032; 17.8; -16.7; -2.4
257.2; 29.664; -0.01015; 17.7; -16.6; -2.3
257.4; 29.687; -0.00995; 17.5; -16.4; -2.3
257.6; 29.710; -0.00971; 17.3; -16.2; -2.3
257.8; 29.733; -0.00942; 17.1; -16.0; -2.2
258.0; 29.756; -0.00907; 17.1; -16.1; -2.2
258.2; 29.779; -0.00865; 17.4; -16.4; -2.1
258.4; 29.801; -0.00818; 18.0; -16.9; -2.0
258.6; 29.824; -0.00765; 18.9; -17.9; -1.9
258.8; 29.847; -0.00710; 20.0; -18.9; -1.8
259.0; 29.870; -0.00657; 20.7; -19.7; -1.7
259.2; 29.892; -0.00610; 21.2; -20.2; -1.6
259.4; 29.915; -0.00571; 21.6; -20.6; -1.5
259.6; 29.938; -0.00545; 22.0; -21.0; -1.4
259.8; 29.960; -0.00534; 22.3; -21.2; -1.3
260.0; 29.983; -0.00540; 22.5; -21.5; -1.3
260.2; 30.005; -0.00566; 22.7; -21.7; -1.3
260.4; 30.028; -0.00612; 22.9; -21.9; -1.3
260.6; 30.050; -0.00682; 23.0; -22.0; -1.4
260.8; 30.073; -0.00775; 23.0; -21.9; -1.5
261.0; 30.095; -0.00893; 22.8; -21.8; -1.7
261.2; 30.118; -0.01035; 22.5; -21.4; -1.9
261.4; 30.140; -0.01200; 22.0; -20.9; -2.2
261.6; 30.163; -0.01386; 21.2; -20.1; -2.5
261.8; 30.185; -0.01591; 20.0; -18.9; -2.9
262.0; 30.208; -0.01808; 18.3; -17.1; -3.3
262.2; 30.230; -0.02033; 13.9; -12.7; -3.8
262.4; 30.253; -0.02255; 4.4; -3.0; -4.2
262.6; 30.275; -0.02465; 2.3; -0.9; -4.7
262.8; 30.297; -0.02650; 1.9; -0.4; -5.2
263.0; 30.320; -0.02799; 1.9; -0.2; -5.6
263.2; 30.342; -0.02904; 1.9; -0.2; -5.9
263.4; 30.365; -0.02958; 2.0; -0.2; -6.3
263.6; 30.387; -0.02959; 2.1; -0.2; -6.5
263.8; 30.409; -0.02913; 2.2; -0.2; -6.8
264.0; 30.432; -0.02824; 2.4; -0.2; -6.9
264.2; 30.454; -0.02703; 2.6; -0.4; -7.1
264.4; 30.477; -0.02561; 3.1; -0.8; -7.2
264.6; 30.499; -0.02406; 3.6; -1.3; -7.3
264.8; 30.521; -0.02249; 3.5; -1.0; -7.3
265.0; 30.544; -0.02098; 3.2; -0.7; -7.4
265.2; 30.566; -0.01960; 2.9; -0.4; -7.4
265.4; 30.588; -0.01841; 2.8; -0.2; -7.4
265.6; 30.610; -0.01745; 2.7; -0.1; -7.4
265.8; 30.633; -0.01674; 2.6; -0.0; -7.4
266.0; 30.655; -0.01629; 2.6; -0.0; -7.4
266.2; 30.677; -0.01609; 2.6; -0.0; -7.5
266.4; 30.699; -0.01611; 2.6; -0.0; -7.5
266.6; 30.722; -0.01623; 2.6; -0.0; -7.5
266.8; 30.744; -0.01634; 2.6; -0.0; -7.5
267.0; 30.766; -0.01641; 2.6; -0.0; -7.5
267.2; 30.788; -0.01643; 2.6; -0.0; -7.5
267.4; 30.810; -0.01643; 2.6; -0.0; -7.5
267.6; 30.832; -0.01640; 2.6; -0.0; -7.5
267.8; 30.854; -0.01638; 2.6; -0.0; -7.5
268.0; 30.876; -0.01636; 2.6; -0.0; -7.5
268.2; 30.898; -0.01636; 2.6; -0.0; -7.5
268.4; 30.920; -0.01636; 2.6; -0.0; -7.5
268.6; 30.942; -0.01637; 2.6; -0.0; -7.5
268.8; 30.964; -0.01638; 2.6; -0.0; -7.5
269.0; 30.986; -0.01638; 2.6; -0.0; -7.5
269.2; 31.007; -0.01636; 2.6; -0.0; -7.5
269.4; 31.029; -0.01635; 2.6; -0.0; -7.5
269.6; 31.051; -0.01634; 2.6; -0.0; -7.5
269.8; 31.072; -0.01636; 2.6; -0.0; -7.5
270.0; 31.093; -0.01638; 2.6; -0.0; -7.5
270.2; 31.115; -0.01639; 2.6; -0.0; -7.5
270.4; 31.136; -0.01638; 2.6; -0.0; -7.5
270.6; 31.157; -0.01636; 2.6; -0.0; -7.5
270.8; 31.178; -0.01635; 2.6; -0.0; -7.5
271.0; 31.199; -0.01635; 2.6; -0.0; -7.5
271.2; 31.220; -0.01636; 2.6; -0.0; -7.5
271.4; 31.240; -0.01636; 2.6; -0.0; -7.5
271.6; 31.261; -0.01637; 2.6; -0.0; -7.5
271.8; 31.282; -0.01638; 2.6; -0.0; -7.5
272.0; 31.302; -0.01639; 2.6; -0.0; -7.5
272.2; 31.323; -0.01639; 2.6; -0.0; -7.5
272.4; 31.343; -0.01639; 2.6; -0.0; -7.5
272.6; 31.364; -0.01638; 2.6; -0.0; -7.5
272.8; 31.384; -0.01637; 2.6; -0.0; -7.5
273.0; 31.405; -0.01636; 2.6; -0.0; -7.5
273.2; 31.426; -0.01635; 2.6; -0.0; -7.5
273.4; 31.447; -0.01635; 2.6; -0.0; -7.5
273.6; 31.469; -0.01635; 2.6; -0.0; -7.5
273.8; 31.490; -0.01638; 2.6; -0.0; -7.5
274.0; 31.512; -0.01642; 2.6; -0.0; -7.5
274.2; 31.534; -0.01648; 2.6; -0.0; -7.5
274.4; 31.556; -0.01653; 2.6; -0.0; -7.5
274.6; 31.578; -0.01654; 2.6; -0.0; -7.5
274.8; 31.600; -0.01640; 2.6; -0.0; -7.5
275.0; 31.622; -0.01604; 2.6; -0.0; -7.5
275.2; 31.645; -0.01545; 2.6; -0.0; -7.4
275.4; 31.667; -0.01465; 2.7; -0.1; -7.4
275.6; 31.690; -0.01367; 2.9; -0.3; -7.3
275.8; 31.712; -0.01258; 3.2; -0.8; -7.2
276.0; 31.735; -0.01144; 3.9; -1.6; -7.0
276.2; 31.758; -0.01026; 5.1; -2.9; -6.8
276.4; 31.781; -0.00909; 6.8; -4.8; -6.4
276.6; 31.803; -0.00795; 9.2; -7.4; -5.8
276.8; 31.826; -0.00684; 12.1; -10.5; -5.0
277.0; 31.849; -0.00580; 15.0; -13.6; -4.1
277.2; 31.872; -0.00481; 17.5; -16.3; -3.2
277.4; 31.895; -0.00391; 19.2; -18.1; -2.4
277.6; 31.919; -0.00309; 20.3; -19.2; -1.8
277.8; 31.942; -0.00236; 20.8; -19.8; -1.3
278.0; 31.965; -0.00171; 21.0; -20.0; -1.0
278.2; 31.988; -0.00115; 21.1; -20.1; -0.7
278.4; 32.011; -0.00068; 21.1; -20.1; -0.5
278.6; 32.035; -0.00028; 21.1; -20.1; -0.3
278.8; 32.058; 0.00004; 21.1; -20.1; -0.2
279.0; 32.081; 0.00030; 21.0; -20.0; -0.1
279.2; 32.104; 0.00051; 21.0; -20.0; -0.0
279.4; 32.127; 0.00065; 21.0; -20.0; 0.0
279.6; 32.151; 0.00076; 21.0; -20.0; 0.1
279.8; 32.174; 0.00082; 21.0; -20.0; 0.1
280.0; 32.197; 0.00085; 21.0; -20.0; 0.2
280.2; 32.220; 0.00086; 21.0; -20.0; 0.2
280.4; 32.243; 0.00084; 21.0; -20.0; 0.2
280.6; 32.267; 0.00080; 21.0; -20.1; 0.2
280.8; 32.290; 0.00075; 21.0; -20.1; 0.2
281.0; 32.313; 0.00069; 21.1; -20.1; 0.2
281.2; 32.337; 0.00062; 21.1; -20.1; 0.2
281.4; 32.360; 0.00055; 21.1; -20.1; 0.1
281.6; 32.383; 0.00049; 21.1; -20.1; 0.1
281.8; 32.407; 0.00042; 21.1; -20.1; 0.1
282.0; 32.430; 0.00036; 21.1; -20.1; 0.1
282.2; 32.453; 0.00031; 21.1; -20.1; 0.1
282.4; 32.477; 0.00026; 21.1; -20.1; 0.1
282.6; 32.500; 0.00023; 21.1; -20.1; 0.1
282.8; 32.523; 0.00020; 21.1; -20.1; 0.1
283.0; 32.547; 0.00019; 21.1; -20.1; 0.1
283.2; 32.570; 0.00019; 21.1; -20.1; 0.0
283.4; 32.594; 0.00021; 21.1; -20.1; 0.0
283.6; 32.617; 0.00024; 21.1; -20.1; 0.1
283.8; 32.641; 0.00029; 21.1; -20.1; 0.1
284.0; 32.664; 0.00035; 21.1; -20.1; 0.1
284.2; 32.688; 0.00043; 21.1; -20.1; 0.1
284.4; 32.711; 0.00053; 21.1; -20.1; 0.1
284.6; 32.735; 0.00064; 21.1; -20.1; 0.1
284.8; 32.759; 0.00077; 21.1; -20.1; 0.1
285.0; 32.782; 0.00090; 21.1; -20.1; 0.2
285.2; 32.806; 0.00105; 21.1; -20.1; 0.2
285.4; 32.830; 0.00121; 21.1; -20.1; 0.2
285.6; 32.853; 0.00138; 21.1; -20.1; 0.3
285.8; 32.877; 0.00155; 21.0; -20.0; 0.3
286.0; 32.901; 0.00171; 21.0; -20.0; 0.3
286.2; 32.924; 0.00187; 20.9; -19.9; 0.4
286.4; 32.948; 0.00201; 20.9; -19.9; 0.4
286.6; 32.972; 0.00213; 20.8; -19.8; 0.4
286.8; 32.996; 0.00222; 20.7; -19.7; 0.5
287.0; 33.019; 0.00227; 20.6; -19.6; 0.5
287.2; 33.043; 0.00226; 20.5; -19.5; 0.5
287.4; 33.067; 0.00218; 20.4; -19.4; 0.5
287.6; 33.091; 0.00203; 20.4; -19.4; 0.5
287.8; 33.115; 0.00178; 20.4; -19.4; 0.4
288.0; 33.139; 0.00141; 20.5; -19.5; 0.4
288.2; 33.162; 0.00092; 20.6; -19.6; 0.3
288.4; 33.186; 0.00028; 20.9; -19.9; 0.2
288.6; 33.210; -0.00053; 21.4; -20.4; 0.1
288.8; 33.234; -0.00151; 21.9; -20.9; -0.1
289.0; 33.258; -0.00270; 22.5; -21.5; -0.3
289.2; 33.282; -0.00409; 23.0; -22.0; -0.6
289.4; 33.306; -0.00570; 23.4; -22.4; -0.8
289.6; 33.330; -0.00755; 23.4; -22.4; -1.2
289.8; 33.354; -0.00962; 23.1; -22.0; -1.6
290.0; 33.378; -0.01190; 22.3; -21.2; -2.0
290.2; 33.402; -0.01438; 21.1; -20.0; -2.5
290.4; 33.426; -0.01699; 19.2; -18.1; -3.0
290.6; 33.449; -0.01969; 13.6; -12.4; -3.5
290.8; 33.473; -0.02234; 3.3; -2.0; -4.1
291.0; 33.497; -0.02483; 1.9; -0.5; -4.7
291.2; 33.521; -0.02698; 1.7; -0.2; -5.2
291.4; 33.545; -0.02861; 1.8; -0.1; -5.6
291.6; 33.569; -0.02960; 1.9; -0.1; -6.0
291.8; 33.593; -0.02985; 2.0; -0.1; -6.4
292.0; 33.617; -0.02933; 2.1; -0.1; -6.6
292.2; 33.641; -0.02810; 2.2; -0.1; -6.8
292.4; 33.664; -0.02626; 2.3; -0.2; -7.0
292.6; 33.688; -0.02394; 2.5; -0.3; -7.0
292.8; 33.712; -0.02128; 2.9; -0.7; -7.0
293.0; 33.736; -0.01843; 4.6; -2.4; -6.9
293.2; 33.760; -0.01553; 6.0; -3.9; -6.7
293.4; 33.784; -0.01274; 7.7; -6.0; -6.4
293.6; 33.808; -0.01022; 3.3; -17.6; -6.0
293.8; 33.832; -0.00823; 3.6; -17.9; -5.9
294.0; 33.857; -0.00690; 3.8; -18.0; -5.9
294.2; 33.882; -0.00628; 3.8; -18.0; -5.9
294.4; 33.907; -0.00635; 3.8; -18.1; -5.9
294.6; 33.933; -0.00705; 3.8; -18.2; -5.9
294.8; 33.960; -0.00831; 3.8; -18.3; -5.9
295.0; 33.987; -0.01005; 3.7; -18.3; -5.8
295.2; 34.014; -0.01218; 3.7; -18.3; -5.9
295.4; 34.043; -0.01459; 3.7; -18.0; -5.9
295.6; 34.071; -0.01717; 3.6; -17.7; -6.0
295.8; 34.101; -0.01982; 3.6; -17.2; -6.1
296.0; 34.131; -0.02244; 3.7; -16.5; -6.2
296.2; 34.162; -0.02491; 3.7; -15.9; -6.4
296.4; 34.193; -0.02715; 3.8; -15.1; -6.5
296.6; 34.225; -0.02906; 3.9; -14.4; -6.7
296.8; 34.257; -0.03056; 4.1; -13.8; -6.8
297.0; 34.290; -0.03157; 4.2; -13.1; -6.9
297.2; 34.323; -0.03201; 4.4; -12.6; -7.0
297.4; 34.355; -0.03180; 4.6; -12.2; -7.1
297.6; 34.388; -0.03087; 4.8; -11.9; -7.2
297.8; 34.421; -0.02915; 4.7; -12.0; -7.2
298.0; 34.453; -0.02673; 4.5; -12.2; -7.1
298.2; 34.485; -0.02408; 4.3; -12.4; -7.1
298.4; 34.516; -0.02133; 4.1; -12.7; -7.0
298.6; 34.547; -0.01857; 3.9; -13.0; -7.0
298.8; 34.577; -0.01706; 5.3; -12.2; -7.0
299.0; 34.607; -0.01737; 6.6; -11.4; -7.1
299.2; 34.636; -0.01918; 5.5; -8.2; -7.2
299.4; 34.664; -0.02222; 4.2; -5.0; -7.4
299.6; 34.693; -0.02610; 3.1; -2.4; -7.5
299.8; 34.722; -0.03029; 1.8; -0.1; -7.5
300.0; 34.751; -0.03407; 1.8; -0.0; -7.6
300.2; 34.780; -0.03760; 1.6; -0.0; -7.6
300.4; 34.810; -0.04127; 1.3; -0.0; -7.6
300.6; 34.840; -0.04504; 1.0; -0.0; -7.6
300.8; 34.870; -0.04888; 0.7; -0.0; -7.6
301.0; 34.901; -0.05278; 0.5; -0.0; -7.5
301.2; 34.931; -0.05716; 0.5; -0.0; -7.5
301.4; 34.961; -0.06211; 0.9; -0.0; -7.5
301.6; 34.991; -0.06711; 1.3; -0.0; -7.5
301.8; 35.021; -0.07186; 1.8; -0.0; -7.5
302.0; 35.050; -0.07612; 2.3; -0.0; -7.5
302.2; 35.078; -0.07968; 2.8; -0.0; -7.4
302.4; 35.106; -0.08249; 3.3; -0.0; -7.3
302.6; 35.134; -0.08459; 3.7; -0.0; -7.3
302.8; 35.161; -0.08605; 4.1; -0.0; -7.2
303.0; 35.190; -0.08695; 4.4; -0.0; -7.1
303.2; 35.221; -0.08735; 4.6; -0.0; -7.1
303.4; 35.254; -0.08731; 4.7; -0.0; -7.1
303.6; 35.289; -0.08692; 4.7; -0.0; -7.1
303.8; 35.326; -0.08627; 4.7; 0.0; -7.1
304.0; 35.364; -0.08545; 4.6; 0.0; -7.1
304.2; 35.403; -0.08450; 4.5; 0.0; -7.1
304.4; 35.443; -0.08239; 4.5; 0.0; -7.1
304.6; 35.483; -0.07973; 4.8; 0.0; -7.0
304.8; 35.522; -0.07688; 5.3; 0.0; -6.9
305.0; 35.562; -0.07392; 6.0; 0.0; -6.7
305.2; 35.601; -0.07079; 6.9; 0.0; -6.4
305.4; 35.640; -0.06744; 7.9; 0.0; -6.1
305.6; 35.678; -0.06384; 8.8; 0.0; -5.8
305.8; 35.715; -0.06004; 9.6; 0.0; -5.5
306.0; 35.752; -0.05613; 10.3; 0.0; -5.3
306.2; 35.788; -0.05219; 10.9; 0.0; -5.0
306.4; 35.824; -0.04831; 11.6; 0.0; -4.8
306.6; 35.859; -0.04458; 12.2; -0.0; -4.5
306.8; 35.893; -0.04105; 12.7; -0.0; -4.3
307.0; 35.926; -0.03776; 13.2; -0.0; -4.0
307.2; 35.959; -0.03475; 13.7; -0.0; -3.8
307.4; 35.992; -0.03203; 14.1; -0.0; -3.6
307.6; 36.023; -0.02961; 14.4; -0.0; -3.5
307.8; 36.054; -0.02751; 14.8; -0.0; -3.3
308.0; 36.084; -0.02573; 15.0; -0.0; -3.2
308.2; 36.114; -0.02426; 15.2; -0.0; -3.1
308.4; 36.143; -0.02312; 15.3; -0.0; -3.0
308.6; 36.171; -0.02232; 15.4; -0.0; -3.0
308.8; 36.199; -0.02184; 15.4; -0.0; -3.0
309.0; 36.226; -0.02171; 15.3; -0.0; -3.0
309.2; 36.253; -0.02191; 15.2; -0.0; -3.1
309.4; 36.279; -0.02244; 14.9; -0.0; -3.3
309.6; 36.305; -0.02324; 14.6; -0.0; -3.4
309.8; 36.330; -0.02426; 14.1; -0.0; -3.6
310.0; 36.355; -0.02537; 13.6; -0.0; -3.9
310.2; 36.380; -0.02642; 13.1; -0.0; -4.1
310.4; 36.404; -0.02720; 12.6; -0.0; -4.4
310.6; 36.428; -0.02750; 12.1; -0.0; -4.6
310.8; 36.452; -0.02711; 11.7; -0.0; -4.7
311.0; 36.475; -0.02588; 11.6; -0.0; -4.7
311.2; 36.498; -0.02378; 1.6; -0.1; -4.8
311.4; 36.522; -0.02084; 1.7; -0.2; -4.8
311.6; 36.545; -0.01718; 1.9; -0.5; -4.6
311.8; 36.568; -0.01297; 2.6; -1.2; -4.2
312.0; 36.592; -0.00833; 6.3; -5.1; -3.5
312.2; 36.615; -0.00339; 15.6; -14.4; -2.6
312.4; 36.639; 0.00173; 20.2; -19.1; -1.5
312.6; 36.663; 0.00693; 19.5; -18.5; -0.3
312.8; 36.687; 0.01207; 11.1; -10.1; 1.0
313.0; 36.711; 0.01700; 2.3; -1.3; 2.1
313.2; 36.735; 0.02151; 1.5; -0.3; 3.2
313.4; 36.759; 0.02541; 1.4; -0.2; 4.1
313.6; 36.783; 0.02847; 1.5; -0.1; 4.9
