#s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
358.5988413,41.1620014,-26.7673453,4.7062874,-0.3423096,5.0745988,-3.6092450
358.7988407,41.1537622,-26.9671113,4.6351581,-0.3690432,4.9303001,-3.7223917
358.9988401,41.1308137,-27.1657135,4.5586162,-0.3967859,4.7769140,-3.9164127
359.1988394,41.0921939,-27.3618584,4.4763593,-0.4263856,4.6100269,-4.2016300
359.3988388,41.0370129,-27.5539766,4.3879618,-0.4582798,4.4239915,-4.5940602
359.5988381,40.9644793,-27.7402284,4.2928467,-0.4950221,4.2111855,-5.1160764
359.7988375,40.8739564,-27.9183311,4.1904886,-0.5245240,3.9607649,-5.7939897
359.9988368,40.7651116,-28.0861411,4.0815139,-0.5818673,3.6565107,-6.7268493
360.1988362,40.6371362,-28.2402845,3.9529983,-0.7158051,3.2679259,-7.0029710
360.3988355,40.4881666,-28.3748592,3.7974689,-0.7981151,2.8068061,-3.8983735
360.5988349,40.3194973,-28.4841079,3.6388275,-0.7233426,2.5137255,-2.0213039
360.7988342,40.1367070,-28.5678922,3.5144317,-0.4080916,2.3474022,2.4947307
360.9988336,39.9623385,-28.6495246,3.8058310,2.0458728,2.5511146,4.4797777
361.1988329,39.8079665,-28.7682246,3.7186255,-0.8294687,2.8809879,3.5584324
361.3988323,39.6305173,-28.8652305,3.5729341,-0.6128096,3.1182462,3.1626037
361.5988317,39.4419225,-28.9387144,3.4559188,-0.5326350,3.3148902,2.9033864
361.7988310,39.2470336,-28.9910843,3.3540087,-0.4722114,3.4856632,2.6781182
361.9988304,39.0489798,-29.0245751,3.2662902,-0.4095828,3.6360819,2.4128287
362.1988297,38.8499766,-29.0416815,3.1902718,-0.3543628,3.7664599,2.3028483
362.3988291,38.6494054,-29.0445970,3.1234267,-0.3116235,3.8868183,2.2020423
362.5988284,38.4494073,-29.0349613,3.0646257,-0.2762379,3.9985210,2.0940758
362.7988278,38.2506676,-29.0143334,3.0127943,-0.2437483,4.1019261,2.0126131
362.9988271,38.0523125,-28.9837309,2.9641450,-0.2440367,4.1989095,1.9752498
363.1988265,37.8563914,-28.9436159,2.9149874,-0.2478828,4.2919620,2.0050191
363.3988258,37.6630004,-28.8939380,2.8653263,-0.2468710,4.3843977,2.1467573
363.5988252,37.4723908,-28.8348536,2.8170382,-0.2363356,4.4812546,2.4142643
363.7988245,37.2845658,-28.7667863,2.7713221,-0.2204976,4.5877386,2.7856516
363.9988239,37.0994740,-28.6903394,2.7292123,-0.1992239,4.7076112,3.1472106
364.1988233,36.9177176,-28.6066416,2.6916435,-0.1760028,4.8394714,3.5050941
364.3988226,36.7390969,-28.5166376,2.6587998,-0.1528890,4.9822200,3.8405359
364.5988220,36.5633481,-28.4212384,2.6304822,-0.1310940,5.1340749,4.1470209
364.7988213,36.3901765,-28.3212787,2.6063544,-0.1109991,5.2931586,4.4238096
364.9988207,36.2192704,-28.2175057,2.5860578,-0.0927674,5.4577511,4.6701610
365.1988200,36.0503178,-28.1105811,2.5691981,-0.0765825,5.6262870,4.8853939
365.3988194,35.8830199,-28.0010797,2.5553543,-0.0625589,5.7973491,5.0691337
365.5988187,35.7171034,-27.8894912,2.5440892,-0.0507420,5.9696652,5.2214320
365.7988181,35.5523275,-27.7762222,2.5349659,-0.0410845,6.1421063,5.3427976
365.9988174,35.3884905,-27.6616022,2.5275655,-0.0334354,6.3136821,5.4340329
366.1988168,35.2254244,-27.5458872,2.5215087,-0.0276187,6.4835320,5.4971465
366.3988161,35.0630022,-27.4292738,2.5164782,-0.0226863,6.6509427,5.5348183
366.5988155,34.9011428,-27.3119480,2.5124227,-0.0181080,6.8153473,5.5469947
366.7988149,34.7396986,-27.1940231,2.5090942,-0.0162455,6.9762275,5.5407390
366.9988142,34.5785797,-27.0755320,2.5059151,-0.0151036,7.1333049,5.5268689
367.1988136,34.4178111,-26.9565477,2.5030492,-0.0137231,7.2866164,5.5068772
367.3988129,34.2573750,-26.8371253,2.5003976,-0.0128863,7.4362304,5.4807653
367.5988123,34.0972463,-26.7172879,2.4978716,-0.0124540,7.5822043,5.4500237
367.7988116,33.9374179,-26.5970521,2.4954003,-0.0123080,7.7246245,5.4164566
367.9988110,33.7778863,-26.4764231,2.4929400,-0.0123178,7.8636124,5.3823886
368.1988103,33.6186528,-26.3554018,2.4904729,-0.0123500,7.9993342,5.3507307
368.3988097,33.4597188,-26.2339882,2.4880085,-0.0122635,8.1320129,5.3248624
368.5988090,33.3010830,-26.1121860,2.4855842,-0.0119274,8.2619351,5.3078331
368.7988084,33.1427376,-25.9900069,2.4832634,-0.0112019,8.3894397,3.8524628
368.9988077,32.9846662,-25.8674741,2.4811190,-0.0101994,8.4807829,0.8144298
369.1988071,32.8268458,-25.7446186,2.4791671,-0.0093755,8.4999676,0.0000052
369.3988065,32.6692555,-25.6214683,2.4773895,-0.0083289,8.4999677,0.0000034
369.5988058,32.5118696,-25.4980571,2.4758722,-0.0067326,8.4999678,0.0000000
369.7988052,32.3546495,-25.3744347,2.4747116,-0.0048342,8.4999678,-0.0000007
369.9988045,32.1975491,-25.2506602,2.4739391,-0.0028912,8.4999678,-0.0000007
370.1988039,32.0405206,-25.1267946,2.4735463,-0.0010673,8.4999678,-0.0000007
370.3988032,31.8835188,-25.0028949,2.4734986,0.0005444,8.4999677,-0.0000006
370.5988026,31.7265038,-24.8790117,2.4737487,0.0019030,8.4999677,-0.0000006
370.7988019,31.5694421,-24.7551877,2.4742445,0.0030007,8.4999677,-0.0000005
370.9988013,31.4123063,-24.6314574,2.4749348,0.0038484,8.4999677,-0.0000004
371.1988006,31.2550755,-24.5078476,2.4757713,0.0044672,8.4999677,-0.0000003
371.3988000,31.0977345,-24.3843780,2.4767107,0.0048829,8.4999677,-0.0000003
371.5987993,30.9402731,-24.2610616,2.4777152,0.0051230,8.4999677,-0.0000002
371.7987987,30.7826855,-24.1379064,2.4787522,0.0052145,8.4999677,-0.0000002
371.9987981,30.6249696,-24.0149153,2.4797948,0.0051831,8.4999677,-0.0000002
372.1987974,30.4671263,-23.8920876,2.4808206,0.0050527,8.4999677,-0.0000002
372.3987968,30.3091589,-23.7694193,2.4818120,0.0048444,8.4999677,-0.0000002
372.5987961,30.1510729,-23.6469040,2.4827555,0.0045776,8.4999676,-0.0000002
372.7987955,29.9928744,-23.5245332,2.4836414,0.0042743,8.4999676,-0.0000001
372.9987948,29.8345723,-23.4022985,2.4844669,0.0039974,8.4999676,-0.0000001
373.1987942,29.6761758,-23.2801927,2.4852358,0.0036376,8.4999676,-0.0000000
373.3987935,29.5176908,-23.1582023,2.4859188,0.0032118,8.4999676,0.0000000
373.5987929,29.3591263,-23.0363129,2.4865230,0.0028363,8.4999676,0.0000000
373.7987922,29.2004930,-22.9145137,2.4870542,0.0024796,8.4999676,0.0000000
373.9987916,29.0417992,-22.7927932,2.4875156,0.0021383,8.4999676,0.0000000
374.1987909,28.8830534,-22.6711407,2.4879105,0.0018171,8.4999676,0.0000000
374.3987903,28.7242633,-22.5495458,2.4882435,0.0015188,8.4999676,0.0000000
374.5987897,28.5654364,-22.4279992,2.4885193,0.0012457,8.4999676,0.0000000
374.7987890,28.4065791,-22.3064922,2.4887431,0.0009986,8.4999676,0.0000000
374.9987884,28.2476975,-22.1850170,2.4889201,0.0007781,8.4999676,0.0000000
375.1987877,28.0887970,-22.0635666,2.4890556,0.0005839,8.4999676,0.0000000
375.3987871,27.9298823,-21.9421347,2.4891549,0.0004150,8.4999676,0.0000000
375.5987864,27.7709575,-21.8207161,2.4892229,0.0002704,8.4999676,0.0000000
375.7987858,27.6120260,-21.6993061,2.4892643,0.0001486,8.4999676,0.0000000
375.9987851,27.4530910,-21.5779009,2.4892834,0.0000478,8.4999676,0.0000000
376.1987845,27.2941548,-21.4564972,2.4892844,-0.0000338,8.4999676,0.0000000
376.3987838,27.1352193,-21.3350924,2.4892708,-0.0000980,8.4999676,0.0000000
376.5987832,26.9762862,-21.2136846,2.4892460,-0.0001469,8.4999676,0.0000000
376.7987825,26.8173567,-21.0922721,2.4892128,-0.0001822,8.4999676,0.0000000
376.9987819,26.6584316,-20.9708538,2.4891738,-0.0002058,8.4999676,0.0000000
377.1987813,26.4995114,-20.8494290,2.4891310,-0.0002195,8.4999676,0.0000000
377.3987806,26.3405966,-20.7279972,2.4890864,-0.0002248,8.4999676,0.0000000
377.5987800,26.1816872,-20.6065583,2.4890415,-0.0002233,8.4999676,0.0000000
377.7987793,26.0227832,-20.4851123,2.4889974,-0.0002162,8.4999676,0.0000000
377.9987787,25.8638845,-20.3636595,2.4889552,-0.0002049,8.4999676,0.0000000
378.1987780,25.7049907,-20.2422001,2.4889157,-0.0001903,8.4999676,0.0000000
378.3987774,25.5461015,-20.1207347,2.4888793,-0.0001735,8.4999676,0.0000000
378.5987767,25.3872166,-19.9992638,2.4888464,-0.0001552,8.4999676,0.0000000
378.7987761,25.2283354,-19.8777879,2.4888172,-0.0001361,8.4999677,0.0000000
378.9987754,25.0694575,-19.7563077,2.4887919,-0.0001169,8.4999677,0.0000000
379.1987748,24.9105825,-19.6348238,2.4887705,-0.0000979,8.4999677,0.0000000
379.3987741,24.7517099,-19.5133368,2.4887527,-0.0000795,8.4999677,0.0000000
379.5987735,24.5928391,-19.3918473,2.4887386,-0.0000620,8.4999677,0.0000000
379.7987728,24.4339699,-19.2703558,2.4887279,-0.0000456,8.4999677,0.0000000
379.9987722,24.2751018,-19.1488628,2.4887203,-0.0000304,8.4999677,0.0000000
380.1987716,24.1162344,-19.0273689,2.4887157,-0.0000165,8.4999677,0.0000000
380.3987709,23.9573675,-18.9058744,2.4887137,-0.0000039,8.4999677,0.0000000
380.5987703,23.7985006,-18.7843798,2.4887140,0.0000074,8.4999677,0.0000000
380.7987696,23.6396335,-18.6628855,2.4887166,0.0000174,8.4999677,0.0000000
380.9987690,23.4807661,-18.5413917,2.4887209,0.0000262,8.4999677,0.0000000
381.1987683,23.3218979,-18.4198987,2.4887270,0.0000338,8.4999677,0.0000000
381.3987677,23.1630290,-18.2984068,2.4887344,0.0000403,8.4999677,0.0000000
381.5987670,23.0041591,-18.1769162,2.4887430,0.0000458,8.4999677,0.0000000
381.7987664,22.8452881,-18.0554270,2.4887527,0.0000504,8.4999677,0.0000000
381.9987657,22.6864158,-17.9339395,2.4887631,0.0000541,8.4999677,0.0000000
382.1987651,22.5275423,-17.8124536,2.4887743,0.0000571,8.4999677,0.0000000
382.3987644,22.3686674,-17.6909696,2.4887859,0.0000593,8.4999677,0.0000000
382.5987638,22.2097910,-17.5694875,2.4887980,0.0000609,8.4999677,0.0000000
382.7987632,22.0509131,-17.4480073,2.4888103,0.0000620,8.4999677,0.0000000
382.9987625,21.8920338,-17.3265290,2.4888227,0.0000625,8.4999677,0.0000000
383.1987619,21.7331529,-17.2050528,2.4888352,0.0000625,8.4999677,0.0000000
383.3987612,21.5742705,-17.0835785,2.4888477,0.0000622,8.4999677,0.0000000
383.5987606,21.4153866,-16.9621062,2.4888601,0.0000614,8.4999677,0.0000000
383.7987599,21.2565012,-16.8406359,2.4888723,0.0000604,8.4999677,0.0000000
383.9987593,21.0976143,-16.7191674,2.4888842,0.0000591,8.4999677,0.0000000
384.1987586,20.9387260,-16.5977009,2.4888959,0.0000576,8.4999677,0.0000000
384.3987580,20.7798363,-16.4762362,2.4889073,0.0000560,8.4999677,0.0000000
384.5987573,20.6209452,-16.3547732,2.4889183,0.0000543,8.4999677,0.0000000
384.7987567,20.4620529,-16.2333120,2.4889290,0.0000525,8.4999677,0.0000000
384.9987560,20.3031592,-16.1118525,2.4889393,0.0000508,8.4999677,0.0000000
385.1987554,20.1442643,-15.9903945,2.4889493,0.0000491,8.4999677,0.0000000
385.3987548,19.9853682,-15.8689382,2.4889589,0.0000474,8.4999677,0.0000000
385.5987541,19.8264710,-15.7474833,2.4889683,0.0000460,8.4999677,0.0000000
385.7987535,19.6675727,-15.6260299,2.4889773,0.0000425,8.4999677,0.0000000
385.9987528,19.5086731,-15.5045777,2.4889850,0.0000346,8.4999677,0.0000000
386.1987522,19.3497724,-15.3831264,2.4889914,0.0000338,8.4999677,-0.0000000
386.3987515,19.1908709,-15.2616762,2.4889991,0.0000405,8.4999677,-0.0000000
386.5987509,19.0319686,-15.1402274,2.4890071,0.0000391,8.4999677,-0.0000000
386.7987502,18.8730652,-15.0187798,2.4890148,0.0000384,8.4999677,-0.0000000
386.9987496,18.7141610,-14.8973334,2.4890224,0.0000376,8.4999677,-0.0000000
387.1987489,18.5552558,-14.7758882,2.4890299,0.0000369,8.4999677,-0.0000000
387.3987483,18.3963497,-14.6544441,2.4890372,0.0000364,8.4999677,-0.0000000
387.5987476,18.2374427,-14.5330013,2.4890444,0.0000360,8.4999677,-0.0000000
387.7987470,18.0785349,-14.4115595,2.4890516,0.0000356,8.4999677,-0.0000000
387.9987464,17.9196262,-14.2901189,2.4890587,0.0000353,8.4999677,-0.0000000
388.1987457,17.7607166,-14.1686795,2.4890657,0.0000351,8.4999677,-0.0000000
388.3987451,17.6018062,-14.0472411,2.4890727,0.0000349,8.4999677,-0.0000000
388.5987444,17.4428949,-13.9258039,2.4890797,0.0000348,8.4999677,-0.0000000
388.7987438,17.2839828,-13.8043677,2.4890866,0.0000346,8.4999677,-0.0000000
388.9987431,17.1250698,-13.6829327,2.4890935,0.0000345,8.4999677,-0.0000000
389.1987425,16.9661561,-13.5614987,2.4891004,0.0000343,8.4999677,-0.0000000
389.3987418,16.8072414,-13.4400659,2.4891073,0.0000342,8.4999677,-0.0000000
389.5987412,16.6483260,-13.3186341,2.4891141,0.0000340,8.4999677,-0.0000000
389.7987405,16.4894097,-13.1972034,2.4891209,0.0000338,8.4999677,-0.0000000
389.9987399,16.3304926,-13.0757738,2.4891276,0.0000336,8.4999677,-0.0000000
390.1987392,16.1715747,-12.9543452,2.4891343,0.0000334,8.4999677,-0.0000000
390.3987386,16.0126559,-12.8329178,2.4891410,0.0000333,8.4999677,-0.0000000
390.5987380,15.8537364,-12.7114913,2.4891476,0.0000331,8.4999677,-0.0000000
390.7987373,15.6948161,-12.5900660,2.4891543,0.0000330,8.4999677,-0.0000000
390.9987367,15.5358949,-12.4686416,2.4891608,0.0000329,8.4999677,-0.0000000
391.1987360,15.3769730,-12.3472184,2.4891674,0.0000329,8.4999677,-0.0000000
391.3987354,15.2180502,-12.2257961,2.4891740,0.0000328,8.4999677,-0.0000000
391.5987347,15.0591267,-12.1043750,2.4891806,0.0000329,8.4999677,-0.0000000
391.7987341,14.9002024,-11.9829548,2.4891871,0.0000330,8.4999677,-0.0000000
391.9987334,14.7412773,-11.8615357,2.4891937,0.0000331,8.4999677,-0.0000000
392.1987328,14.5823513,-11.7401177,2.4892004,0.0000333,8.4999677,-0.0000000
392.3987321,14.4234246,-11.6187007,2.4892071,0.0000335,8.4999677,-0.0000000
392.5987315,14.2644970,-11.4972848,2.4892138,0.0000337,8.4999677,-0.0000000
392.7987308,14.1055687,-11.3758700,2.4892205,0.0000339,8.4999677,-0.0000000
392.9987302,13.9466395,-11.2544562,2.4892273,0.0000342,8.4999677,-0.0000000
393.1987296,13.7877095,-11.1330436,2.4892342,0.0000344,8.4999677,-0.0000000
393.3987289,13.6287787,-11.0116320,2.4892411,0.0000347,8.4999677,-0.0000000
393.5987283,13.4698470,-10.8902215,2.4892481,0.0000350,8.4999677,-0.0000000
393.7987276,13.3109144,-10.7688122,2.4892551,0.0000352,8.4999677,-0.0000000
393.9987270,13.1519811,-10.6474040,2.4892622,0.0000354,8.4999677,-0.0000000
394.1987263,12.9930468,-10.5259969,2.4892693,0.0000357,8.4999677,-0.0000000
394.3987257,12.8341117,-10.4045909,2.4892764,0.0000359,8.4999677,-0.0000000
394.5987250,12.6751758,-10.2831861,2.4892836,0.0000361,8.4999677,-0.0000000
394.7987244,12.5162389,-10.1617824,2.4892909,0.0000363,8.4999677,-0.0000000
394.9987237,12.3573012,-10.0403799,2.4892982,0.0000366,8.4999677,-0.0000000
395.1987231,12.1983626,-9.9189786,2.4893055,0.0000368,8.4999677,-0.0000000
395.3987224,12.0394231,-9.7975784,2.4893129,0.0000370,8.4999677,-0.0000000
395.5987218,11.8804828,-9.6761794,2.4893203,0.0000372,8.4999677,-0.0000000
395.7987212,11.7215415,-9.5547816,2.4893278,0.0000375,8.4999677,-0.0000000
395.9987205,11.5625993,-9.4333850,2.4893353,0.0000377,8.4999677,-0.0000000
396.1987199,11.4036562,-9.3119896,2.4893428,0.0000378,8.4999677,-0.0000000
396.3987192,11.2447122,-9.1905954,2.4893504,0.0000380,8.4999677,-0.0000000
396.5987186,11.0857673,-9.0692024,2.4893580,0.0000382,8.4999677,-0.0000000
396.7987179,10.9268214,-8.9478106,2.4893657,0.0000383,8.4999677,-0.0000000
396.9987173,10.7678746,-8.8264201,2.4893734,0.0000384,8.4999677,-0.0000000
397.1987166,10.6089269,-8.7050307,2.4893810,0.0000385,8.4999677,-0.0000000
397.3987160,10.4499783,-8.5836426,2.4893887,0.0000385,8.4999677,-0.0000000
397.5987153,10.2910288,-8.4622558,2.4893965,0.0000386,8.4999677,-0.0000000
397.7987147,10.1320783,-8.3408701,2.4894042,0.0000388,8.4999677,-0.0000000
397.9987140,9.9731269,-8.2194857,2.4894120,0.0000389,8.4999677,-0.0000000
398.1987134,9.8141745,-8.0981026,2.4894198,0.0000392,8.4999677,-0.0000000
398.3987128,9.6552212,-7.9767207,2.4894276,0.0000395,8.4999677,-0.0000000
398.5987121,9.4962668,-7.8553400,2.4894356,0.0000400,8.4999677,-0.0000000
398.7987115,9.3373115,-7.7339605,2.4894437,0.0000406,8.4999677,-0.0000000
398.9987108,9.1783552,-7.6125824,2.4894518,0.0000413,8.4999677,-0.0000000
399.1987102,9.0193979,-7.4912055,2.4894602,0.0000422,8.4999677,-0.0000000
399.3987095,8.8604395,-7.3698300,2.4894688,0.0000433,8.4999677,-0.0000000
399.5987089,8.7014801,-7.2484559,2.4894775,0.0000445,8.4999677,-0.0000000
399.7987082,8.5425196,-7.1270832,2.4894866,0.0000459,8.4999677,-0.0000000
399.9987076,8.3835580,-7.0057119,2.4894959,0.0000475,8.4999677,-0.0000000
400.1987069,8.2245952,-6.8843422,2.4895056,0.0000491,8.4999677,-0.0000000
400.3987063,8.0656313,-6.7629740,2.4895156,0.0000509,8.4999677,-0.0000000
400.5987056,7.9066661,-6.6416074,2.4895260,0.0000528,8.4999677,-0.0000000
400.7987050,7.7476996,-6.5202425,2.4895367,0.0000548,8.4999677,-0.0000000
400.9987044,7.5887318,-6.3988794,2.4895479,0.0000568,8.4999677,-0.0000000
401.1987037,7.4297626,-6.2775180,2.4895594,0.0000587,8.4999677,-0.0000000
401.3987031,7.2707920,-6.1561585,2.4895713,0.0000605,8.4999677,-0.0000000
401.5987024,7.1118199,-6.0348010,2.4895836,0.0000622,8.4999677,-0.0000000
401.7987018,6.9528463,-5.9134454,2.4895962,0.0000636,8.4999677,-0.0000000
401.9987011,6.7938711,-5.7920918,2.4896090,0.0000647,8.4999677,-0.0000000
402.1987005,6.6348944,-5.6707403,2.4896220,0.0000654,8.4999677,-0.0000000
402.3986998,6.4759161,-5.5493909,2.4896351,0.0000654,8.4999677,-0.0000000
402.5986992,6.3169362,-5.4280435,2.4896482,0.0000648,8.4999677,-0.0000000
402.7986985,6.1579548,-5.3066982,2.4896610,0.0000634,8.4999677,-0.0000000
402.9986979,5.9989718,-5.1853549,2.4896734,0.0000609,8.4999677,-0.0000000
403.1986972,5.8399873,-5.0640136,2.4896852,0.0000572,8.4999677,-0.0000000
403.3986966,5.6810015,-4.9426740,2.4896962,0.0000522,8.4999677,-0.0000000
403.5986960,5.5220143,-4.8213361,2.4897060,0.0000456,8.4999677,-0.0000000
403.7986953,5.3630261,-4.6999997,2.4897143,0.0000373,8.4999677,-0.0000000
403.9986947,5.2040370,-4.5786644,2.4897208,0.0000270,8.4999677,-0.0000000
404.1986940,5.0450473,-4.4573300,2.4897249,0.0000146,8.4999677,-0.0000000
404.3986934,4.8860572,-4.3359961,2.4897264,-0.0000000,8.4999677,-0.0000000
404.5986927,4.7270671,-4.2146621,2.4897247,-0.0000171,8.4999677,-0.0000000
404.7986921,4.5680774,-4.0933276,2.4897194,-0.0000367,8.4999677,-0.0000000
404.9986914,4.4090886,-3.9719919,2.4897099,-0.0000589,8.4999677,-0.0000000
405.1986908,4.2501013,-3.8506544,2.4896956,-0.0000837,8.4999677,-0.0000000
405.3986901,4.0911160,-3.7293141,2.4896762,-0.0001110,8.4999677,-0.0000000
405.5986895,3.9321334,-3.6079704,2.4896510,-0.0001408,8.4999676,-0.0000000
405.7986888,3.7731543,-3.4866221,2.4896197,-0.0001727,8.4999676,-0.0000000
405.9986882,3.6141793,-3.3652684,2.4895818,-0.0002065,8.4999676,-0.0000000
406.1986875,3.4552094,-3.2439081,2.4895370,-0.0002416,8.4999676,-0.0000000
406.3986869,3.2962453,-3.1225401,2.4894851,-0.0002775,8.4999676,-0.0000000
406.5986863,3.1372880,-3.0011633,2.4894260,-0.0003133,8.4999676,-0.0000000
406.7986856,2.9783383,-2.8797765,2.4893599,-0.0003480,8.4999676,-0.0000000
406.9986850,2.8193970,-2.7583787,2.4892870,-0.0003805,8.4999676,-0.0000000
407.1986843,2.6604650,-2.6369688,2.4892080,-0.0004092,8.4999676,-0.0000000
407.3986837,2.5015429,-2.5155459,2.4891237,-0.0004325,8.4999676,-0.0000000
407.5986830,2.3426312,-2.3941093,2.4890355,-0.0004485,8.4999676,-0.0000000
407.7986824,2.1837305,-2.2726585,2.4889451,-0.0004549,8.4999676,-0.0000000
407.9986817,2.0248408,-2.1511933,2.4888545,-0.0004491,8.4999676,-0.0000000
408.1986811,1.8659620,-2.0297139,2.4887666,-0.0004285,8.4999676,-0.0000000
408.3986804,1.7070935,-1.9082209,2.4886845,-0.0003899,8.4999676,-0.0000000
408.5986798,1.5482345,-1.7867157,2.4886123,-0.0003301,8.4999676,-0.0000000
408.7986791,1.3893834,-1.6652000,2.4885544,-0.0002456,8.4999676,-0.0000000
408.9986785,1.2305382,-1.5436766,2.4885163,-0.0001327,8.4999676,-0.0000000
409.1986779,1.0716962,-1.4221492,2.4885039,0.0000123,8.4999676,-0.0000000
409.3986772,0.9128538,-1.3006223,2.4885241,0.0001933,8.4999676,-0.0000000
409.5986766,0.7540066,-1.1791017,2.4885845,0.0004140,8.4999676,-0.0000000
409.7986759,0.5951492,-1.0575944,2.4886933,0.0006779,8.4999676,-0.0000000
409.9986753,0.4362752,-0.9361089,2.4888595,0.0009882,8.4999676,-0.0000000
410.1986746,0.2773771,-0.8146549,2.4890927,0.0013474,8.4999676,-0.0000000
410.3986740,0.1184461,-0.6932441,2.4894028,0.0017576,8.4999676,0.0000000
410.5986733,-0.0405277,-0.5718893,2.4898002,0.0022197,8.4999676,0.0000000
410.7986727,-0.1995556,-0.4506053,2.4902952,0.0027334,8.4999676,0.0000000
410.9986720,-0.3586498,-0.3294086,2.4908979,0.0032970,8.4999676,0.0000001
411.1986714,-0.5178240,-0.2083170,2.4916181,0.0039068,8.4999676,0.0000001
411.3986707,-0.6770930,-0.0873500,2.4924643,0.0045573,8.4999676,0.0000001
411.5986701,-0.8364722,0.0334716,2.4934438,0.0052389,8.4999677,0.0000000
411.7986695,-0.9959780,0.1541260,2.4945635,0.0059591,8.4999677,-0.0013947
411.9986688,-1.1556278,0.2745897,2.4958354,0.0067607,8.4999348,0.0013953
